Date,FCT_SOURCE,POINT,P_low,P_high,dP,low_threshold,high_threshold
2024-01-01,121.0,0.9998453,17.081481481481482,3.4222222222222207,-13.659259259259262,0.09629629629629632,2.0962962962962965
2024-01-01,127.0,1.2,11.925925925925927,17.111111111111104,5.185185185185176,0.09629629629629632,2.0962962962962965
2024-01-01,128.0,1.2,11.925925925925924,20.07407407407407,8.148148148148145,0.09629629629629632,2.0962962962962965
2024-01-01,135.0,1.1,7.407407407407408,8.555555555555552,1.1481481481481435,0.09629629629629632,2.0962962962962965
2024-01-01,137.0,1.30346125,13.999305390168516,28.604576540150507,14.605271149981991,0.09629629629629632,2.0962962962962965
2024-04-01,1.0,1.7,0.0,17.47222222222222,17.47222222222222,0.08425925925925926,2.0842592592592593
2024-04-01,2.0,1.5,0.0,20.787037037037038,20.787037037037038,0.08425925925925926,2.0842592592592593
2024-04-01,4.0,1.2,16.263888888888893,27.893518518518512,11.629629629629619,0.08425925925925926,2.0842592592592593
2024-04-01,5.0,1.4,1.6851851851851851,8.314814814814815,6.62962962962963,0.08425925925925926,2.0842592592592593
2024-04-01,6.0,1.8,0.8425925925925926,35.78703703703703,34.944444444444436,0.08425925925925926,2.0842592592592593
2024-04-01,8.0,1.3,6.685185185185186,13.314814814814815,6.629629629629629,0.08425925925925926,2.0842592592592593
2024-04-01,14.0,0.5,44.842592592592595,37.32592592592592,-7.516666666666673,0.08425925925925926,2.0842592592592593
2024-04-01,15.0,1.5,0.8425925925925926,18.314814814814817,17.472222222222225,0.08425925925925926,2.0842592592592593
2024-04-01,16.0,1.6,10.348148148148148,37.47222222222222,27.124074074074073,0.08425925925925926,2.0842592592592593
2024-04-01,20.0,1.3,0.8425925925925926,8.314814814814815,7.472222222222222,0.08425925925925926,2.0842592592592593
2024-04-01,23.0,1.0,9.35925925925926,20.977777777777774,11.618518518518515,0.08425925925925926,2.0842592592592593
2024-04-01,24.0,1.50718699,4.842592592592593,25.798148148148147,20.955555555555556,0.08425925925925926,2.0842592592592593
2024-04-01,26.0,1.1,19.853703703703705,26.31481481481482,6.461111111111116,0.08425925925925926,2.0842592592592593
2024-04-01,29.0,1.44,7.763888888888889,24.224999999999998,16.46111111111111,0.08425925925925926,2.0842592592592593
2024-04-01,33.0,1.3,5.842592592592593,9.157407407407408,3.3148148148148158,0.08425925925925926,2.0842592592592593
2024-04-01,37.0,1.5,0.0,13.472222222222221,13.472222222222221,0.08425925925925926,2.0842592592592593
2024-04-01,39.0,1.36361229,5.842592592592593,17.47222222222222,11.62962962962963,0.08425925925925926,2.0842592592592593
2024-04-01,41.0,1.4,0.0,0.0,0.0,0.08425925925925926,2.0842592592592593
2024-04-01,45.0,2.06,0.0,66.51851851851852,66.51851851851852,0.08425925925925926,2.0842592592592593
2024-04-01,47.0,1.0,8.02222222222222,21.47222222222222,13.450000000000001,0.08425925925925926,2.0842592592592593
2024-04-01,54.0,1.6,0.0,8.314814814814815,8.314814814814815,0.08425925925925926,2.0842592592592593
2024-04-01,56.0,1.21,1.6851851851851851,8.314814814814815,6.62962962962963,0.08425925925925926,2.0842592592592593
2024-04-01,63.0,1.5,0.8425925925925926,8.314814814814815,7.472222222222222,0.08425925925925926,2.0842592592592593
2024-04-01,80.0,1.6,0.9163570834054937,26.5068107595421,25.590453676136605,0.08425925925925926,2.0842592592592593
2024-04-01,82.0,1.4,4.342592592592593,13.97222222222222,9.629629629629626,0.08425925925925926,2.0842592592592593
2024-04-01,85.0,1.49571348,5.963032069107399,30.746868000943834,24.783835931836435,0.08425925925925926,2.0842592592592593
2024-04-01,88.0,1.27787509,23.274318795894782,38.71490513860999,15.44058634271521,0.08425925925925926,2.0842592592592593
2024-04-01,89.0,1.75,0.8425925925925926,31.62962962962963,30.787037037037038,0.08425925925925926,2.0842592592592593
2024-04-01,90.0,1.71,0.1685185185185185,30.62962962962963,30.461111111111112,0.08425925925925926,2.0842592592592593
2024-04-01,91.0,0.8,4.212962962962963,0.0,-4.212962962962963,0.08425925925925926,2.0842592592592593
2024-04-01,95.0,1.48528689,1.0793555102777777,18.86408682242593,17.78473131214815,0.08425925925925926,2.0842592592592593
2024-04-01,98.0,1.1,6.685185185185186,4.157407407407407,-2.5277777777777786,0.08425925925925926,2.0842592592592593
2024-04-01,99.0,1.6,0.0,0.0,0.0,0.08425925925925926,2.0842592592592593
2024-04-01,107.0,1.0086011,17.859174368203707,16.63346533292592,-1.225709035277788,0.08425925925925926,2.0842592592592593
2024-04-01,109.0,1.4,0.0,0.0,0.0,0.08425925925925926,2.0842592592592593
2024-04-01,110.0,1.6,44.04092176165146,29.21903936267069,-14.821882398980772,0.08425925925925926,2.0842592592592593
2024-04-01,112.0,1.5,6.685185185185186,13.314814814814815,6.629629629629629,0.08425925925925926,2.0842592592592593
2024-04-01,115.0,1.21548498,21.603476802623316,37.31609666193532,15.712619859312003,0.08425925925925926,2.0842592592592593
2024-04-01,119.0,1.2,0.8425925925925926,4.157407407407407,3.314814814814815,0.08425925925925926,2.0842592592592593
2024-04-01,121.0,0.9998453,15.022222222222222,3.4944444444444445,-11.527777777777779,0.08425925925925926,2.0842592592592593
2024-04-01,127.0,1.2,11.685185185185185,17.47222222222222,5.787037037037036,0.08425925925925926,2.0842592592592593
2024-04-01,128.0,1.3,12.685185185185183,22.314814814814817,9.629629629629633,0.08425925925925926,2.0842592592592593
2024-04-01,135.0,1.1,7.106481481481482,8.73611111111111,1.6296296296296289,0.08425925925925926,2.0842592592592593
2024-04-01,137.0,1.30993928,13.821625077636357,28.974617341621055,15.152992263984698,0.08425925925925926,2.0842592592592593
2024-07-01,1.0,1.7,0.7222222222222219,27.833333333333343,27.11111111111112,0.07222222222222219,2.072222222222222
2024-07-01,6.0,1.5,0.7222222222222219,22.833333333333343,22.11111111111112,0.07222222222222219,2.072222222222222
2024-07-01,8.0,1.4,4.444444444444444,16.833333333333343,12.3888888888889,0.07222222222222219,2.072222222222222
2024-07-01,14.0,0.2,47.58888888888889,15.277777777777782,-32.3111111111111,0.07222222222222219,2.072222222222222
2024-07-01,15.0,1.4,5.722222222222222,18.555555555555557,12.833333333333336,0.07222222222222219,2.072222222222222
2024-07-01,16.0,1.6,10.155555555555555,37.83333333333335,27.677777777777795,0.07222222222222219,2.072222222222222
2024-07-01,20.0,1.4,0.7222222222222219,17.83333333333334,17.111111111111118,0.07222222222222219,2.072222222222222
2024-07-01,23.0,1.0,9.02222222222222,21.266666666666673,12.244444444444452,0.07222222222222219,2.072222222222222
2024-07-01,24.0,1.3,12.73333333333333,25.26666666666667,12.533333333333339,0.07222222222222219,2.072222222222222
2024-07-01,26.0,1.2,16.588888888888885,23.555555555555564,6.966666666666679,0.07222222222222219,2.072222222222222
2024-07-01,29.0,1.43,7.655555555555556,24.550000000000004,16.89444444444445,0.07222222222222219,2.072222222222222
2024-07-01,33.0,1.3,4.866666666666666,9.133333333333336,4.26666666666667,0.07222222222222219,2.072222222222222
2024-07-01,37.0,1.6,0.0,13.833333333333343,13.833333333333343,0.07222222222222219,2.072222222222222
2024-07-01,38.0,1.1,0.0,0.0,0.0,0.07222222222222219,2.072222222222222
2024-07-01,39.0,1.42899726,5.722222222222222,17.83333333333334,12.111111111111118,0.07222222222222219,2.072222222222222
2024-07-01,41.0,1.4,0.0,0.0,0.0,0.07222222222222219,2.072222222222222
2024-07-01,45.0,2.01155894,0.0,51.333333333333364,51.333333333333364,0.07222222222222219,2.072222222222222
2024-07-01,54.0,1.5,0.0,8.55555555555556,8.55555555555556,0.07222222222222219,2.072222222222222
2024-07-01,56.0,1.4,0.7222222222222219,12.833333333333341,12.11111111111112,0.07222222222222219,2.072222222222222
2024-07-01,80.0,1.6,3.2549562044522813,28.20193638284647,24.94698017839419,0.07222222222222219,2.072222222222222
2024-07-01,84.0,1.5,0.7222222222222219,9.27777777777778,8.555555555555559,0.07222222222222219,2.072222222222222
2024-07-01,88.0,1.15779837,23.74654433759688,35.875121932920855,12.128577595323975,0.07222222222222219,2.072222222222222
2024-07-01,89.0,1.9,0.7222222222222219,32.11111111111112,31.3888888888889,0.07222222222222219,2.072222222222222
2024-07-01,91.0,1.3,0.7222222222222219,12.833333333333341,12.11111111111112,0.07222222222222219,2.072222222222222
2024-07-01,93.0,1.9,0.0,39.94444444444446,39.94444444444446,0.07222222222222219,2.072222222222222
2024-07-01,95.0,1.51326376,0.8843123952652934,20.54161543971805,19.657303044452757,0.07222222222222219,2.072222222222222
2024-07-01,98.0,1.4,5.722222222222222,4.27777777777778,-1.444444444444442,0.07222222222222219,2.072222222222222
