Date,FCT_SOURCE,POINT,P_low,P_high,dP,low_threshold,high_threshold
2002-01-01,63,1.9,0.0,0.0,0.0,1.0,3.0
2002-01-01,65,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,72,1.6,22.0,18.0,-4.0,1.0,3.0
2002-01-01,76,2.0,8.0,20.5,12.5,1.0,3.0
2002-01-01,84,1.8,3.0,7.000000000000001,4.000000000000001,1.0,3.0
2002-01-01,87,1.5,15.0,0.0,-15.0,1.0,3.0
2002-01-01,89,1.8,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2002-01-01,90,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,91,2.1,1.9000000001900003e-06,0.000340080000034,0.00033818000003381,1.0,3.0
2002-01-01,93,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,94,2.5,0.0,15.0,15.0,1.0,3.0
2002-01-01,95,1.6,22.0,5.0,-17.0,1.0,3.0
2002-04-01,1,2.0,15.000000000000002,15.000000000000002,0.0,1.0,3.0
2002-04-01,2,2.0,0.0,10.0,10.0,1.0,3.0
2002-04-01,3,2.0,0.0,0.0,0.0,1.0,3.0
2002-04-01,4,1.8,0.0,0.0,0.0,1.0,3.0
2002-04-01,5,1.9,5.0,0.0,-5.0,1.0,3.0
2002-04-01,9,1.8,0.0,0.0,0.0,1.0,3.0
2002-04-01,11,1.8,0.0,0.0,0.0,1.0,3.0
2002-04-01,15,1.8,15.000000000000002,0.0,-15.000000000000002,1.0,3.0
2002-04-01,16,2.3,21.000000000000004,21.0,-3.552713678800501e-15,1.0,3.0
2002-04-01,17,1.5,15.000000000000002,0.0,-15.000000000000002,1.0,3.0
2002-04-01,19,2.0,0.0,0.0,0.0,1.0,3.0
2002-04-01,20,,0.0,0.0,0.0,1.0,3.0
2002-04-01,22,1.7,10.0,0.0,-10.0,1.0,3.0
2002-04-01,24,1.8,0.0,0.0,0.0,1.0,3.0
2002-04-01,26,2.0,7.5,7.5,0.0,1.0,3.0
2002-04-01,28,1.5,0.0,0.0,0.0,1.0,3.0
2002-04-01,33,2.0,0.0,0.0,0.0,1.0,3.0
2002-04-01,36,2.0,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2002-04-01,37,2.0,0.0,0.0,0.0,1.0,3.0
2002-04-01,39,1.9,5.0,5.0,0.0,1.0,3.0
2002-04-01,42,1.6,0.0,0.0,0.0,1.0,3.0
2002-04-01,48,1.5,10.0,0.0,-10.0,1.0,3.0
2002-04-01,52,,15.000000000000002,5.0,-10.000000000000002,1.0,3.0
2002-04-01,54,1.8,0.0,0.0,0.0,1.0,3.0
2002-04-01,56,1.6,0.0,0.0,0.0,1.0,3.0
2002-04-01,60,2.2,0.0,0.0,0.0,1.0,3.0
2002-04-01,66,2.0,0.0,0.0,0.0,1.0,3.0
2002-04-01,68,1.75,7.000000000000001,3.0,-4.000000000000001,1.0,3.0
2002-04-01,76,,10.0,10.0,0.0,1.0,3.0
2002-04-01,84,1.8,3.0,7.000000000000001,4.000000000000001,1.0,3.0
2002-04-01,85,2.1,0.3,0.0,-0.3,1.0,3.0
2002-04-01,87,1.7,5.0,10.0,5.0,1.0,3.0
2002-04-01,89,1.8,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2002-04-01,90,2.0,0.0,0.0,0.0,1.0,3.0
2002-04-01,93,2.0,0.0,0.0,0.0,1.0,3.0
2002-04-01,94,2.3,0.0,10.0,10.0,1.0,3.0
2002-04-01,95,1.6,24.000000000000004,4.0,-20.000000000000004,1.0,3.0
2002-07-01,2,2.0,15.000000000000002,10.0,-5.000000000000002,1.0,3.0
2002-07-01,4,1.8,0.0,0.0,0.0,1.0,3.0
2002-07-01,5,2.0,0.0,0.0,0.0,1.0,3.0
2002-07-01,9,1.8,0.0,0.0,0.0,1.0,3.0
2002-07-01,10,1.9,9.121128190912113,9.121128190912115,1.7763568394002505e-15,1.0,3.0
2002-07-01,11,1.8,0.0,0.0,0.0,1.0,3.0
2002-07-01,14,1.5,30.000000000000004,0.0,-30.000000000000004,1.0,3.0
2002-07-01,15,1.8,15.000000000000002,0.0,-15.000000000000002,1.0,3.0
2002-07-01,17,1.5,15.000000000000002,0.0,-15.000000000000002,1.0,3.0
2002-07-01,19,2.0,0.0,0.0,0.0,1.0,3.0
2002-07-01,22,1.7,10.0,0.0,-10.0,1.0,3.0
2002-07-01,24,1.8,5.0,0.0,-5.0,1.0,3.0
2002-07-01,26,1.8,17.5,7.500000000000001,-10.0,1.0,3.0
2002-07-01,28,1.5,10.0,0.0,-10.0,1.0,3.0
2002-07-01,31,1.75,10.0,0.0,-10.0,1.0,3.0
2002-07-01,33,2.0,0.0,0.0,0.0,1.0,3.0
2002-07-01,36,2.0,15.000000000000002,5.0,-10.000000000000002,1.0,3.0
2002-07-01,37,2.0,0.0,0.0,0.0,1.0,3.0
2002-07-01,39,1.9,5.0,5.0,0.0,1.0,3.0
2002-07-01,42,1.5,0.0,0.0,0.0,1.0,3.0
2002-07-01,52,1.7,10.0,10.0,0.0,1.0,3.0
2002-07-01,53,2.0,0.0,0.0,0.0,1.0,3.0
2002-07-01,54,1.9,0.0,0.0,0.0,1.0,3.0
2002-07-01,56,1.8,0.0,0.0,0.0,1.0,3.0
2002-07-01,59,1.9,0.0,0.0,0.0,1.0,3.0
2002-07-01,60,2.2,10.0,10.0,0.0,1.0,3.0
2002-07-01,66,2.7,0.0,0.0,0.0,1.0,3.0
2002-07-01,71,1.75,19.0,16.0,-3.0,1.0,3.0
2002-07-01,76,2.0,13.0,7.000000000000001,-5.999999999999999,1.0,3.0
2002-07-01,84,1.8,3.0,7.000000000000001,4.000000000000001,1.0,3.0
2002-07-01,87,1.45,10.0,0.0,-10.0,1.0,3.0
2002-07-01,89,1.8,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2002-07-01,90,2.0,0.0,0.0,0.0,1.0,3.0
2002-07-01,91,2.0,4.782004220478202,4.738995190473902,-0.04300903000430001,1.0,3.0
2002-07-01,93,2.0,0.0,0.0,0.0,1.0,3.0
2002-07-01,94,2.3,2.5,12.5,10.0,1.0,3.0
2002-07-01,95,1.6,24.000000000000004,3.0,-21.000000000000004,1.0,3.0
2002-10-01,1,2.1,15.000000000000002,15.000000000000002,0.0,1.0,3.0
2002-10-01,2,2.0,15.000000000000002,10.0,-5.000000000000002,1.0,3.0
2002-10-01,3,2.0,0.0,0.0,0.0,1.0,3.0
2002-10-01,4,1.8,0.0,0.0,0.0,1.0,3.0
2002-10-01,5,,0.0,0.0,0.0,1.0,3.0
2002-10-01,10,2.0,7.123341399287668,11.506973178849305,4.383631779561638,1.0,3.0
2002-10-01,11,1.8,0.0,0.0,0.0,1.0,3.0
2002-10-01,15,1.8,15.000000000000002,0.0,-15.000000000000002,1.0,3.0
2002-10-01,16,2.3,21.000000000000004,21.0,-3.552713678800501e-15,1.0,3.0
2002-10-01,19,2.0,0.0,0.0,0.0,1.0,3.0
2002-10-01,20,2.0,0.0,0.0,0.0,1.0,3.0
2002-10-01,22,1.7,10.0,0.0,-10.0,1.0,3.0
2002-10-01,24,1.8,5.0,0.0,-5.0,1.0,3.0
2002-10-01,26,1.8,22.5,5.0,-17.5,1.0,3.0
2002-10-01,28,1.5,5.0,0.0,-5.0,1.0,3.0
2002-10-01,31,1.8,10.0,0.0,-10.0,1.0,3.0
2002-10-01,33,1.8,0.0,0.0,0.0,1.0,3.0
2002-10-01,36,2.0,15.000000000000002,5.0,-10.000000000000002,1.0,3.0
2002-10-01,37,2.0,0.0,0.0,0.0,1.0,3.0
2002-10-01,42,1.5,0.0,0.0,0.0,1.0,3.0
2002-10-01,49,1.9,0.0,10.0,10.0,1.0,3.0
2002-10-01,52,1.7,25.0,10.0,-15.0,1.0,3.0
2002-10-01,53,1.9,0.0,0.0,0.0,1.0,3.0
2002-10-01,54,1.5,10.0,0.0,-10.0,1.0,3.0
2002-10-01,56,1.8,0.0,0.0,0.0,1.0,3.0
2002-10-01,59,2.0,0.0,0.0,0.0,1.0,3.0
2002-10-01,60,2.2,10.0,10.0,0.0,1.0,3.0
2002-10-01,63,1.7,0.0,0.0,0.0,1.0,3.0
2002-10-01,68,1.6,7.000000000000001,3.0,-4.000000000000001,1.0,3.0
2002-10-01,70,2.0,0.0,0.0,0.0,1.0,3.0
2002-10-01,71,1.8,10.0,0.0,-10.0,1.0,3.0
2002-10-01,72,1.6,22.0,18.0,-4.0,1.0,3.0
2002-10-01,76,2.0,5.0,12.5,7.5,1.0,3.0
