Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness,Bowley_smoothed,Q2_norm,A_norm,ACI,coherence
2020-10-01,39,1.8,1.525,0.361875,0.6015604707757982,1.1,1.5714285714285714,1.9285714285714288,-0.1379310344827584,0.4953170530587933,6,0.5997295090616368,0.5997295090616368,0.056034482758620746,-0.6259286199743824,0.6441729602358347,0.002722026868546378,0.29839685398738564
2020-10-01,52,1.1,1.15,0.38,0.6164414002968976,0.75,1.1805555555555556,1.55,-0.0763888888888889,0.4532167311622613,8,0.6119646690703187,0.6119646690703187,-0.028319995852656158,-0.8863766166526769,-0.36857387553075904,-0.4162342188781228,0.6633476323897596
2020-10-01,54,,0.3,0.2225,0.4716990566028302,-0.0833333333333333,0.25,0.625,0.0588235294117647,0.287066904061418,4,0.4849664353522225,0.4849664353522225,-0.016042780748663086,-0.9950547536867305,-0.21565954009485772,-0.36763129185694976,0.6072965252746411
2020-10-01,56,1.3,1.375,0.346875,0.5889609494694873,1.0,1.3125,1.75,0.1666666666666666,0.4620189806290846,6,0.583588381008243,0.583588381008243,0.08333333333333333,-0.8270006155887858,0.8137732492307528,-0.0010813670338839722,0.16350451096824054
2020-10-01,63,1.3,1.325,0.081875,0.2861380785564899,1.1153846153846154,1.3076923076923077,1.5,0.0,0.2210895678563902,3,0.3246769160427405,0.3246769160427405,0.0535714285714285,-0.8295878946483749,0.6240649644848786,-0.02478006719044473,0.24114162999458838
2020-10-01,85,0.98664,1.0865988,0.24651017283856,0.496497908191525,0.7217600194459288,1.0951183276360767,1.4238062056271366,-0.0636289051608893,0.3589338374327605,10,0.5349528272137253,0.5349528272137253,-0.1030556840186723,-0.9139875034133238,-0.8869517953905606,-0.8152234740666245,0.9053314285584918
2020-10-01,89,1.51,1.5625,0.48359375,0.6954090522850561,1.15,1.6071428571428572,1.9642857142857144,-0.1228070175438597,0.5800112442688167,8,0.649040481889647,0.649040481889647,-0.0683619072239652,-0.5872574096403331,-0.7322827989927525,-0.47174832504889186,0.7150192498303283
2020-10-01,90,0.6,0.3025,1.8103687500000003,1.3454994425862838,-0.3,0.4444444444444444,1.1923076923076923,0.0022909507445589,0.8192242425564659,9,0.7852740876304857,0.7852740876304857,0.0022909507445589,-0.990390494225681,0.03127776137277925,-0.23235052706502565,0.4845114012278701
2020-10-01,93,1.5,1.55,0.1975,0.4444097208657794,1.25,1.6052631578947367,1.868421052631579,-0.1489361702127655,0.3690621852096529,5,0.4779067393556686,0.4779067393556686,-0.157801418439716,-0.5893644636313305,-0.9734955843019778,-0.6148852897331971,0.7868718514448019
2020-10-01,95,0.0701082145,-0.0935976939194999,2.166137330390327,1.4717803268118266,-0.6312250469685226,0.1216274076401508,0.8693477589328573,-0.0034200961764624,0.83677958433851,12,0.7707789263408035,0.7707789263408035,-0.0020339433284311723,-0.9968127039060569,-0.02777082352555975,-0.26323659148485457,0.5138411548441055
2020-10-01,96,1.1,1.155,0.8684750000000001,0.9319200609494358,0.575,1.16,1.7666666666666666,0.0181818181818182,0.6860890300694014,9,0.7595380113439988,0.7595380113439988,0.0181818181818182,-0.8936977272038726,0.24333190584577358,-0.12723347666674176,0.3912674143947227
2020-10-01,98,1.5,1.325,0.231875,0.4815340071064555,1.0,1.3571428571428572,1.7142857142857142,-3.108624468950438e-16,0.3720656337541745,5,0.5139472650975077,0.5139472650975077,-0.08333333333333338,-0.8012308890244314,-0.8137732492307531,-0.6670048906883336,0.8260101319727282
2020-10-01,105,1.1,1.275,0.011875,0.1089724735885168,1.131578947368421,1.263157894736842,1.3947368421052633,8.437694987151184e-16,0.0829702233998106,2,0.0752220276225729,0.0752220276225729,8.437694987151184e-16,-0.8519323728877659,1.1523526778143344e-14,-0.2129830932219365,0.4999999999999951
2020-10-01,107,1.6,1.7439699999999994,0.4574886390999999,0.676379064652359,1.2692950437574213,1.7431780087160578,2.2162391634641168,-0.0008678550227779,0.6035178930248065,12,0.6476422010698478,0.6476422010698478,0.008260213573773495,-0.41386512925923546,0.11233523165109251,-0.07187781990410191,0.47675418241617723
2020-10-01,109,1.15,1.2,0.1975,0.4444097208657794,0.9,1.2,1.45,-0.0909090909090908,0.3312434485725298,5,0.483994186603911,0.483994186603911,-0.0454545454545454,-0.8790173564490003,-0.5516720653715866,-0.5311181677582656,0.742464660264846
2020-10-01,110,1.1,1.1972,0.6349609099999999,0.7968443449005583,0.6610990633507129,1.2017138832368133,1.7443509193847389,0.0018668015665617,0.593471298141139,12,0.7052906640434776,0.7052906640434776,0.0009334007852693,-0.8783477184070919,0.012746948508322515,-0.21397732114043083,0.4944018734305311
