INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2021,4,1.3,,,,,10,60,30,,,,,,,,,,,,,,
2021,5,1.4,,,,,,75,25,,,,,,,,,,,,,,
2021,6,1.4,,,,,,70,30,,,,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,
2021,14,.7,0,0,0,0,100,0,0,0,0,0,0,0,,,,,,,,,
2021,15,1.5,,,,,5,45,45,5,,,,,,,,,,,,,
2021,16,1.4,,,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,,,
2021,22,1.4,,,,,,85,15,,,,,,,,,,,,,,
2021,23,1.4,,,,,,75,25,,,,,,,,,,,,,,
2021,24,1.33206,1,1,3,5,25,25,20,10,5,3,1,1,,,,,,,,,
2021,26,1.3,,,,,5,70,20,5,,,,,,,,,,,,,
2021,29,1.3,0,0,.5,1,19.5,50,18,7,3,.5,.5,0,,,,,,,,,
2021,30,,,,,,,,,,,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,,,
2021,36,1.5,,,,,10,30,35,20,5,,,,,,,,,,,,
2021,37,1.4,,,,,2,55,42,1,,,,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,,,
2021,39,1.4,,,,,,60,40,,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,
2021,45,1.32,,,,,,,,,,,,,,,,,,,,,
2021,47,1.3,,,,,5,70,20,5,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,,,
2021,49,1.4,,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,0,20,50,20,10,,,,,,,,,,,,,
2021,56,1.40782,,,,,,55,45,,,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,,,
2021,63,1.3,,,,,,80,20,,,,,,,,,,,,,,
2021,65,,,,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,
2021,73,1.3,,,,,10,55,35,,,,,,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,,,
2021,85,1.312851,,,,,.0479,75.6681,24.2839,.0001,,,,,,,,,,,,,
2021,88,1.4,,,,,,,,,,,,,,,,,,,,,
2021,89,1.3,,,,2.5,10,65,20,2.5,,,,,,,,,,,,,
2021,90,1.3,,,1,7,15,45,20,9,2,1,,,,,,,,,,,
2021,93,1.3,,,,,12.5,50,37.5,,,,,,,,,,,,,,
2021,95,1.2688,.74,2.35,5.84,11.3,17.03,19.97,18.26,13,7.2,3.11,1.05,.15,,,,,,,,,
2021,97,1.3,,,,,,,,,,,,,,,,,,,,,
2021,98,1.3,,,,,10,55,35,,,,,,,,,,,,,,
2021,99,1.4,,,,,,60,40,,,,,,,,,,,,,,
2021,101,1.5,,,,,,50,50,,,,,,,,,,,,,,
2021,102,1.3,,,,,,,,,,,,,,,,,,,,,
2021,103,1.4,,,,,,,,,,,,,,,,,,,,,
2021,105,,,,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,,,
2021,109,1.3,,,,,,75,25,,,,,,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,
2021,114,1.5,,,,,,,,,,,,,,,,,,,,,
2021,115,1.34942,.00002,.00142,.09206,1.98776,14.6622,45.6,25.78511,10.66267,1.1649,.04332,.00054,0,,,,,,,,,
2021,117,1.37476,,,,,,,,,,,,,,,,,,,,,
2021,118,1.4,,,,,,,,,,,,,,,,,,,,,
2021,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2021,121,1.4856,0,0,0,1,7,40,40,10,2,0,0,0,,,,,,,,,
2021,127,1.3,0,0,0,0,10,80,10,0,0,0,0,0,,,,,,,,,
2021,128,1.7,,,,,,20,70,10,,,,,,,,,,,,,
2022,2,1.4,0,0,0,0,10,50,40,0,0,0,0,0,,,,,,,,,
2022,4,1.4,2.5,2.5,5,10,10,20,20,10,5,5,5,5,,,,,,,,,
2022,5,2,,,,,5,10,25,30,20,10,,,,,,,,,,,
2022,6,1.5,,,,5,10,35,35,10,5,,,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,
2022,14,2.5,0,0,0,0,0,0,8,43,41,8,0,0,,,,,,,,,
2022,15,1.7,,,,5,10,15,40,15,10,5,,,,,,,,,,,
2022,16,1.5,,,,,,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,,,,,,
2022,22,1.7,,,,,10,20,40,20,10,,,,,,,,,,,,
2022,23,1.5,,,,2,15,31,35,15,2,,,,,,,,,,,,
2022,24,1.256529,1,1,3,10,20,25,20,10,5,3,1,1,,,,,,,,,
2022,26,1.3,,,5,10,15,30,25,8,5,2,,,,,,,,,,,
2022,29,1.5,0,0,.5,1.5,16,29,37,12,3,.5,.5,0,,,,,,,,,
2022,30,,,,,,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,
2022,36,1.5,,,,5,15,25,30,15,10,,,,,,,,,,,,
2022,37,1.8,,,,,1,13,57,27,2,,,,,,,,,,,,
2022,38,,,,,,,,,,,,,,,,,,,,,,
2022,39,1.6,,,,,,30,50,20,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,
2022,45,1.76,,,,,,,,,,,,,,,,,,,,,
2022,47,1.4,,,,5,10,45,25,10,5,,,,,,,,,,,,
2022,48,,,,,,,,,,,,,,,,,,,,,,
2022,49,1.6,,,,,,,,,,,,,,,,,,,,,
2022,54,,,,,,33.3333333333,33.3333333333,33.3333333333,,,,,,,,,,,,,,
2022,56,1.70244,,,,,,20,60,20,,,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,63,1.6,,,,,10,20,60,10,,,,,,,,,,,,,
2022,65,,,,,,,,,,,,,,,,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,
2022,73,1.2,,,,,25,55,20,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,,,,,,
2022,85,1.330812,,,.0001,.0958,7.4537,51.5701,37.9908,2.8712,.0183,,,,,,,,,,,,
2022,88,1.8,,,,,,,,,,,,,,,,,,,,,
2022,89,1.5,,,,5,20,30,20,15,8,2,,,,,,,,,,,
2022,90,1.6,,,1,5,10,15,30,20,13,5,1,,,,,,,,,,
2022,93,1.5,,,,,2.5,45,47.5,5,,,,,,,,,,,,,
2022,95,.6076,1.89,5.96,13.3,20.99,23.45,18.54,10.36,4.1,1.15,.23,.03,0,,,,,,,,,
2022,97,1.3,,,,,,,,,,,,,,,,,,,,,
2022,98,1.2,,,,10,30,35,20,5,,,,,,,,,,,,,
2022,99,1.4,,,,,5,60,35,,,,,,,,,,,,,,
2022,101,1.3,,,,5,20,50,20,5,,,,,,,,,,,,,
2022,102,1.4,,,,,,,,,,,,,,,,,,,,,
2022,103,1.3,,,,,,,,,,,,,,,,,,,,,
2022,105,,,,,,,,,,,,,,,,,,,,,,
2022,107,,,,,,,,,,,,,,,,,,,,,,
2022,109,1.6,,,,,,25,50,25,,,,,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,
2022,114,1.7,,,,,,,,,,,,,,,,,,,,,
2022,115,1.35425,.00002,.00135,.0889,1.93962,14.45511,37.42541,34.0111,10.83676,1.19621,.04495,.00057,0,,,,,,,,,
2022,117,1.25,,,,,,,,,,,,,,,,,,,,,
2022,118,1.4,,,,,,,,,,,,,,,,,,,,,
2022,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2022,121,1.525,0,0,0,3,10,35,35,15,2,0,0,0,,,,,,,,,
2022,127,1.5,1,1,2,7,11,22.5,22.5,15,8,5,2,3,,,,,,,,,
2022,128,2.1,,,,,4,8,25,40,18,4,1,,,,,,,,,,
2022Sep,2,1.9,0,0,0,0,0,10,50,40,0,0,0,0,,,,,,,,,
2022Sep,4,1.4,2.5,2.5,5,10,10,20,20,10,5,5,5,5,,,,,,,,,
2022Sep,5,1.9,,,,,5,20,30,25,15,5,,,,,,,,,,,
2022Sep,6,1.5,,,,5,10,35,35,10,5,,,,,,,,,,,,
2022Sep,7,,,,,,,,,,,,,,,,,,,,,,
2022Sep,14,2.3,0,0,0,0,0,3,21,44,27,5,0,0,,,,,,,,,
2022Sep,15,,,,,,,,,,,,,,,,,,,,,,
2022Sep,16,1.2,,,,,,,,,,,,,,,,,,,,,
2022Sep,20,,,,,,,,,,,,,,,,,,,,,,
2022Sep,22,1.4,,,,,10,50,30,10,,,,,,,,,,,,,
2022Sep,23,1.3,,,,1,18,35,30,15,1,,,,,,,,,,,,
2022Sep,24,1.0969686,1,1,3,20,25,20,15,5,5,3,1,1,,,,,,,,,
2022Sep,26,1.3,,,5,10,20,30,22,7,5,1,,,,,,,,,,,
2022Sep,29,1.5,0,0,.5,1.5,16,31,40,7,3,.5,.5,0,,,,,,,,,
2022Sep,30,,,,,,,,,,,,,,,,,,,,,,
2022Sep,32,,,,,,,,,,,,,,,,,,,,,,
2022Sep,36,1.5,,,,5,15,25,30,15,10,,,,,,,,,,,,
2022Sep,37,1.8,,,,,1,8,56,34,1,,,,,,,,,,,,
2022Sep,38,,,,,,,,,,,,,,,,,,,,,,
2022Sep,39,1.5,,,,,10,35,40,15,,,,,,,,,,,,,
2022Sep,41,,,,,,,,,,,,,,,,,,,,,,
2022Sep,45,1.7,,,,,,,,,,,,,,,,,,,,,
2022Sep,47,,,,,,,,,,,,,,,,,,,,,,
2022Sep,48,,,,,,,,,,,,,,,,,,,,,,
2022Sep,49,1.5,,,,,,,,,,,,,,,,,,,,,
2022Sep,54,,,,,10,30,30,30,,,,,,,,,,,,,,
2022Sep,56,1.6,,,,,,30,50,20,,,,,,,,,,,,,
2022Sep,61,,,,,,,,,,,,,,,,,,,,,,
2022Sep,63,1.6,,,,,10,20,60,10,,,,,,,,,,,,,
2022Sep,65,,,,,,,,,,,,,,,,,,,,,,
2022Sep,68,,,,,,,,,,,,,,,,,,,,,,
2022Sep,73,1,,,,5,35,45,15,,,,,,,,,,,,,,
2022Sep,80,,,,,,,,,,,,,,,,,,,,,,
2022Sep,85,1.2340364,,,,.0001,2.8144,80.0383,17.1401,.0071,,,,,,,,,,,,,
2022Sep,88,1.9,,,,,,,,,,,,,,,,,,,,,
2022Sep,89,1.5,,,2.5,5,15,30,25,15,5,2.5,,,,,,,,,,,
2022Sep,90,1.6,,,1,7,10,15,30,20,10,6,1,,,,,,,,,,
2022Sep,93,1.5,,,,,2.5,45,47.5,5,,,,,,,,,,,,,
2022Sep,95,.40795,3.15,8.63,16.75,23.01,22.34,15.35,7.46,2.57,.62,.11,.01,0,,,,,,,,,
2022Sep,97,1.1,,,,,,,,,,,,,,,,,,,,,
2022Sep,98,1.2,,,,5,35,45,15,,,,,,,,,,,,,,
2022Sep,99,1.3,,,,,,,,,,,,,,,,,,,,,
2022Sep,101,,,,,,,,,,,,,,,,,,,,,,
2022Sep,102,1.3,,,,,,,,,,,,,,,,,,,,,
2022Sep,103,,,,,,,,,,,,,,,,,,,,,,
2022Sep,105,,,,,,,,,,,,,,,,,,,,,,
2022Sep,107,,,,,,,,,,,,,,,,,,,,,,
2022Sep,109,1.5,,,,,5,25,55,15,,,,,,,,,,,,,
2022Sep,110,,,,,,,,,,,,,,,,,,,,,,
2022Sep,112,,,,,,,,,,,,,,,,,,,,,,
2022Sep,114,1.7,,,,,,,,,,,,,,,,,,,,,
2022Sep,115,1.2,.00012,.0055,.25831,4.03839,21.68498,40.6223,26.73624,6.15289,.48805,.0131,.00012,0,,,,,,,,,
2022Sep,117,1.2,,,,,,,,,,,,,,,,,,,,,
2022Sep,118,1.4,,,,,,,,,,,,,,,,,,,,,
2022Sep,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2022Sep,121,1.5592,0,0,0,3,10,35,35,15,2,0,0,0,,,,,,,,,
2022Sep,127,1.6,1,1,2,7,11,22.5,22.5,15,8,5,2,3,,,,,,,,,
2022Sep,128,2.1,,,,,4,8,25,40,18,4,1,,,,,,,,,,
2023,2,1.6,0,0,0,0,0,30,60,10,0,0,0,0,,,,,,,,,
2023,4,1.7,2.5,2.5,5,7.5,10,20,20,10,7.5,5,5,5,,,,,,,,,
2023,5,1.6,,,,2.5,10,25,35,20,5,2.5,,,,,,,,,,,
2023,6,1.6,,,,5,10,30,40,10,5,,,,,,,,,,,,
2023,7,,,,,,,,,,,,,,,,,,,,,,
2023,14,4.2,0,0,0,0,0,0,0,0,2,10,27,61,,,,,,,,,
2023,15,2,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2023,16,1.4,,,,,,,,,,,,,,,,,,,,,
2023,20,,,,,,,,,,,,,,,,,,,,,,
2023,22,1.9,,,,,,20,45,25,10,,,,,,,,,,,,
2023,23,1.4,,,,3,20,38,34,4,1,,,,,,,,,,,,
2023,24,1.4,1,1,3,10,10,25,25,15,5,3,1,1,,,,,,,,,
2023,26,1.5,,,5,10,15,25,20,15,5,5,,,,,,,,,,,
2023,29,1.6,0,0,.5,1.5,15,21,38.5,18,4,1,.5,0,,,,,,,,,
2023,30,,,,,,,,,,,,,,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,36,1.25,,,,5,20,30,25,15,5,,,,,,,,,,,,
2023,37,1.9,,,,,,7,52,38,3,,,,,,,,,,,,
2023,38,,,,,,,,,,,,,,,,,,,,,,
2023,39,1.7,,,,5,5,30,40,20,,,,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,45,1.79,,,,,,,,,,,,,,,,,,,,,
2023,47,,,,,,,,,,,,,,,,,,,,,,
2023,48,,,,,,,,,,,,,,,,,,,,,,
2023,49,1.4,,,,,,,,,,,,,,,,,,,,,
2023,54,,,,,,30,35,35,,,,,,,,,,,,,,
2023,56,1.4,,,,,10,50,40,,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,1.7,,,,,5,15,65,15,,,,,,,,,,,,,
2023,65,,,,,,,,,,,,,,,,,,,,,,
2023,68,,,,,,,,,,,,,,,,,,,,,,
2023,73,1.2,,,,,20,55,25,,,,,,,,,,,,,,
2023,80,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.426741,,,.0067,.5064,8.8813,37.9405,40.8276,11.0891,.7369,.0115,,,,,,,,,,,
2023,88,1.7,,,,,,,,,,,,,,,,,,,,,
2023,89,1.5,,,2,7,15,25,30,15,5,1,,,,,,,,,,,
2023,90,1.5,,2,5,6,12,25,17,15,10,8,,,,,,,,,,,
2023,93,1.5,,,,,2.5,45,47.5,5,,,,,,,,,,,,,
2023,95,.76361,2.01,5.49,11.35,17.78,21.11,19,12.96,6.7,2.63,.78,.18,.01,,,,,,,,,
2023,97,1.5,,,,,,,,,,,,,,,,,,,,,
2023,98,1.5,,,,5,15,40,35,5,,,,,,,,,,,,,
2023,99,1.4,,,,,10,70,20,,,,,,,,,,,,,,
2023,101,1.2,,,,5,25,35,20,12.5,2.5,,,,,,,,,,,,
2023,102,1.4,,,,,,,,,,,,,,,,,,,,,
2023,103,1.5,,,,,,,,,,,,,,,,,,,,,
2023,105,,,,,,,,,,,,,,,,,,,,,,
2023,107,,,,,,,,,,,,,,,,,,,,,,
2023,109,1.7,,,,,5,20,55,20,,,,,,,,,,,,,
2023,110,,,,,,,,,,,,,,,,,,,,,,
2023,112,,,,,,,,,,,,,,,,,,,,,,
2023,114,1.6,,,,,,,,,,,,,,,,,,,,,
2023,115,,,,,,,,,,,,,,,,,,,,,,
2023,117,1,,,,,,,,,,,,,,,,,,,,,
2023,118,1.5,,,,,,,,,,,,,,,,,,,,,
2023,119,,,,5,5,10,60,10,5,5,,,,,,,,,,,,
2023,121,1.3209,0,0,0,5,15,30,30,15,5,0,0,0,,,,,,,,,
2023,127,1.6,5.54074,3.20492,5.57634,8.05792,10.48138,12.9354,12.27262,12.27288,10.48182,8.05843,5.57681,5.54074,,,,,,,,,
2023,128,2,,,1,2,5,15,20,25,20,10,2,,,,,,,,,,
2023Sep,2,1,0,0,0,0,40,50,10,0,0,0,0,0,,,,,,,,,
2023Sep,4,1.7,2.5,2.5,5,7.5,10,20,20,10,7.5,5,5,5,,,,,,,,,
2023Sep,5,1.6,,,,5,10,22.5,35,20,5,2.5,,,,,,,,,,,
2023Sep,6,1.6,,,,,10,30,45,10,5,,,,,,,,,,,,
2023Sep,7,,,,,,,,,,,,,,,,,,,,,,
2023Sep,14,4.3,0,0,0,0,0,0,0,0,1,7,20,72,,,,,,,,,
2023Sep,15,,,,,,,,,,,,,,,,,,,,,,
2023Sep,16,1.5,,,,,,,,,,,,,,,,,,,,,
2023Sep,20,,,,,,,,,,,,,,,,,,,,,,
2023Sep,22,2,,,,,,20,30,30,20,,,,,,,,,,,,
2023Sep,23,1.4,,,,3,20,38,34,4,1,,,,,,,,,,,,
2023Sep,24,1.332031,1,1,3,10,20,25,20,10,5,3,1,1,,,,,,,,,
2023Sep,26,1.5,,,5,10,15,27,23,12,5,3,,,,,,,,,,,
2023Sep,29,1.6,0,0,.5,1.5,15,22,40.5,15,4,1,.5,0,,,,,,,,,
2023Sep,30,,,,,,,,,,,,,,,,,,,,,,
2023Sep,32,,,,,,,,,,,,,,,,,,,,,,
2023Sep,36,1.25,,,,5,20,30,25,15,5,,,,,,,,,,,,
2023Sep,37,1.7,,,,,1,19,52,27,1,,,,,,,,,,,,
2023Sep,38,,,,,,,,,,,,,,,,,,,,,,
2023Sep,39,1.8,,,,,10,30,35,20,5,,,,,,,,,,,,
2023Sep,41,,,,,,,,,,,,,,,,,,,,,,
2023Sep,45,1.7,,,,,,,,,,,,,,,,,,,,,
2023Sep,47,,,,,,,,,,,,,,,,,,,,,,
2023Sep,48,,,,,,,,,,,,,,,,,,,,,,
2023Sep,49,1.6,,,,,,,,,,,,,,,,,,,,,
2023Sep,54,,,,,,30,40,30,,,,,,,,,,,,,,
2023Sep,56,1.4,,,,,10,40,40,10,,,,,,,,,,,,,
2023Sep,61,,,,,,,,,,,,,,,,,,,,,,
2023Sep,63,1.7,,,,,5,15,65,15,,,,,,,,,,,,,
2023Sep,65,,,,,,,,,,,,,,,,,,,,,,
2023Sep,68,,,,,,,,,,,,,,,,,,,,,,
2023Sep,73,.9,,,,15,45,30,10,,,,,,,,,,,,,,
2023Sep,80,,,,,,,,,,,,,,,,,,,,,,
2023Sep,85,1.4700539,,,.0001,.0496,3.9218,37.4955,49.2398,9.0823,.2104,.0005,,,,,,,,,,,
2023Sep,88,1.9,,,,,,,,,,,,,,,,,,,,,
2023Sep,89,1.3,,,2.5,7.5,22.5,30,22.5,7.5,5,2.5,,,,,,,,,,,
2023Sep,90,1.6,,1,3,10,12,25,20,15,6,5,3,,,,,,,,,,
2023Sep,93,1.3,,,,,12.5,50,35,2.5,,,,,,,,,,,,,
2023Sep,95,.78307,1.18,4.18,10.5,18.64,23.43,20.83,13.1,5.83,1.84,.41,.06,0,,,,,,,,,
2023Sep,97,,,,,,,,,,,,,,,,,,,,,,
2023Sep,98,1.6,,,,5,5,45,40,5,,,,,,,,,,,,,
2023Sep,99,1.4,,,,,,,,,,,,,,,,,,,,,
2023Sep,101,,,,,,,,,,,,,,,,,,,,,,
2023Sep,102,,,,,,,,,,,,,,,,,,,,,,
2023Sep,103,,,,,,,,,,,,,,,,,,,,,,
2023Sep,105,,,,,,,,,,,,,,,,,,,,,,
2023Sep,107,,,,,,,,,,,,,,,,,,,,,,
2023Sep,109,1.7,,,,,5,15,55,20,5,,,,,,,,,,,,
2023Sep,110,,,,,,,,,,,,,,,,,,,,,,
2023Sep,112,,,,,,,,,,,,,,,,,,,,,,
2023Sep,114,1.5,,,,,,,,,,,,,,,,,,,,,
2023Sep,115,,,,,,,,,,,,,,,,,,,,,,
2023Sep,117,1.1,,,,,,,,,,,,,,,,,,,,,
2023Sep,118,1.6,,,,,,,,,,,,,,,,,,,,,
2023Sep,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2023Sep,121,1.1602,0,0,0,5,15,30,30,15,5,0,0,0,,,,,,,,,
2023Sep,127,1.6,5.54074,3.20492,5.57634,8.05792,10.48138,12.9354,12.27262,12.27288,10.48182,8.05843,5.57681,5.54074,,,,,,,,,
2023Sep,128,2,,,1,2,5,15,20,25,20,10,2,,,,,,,,,,
2026,2,1.5,0,0,0,0,0,40,50,10,0,0,0,0,,,,,,,,,
2026,4,1.8,5,2.5,2.5,5,10,20,25,17.5,5,2.5,2.5,2.5,,,,,,,,,
2026,5,1.7,,,1,2,7,25,30,25,7,2,1,,,,,,,,,,
2026,6,1.6,,,,,10,30,45,10,5,,,,,,,,,,,,
2026,7,,,,,,,,,,,,,,,,,,,,,,
2026,14,5.1,0,0,0,0,0,0,0,0,1,3,7,89,,,,,,,,,
2026,15,2,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2026,16,1.4,,,,,,,,,,,,,,,,,,,,,
2026,20,,,,,,,,,,,,,,,,,,,,,,
2026,22,1.8,,,,,10,15,40,25,10,,,,,,,,,,,,
2026,23,2.4,,,,1,5,15,20,25,23,10,1,,,,,,,,,,
2026,24,1.5,1,1,3,5,15,20,25,20,5,3,1,1,,,,,,,,,
2026,26,1.8,,,3,5,10,15,25,22,12,6,2,,,,,,,,,,
2026,29,1.5,0,1,1,5,7,29,40,15,1,.5,.5,0,,,,,,,,,
2026,30,,,,,,,,,,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,36,1.25,,,5,10,15,25,20,15,10,,,,,,,,,,,,
2026,37,2.1,,,,,,14,41,44,1,,,,,,,,,,,,
2026,38,,,,,,,,,,,,,,,,,,,,,,
2026,39,1.8,,,,5,15,20,25,20,10,5,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,45,,,,,,,,,,,,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,48,,,,,,,,,,,,,,,,,,,,,,
2026,49,,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,30,40,30,,,,,,,,,,,,,,
2026,56,1.45,,,,10,20,20,20,20,10,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,63,1.8,,,,,5,20,45,20,10,,,,,,,,,,,,
2026,65,,,,,,,,,,,,,,,,,,,,,,
2026,68,,,,,,,,,,,,,,,,,,,,,,
2026,73,1.1,,,,5,30,45,20,,,,,,,,,,,,,,
2026,80,,,,,,,,,,,,,,,,,,,,,,
2026,85,1.9,.0088,.0801,.5321,2.4187,7.5253,16.0336,23.4014,23.4014,16.0336,7.5253,2.4187,.621,,,,,,,,,
2026,88,2,,,,,,,,,,,,,,,,,,,,,
2026,89,1.9,,,,2.5,10,15,40,25,5,2.5,,,,,,,,,,,
2026,90,1.5,,3,5,7,15,15,20,17,10,6,2,,,,,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,95,.716329,1.48,4.96,11.79,19.81,23.56,19.81,11.79,4.96,1.48,.31,.05,0,,,,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,1.6,,,,5,10,25,35,20,5,,,,,,,,,,,,
2026,99,1.6,,,,,,40,60,,,,,,,,,,,,,,
2026,101,1.3,,,,5,25,35,30,5,,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,,,,,,,,,,,,,,,,,,,,,,
2026,105,,,,,,,,,,,,,,,,,,,,,,
2026,107,,,,,,,,,,,,,,,,,,,,,,
2026,109,2.1,,,,,,10,40,45,5,,,,,,,,,,,,
2026,110,,,,,,,,,,,,,,,,,,,,,,
2026,112,,,,,,,,,,,,,,,,,,,,,,
2026,114,1.9,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,117,,,,,,,,,,,,,,,,,,,,,,
2026,118,2,,,,,,,,,,,,,,,,,,,,,
2026,119,,,,,5,5,10,60,10,5,5,,,,,,,,,,,
2026,121,1.8835,0,0,1,5,10,20,30,20,10,3,.5,.5,,,,,,,,,
2026,127,1.8,5.54074,3.20492,5.57634,8.05792,10.48138,12.9354,12.27262,12.27288,10.48182,8.05843,5.57681,5.54074,,,,,,,,,
2026,128,2.2,,,1,2,5,10,20,25,20,13,4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,,,,,,
2021,2,5.4,0,0,0,0,0,0,0,0,0,0,10,60,30,0,0,,,,,,
2021,4,5,,,,0,0,0,0,5,7.5,10,10,62.5,5,,,,,,,,
2021,5,5.1,,,,,,,,,,,10,75,15,,,,,,,,
2021,6,5.4,,,,,,,,,,,,80,20,,,,,,,,
2021,7,4.91344,,,,,,,,,,,,,,,,,,,,,
2021,14,5.5,0,0,0,0,0,0,0,0,0,0,1,78,21,0,0,,,,,,
2021,15,4.8,,,,,,,,,,,15,85,,,,,,,,,
2021,16,5.2,0,0,0,0,1,2,3,5,7,10,16,26,19,9,2,,,,,,
2021,20,5,,,,,,,,,,,13,75,12,,,,,,,,
2021,22,4.8,,,,,,,,,,,,100,0,,,,,,,,
2021,23,4.5,,,,,,,,,,,25,75,,,,,,,,,
2021,24,5.033872,,,,,,,5,5,10,15,30,35,,,,,,,,,
2021,26,5.6,,,,,,,,,,,5,70,25,,,,,,,,
2021,29,5,0,.1,.5,.5,1,1,1,2,3,5,12,58,15,.9,0,,,,,,
2021,30,5,,,,,,,,,,,,,,,,,,,,,
2021,32,5.1,,,,,,,,,.0001,.0161,.5941,95.313,4.0767,,,,,,,,
2021,36,4,,,,,,,,,5,15,35,35,10,,,,,,,,
2021,37,4.9,,,,,,,,,,1,9,88,2,,,,,,,,
2021,38,5.04,,,,,,,,,,,,90,10,,,,,,,,
2021,39,5.17,,,,,,,,,,,,95,5,,,,,,,,
2021,41,5.1,,,,,,,,,,,,100,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,
2021,47,5,,,,,,,,,,5,20,55,15,5,,,,,,,
2021,48,5.1,,,,,,,,,,,,,,,,,,,,,
2021,49,5.1,,,,,,,,,,,,,,,,,,,,,
2021,54,5.2,,,,,,,,,,,10,80,10,,,,,,,,
2021,56,5.4,,,,,,,,,,,10,80,10,,,,,,,,
2021,61,5.1,,,,,,,,,,,10,80,10,,,,,,,,
2021,63,5.1,,,,,,,,,,,5,90,5,,,,,,,,
2021,65,4.7,,,,,,,,,,,10,90,,,,,,,,,
2021,68,5.2,,,,,,,,,,,,,,,,,,,,,
2021,73,5.1,,,,,,,,,,,30,50,20,,,,,,,,
2021,80,4.3,0,0,0,0,0,0,0,0,.3178,3.49576,18.11441,78.07203,0,0,0,,,,,,
2021,85,5.181886,,,,,.0003,.0031,.0241,.1429,.6449,2.2197,5.8261,68.6538,22.2741,.211,,,,,,,
2021,88,5,,,,,,,,,,,,,,,,,,,,,
2021,89,5.4,,,,,,,,,,5,15,62.5,10,7.5,,,,,,,
