INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2025,30,1.6,,,,,,35,50,15,,,,,,,,,,,,,
2025,32,,,,,,,,,,,,,,,,,,,,,,
2025,33,1.66,1,2,4,8,10,16,17,17,14,7,3,1,,,,,,,,,
2025,37,2.2,,,,,,3,40,48,9,,,,,,,,,,,,
2025,38,1.6541300861,,,,,,10,80,10,,,,,,,,,,,,,
2025,39,1.8,,,,5,15,20,25,20,10,5,,,,,,,,,,,
2025,41,,,,,,,,,,,,,,,,,,,,,,
2025,42,,,,,,,,,,,,,,,,,,,,,,
2025,45,1.82,,,,,5,10,50,30,5,,,,,,,,,,,,
2025,47,,,,,,,,,,,,,,,,,,,,,,
2025,48,,,,,,,,,,,,,,,,,,,,,,
2025,49,,,,,,,,,,,,,,,,,,,,,,
2025,52,,,,,,,,,,,,,,,,,,,,,,
2025,54,,,,,,10,50,40,,,,,,,,,,,,,,
2025,56,1.3,,,,,20,40,30,10,,,,,,,,,,,,,
2025,61,,,,,,,,,,,,,,,,,,,,,,
2025,62,,,,,,,,,,,,,,,,,,,,,,
2025,63,1.6,,,,,5,25,55,10,5,,,,,,,,,,,,
2025,65,,,,,,,,,,,,,,,,,,,,,,
2025,68,1.9,,,,,,,,,,,,,,,,,,,,,
2025,73,1.5,,,,,15,35,40,10,,,,,,,,,,,,,
2025,80,2.1,1.8085106383,2.2340425532,5.6382978723,6.3829787234,11.5957446809,11.0638297872,13.7234042553,11.4893617021,12.1276595745,9.4680851064,6.2765957447,8.1914893617,,,,,,,,,
2025,85,1.8654175134,.0242663737,.1620227807,.8518901202,3.1970269088,8.5671151458,16.3977246036,22.422614165,21.9072870543,15.2928069378,7.6265712407,2.7165381954,.834136474,,,,,,,,,
2025,88,1.5,,,,,,,,,,,,,,,,,,,,,
2025,89,1.9,,,2.5,10,15,20,30,10,5,5,2.5,,,,,,,,,,
2025,90,1.5,0,1,5,7,15,20,25,15,7,5,0,0,,,,,,,,,
2025,91,1.4,0,0,0,5,15,40,25,15,0,0,0,0,,,,,,,,,
2025,93,,,,,,,,,,,,,,,,,,,,,,
2025,95,1.2640892711,.1466423422,.8941547146,3.689093571,10.2986521372,19.4533690161,24.8635409683,21.5022967579,12.5823117517,4.981839705,1.3346665489,.2419410271,.01149146,,,,,,,,,
2025,97,,,,,,,,,,,,,,,,,,,,,,
2025,98,1.7,,,,5,15,25,25,20,10,,,,,,,,,,,,
2025,99,1.6,,,,,,30,70,,,,,,,,,,,,,,
2025,101,1.4,,,2.5,5,15,30,30,15,2.5,,,,,,,,,,,,
2025,102,1.5,,,,,10,55,35,,,,,,,,,,,,,,
2025,103,,,,,,,,,,,,,,,,,,,,,,
2025,105,1.9,,,,,,,90,10,,,,,,,,,,,,,
2025,107,1.7,,,,,,,,,,,,,,,,,,,,,
2025,108,1.629225,,,,3.38,12.42,21.55,27.99,20.68,11.45,2.53,,,,,,,,,,,
2025,110,1.6,.1446017949,.6159350777,2.2745751338,6.2401404107,12.72070316,19.2716829614,21.7000802214,18.1613527004,11.2969772138,5.2222348887,1.7937269145,.5579895227,,,,,,,,,
2025,111,,,,,,,,,,,,,,,,,,,,,,
2025,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2025,115,,,,,,,,,,,,,,,,,,,,,,
2025,117,,,,,,,,,,,,,,,,,,,,,,
2025,119,,,,,5,5,10,60,10,5,5,,,,,,,,,,,
2025,121,1.41,.5,1,2.5,5,15,25,25,15,7,3,.5,.5,,,,,,,,,
2025,127,1.8,5.5407383568,3.2049151374,5.5763395688,8.0579193385,10.4813830916,12.9354022877,12.2726225167,12.2728806689,10.4818240463,8.0584278463,5.5768087842,5.5407383568,,,,,,,,,
2025,128,2.2,,,1,2,5,10,20,25,20,13,4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2021,1,,,,,,,,,,,,,,,,,,,,,,
2021,2,.5,0,0,0,40,60,0,0,0,0,0,0,0,,,,,,,,,
2021,4,1.4,0,0,0,0,30,40,30,0,0,0,,,,,,,,,,,
2021,5,1.7,,,,,5,20,50,20,5,,,,,,,,,,,,
2021,6,1,,,,10,30,45,15,,,,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,
2021,8,1.1,,,,,35,50,15,,,,,,,,,,,,,,
2021,14,1.2,0,0,0,0,17,78,5,0,0,0,0,0,,,,,,,,,
2021,15,1.3,,,,5,20,35,25,15,,,,,,,,,,,,,
2021,16,1.3,,,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,,,
2021,22,1.2,,,,,25,60,15,,,,,,,,,,,,,,
2021,23,1.1,,,,5,30,40,20,5,,,,,,,,,,,,,
2021,24,.8439071717,1,6,8,18,22,24,12,6,2,1,,,,,,,,,,,
2021,26,1.4,,,,5,15,40,30,5,5,,,,,,,,,,,,
2021,29,1.1,0,1,1,5,30,41,15,5,1,.5,.5,0,,,,,,,,,
2021,30,1.1,,,,,35,50,15,,,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,,,
2021,33,,,,,,,,,,,,,,,,,,,,,,
2021,37,1.1,,,,,30,68,2,,,,,,,,,,,,,,
2021,38,,,,,,,,,,,,,,,,,,,,,,
2021,39,1.3,,,,10,15,40,30,5,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,
2021,42,,,,,,,,,,,,,,,,,,,,,,
2021,45,.79,,,,,,,,,,,,,,,,,,,,,
2021,47,1.3,,,,5,15,45,25,5,5,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,,,
2021,49,.91,,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,10,50,30,10,,,,,,,,,,,,,,
2021,56,.95,,,,,50,50,,,,,,,,,,,,,,,
2021,61,1.1,,,,10,25,40,25,,,,,,,,,,,,,,
2021,62,1.1,,,,,,,,,,,,,,,,,,,,,
2021,63,1.7,,,,,,20,70,10,,,,,,,,,,,,,
2021,65,,,,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,
2021,73,.9,,,,5,55,30,10,,,,,,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,,,
2021,85,1.1176128985,0,0,.0000000571,.0166570376,13.8116747774,78.2732205476,7.893869612,.0045779611,.0000000072,0,0,0,,,,,,,,,
2021,88,.6,,,,,,,,,,,,,,,,,,,,,
2021,89,1.2,,,2.5,15,25,35,15,5,2.5,,,,,,,,,,,,
2021,90,.9,1,3,5,20,25,20,15,6,4,1,0,0,,,,,,,,,
2021,91,.7,0,0,0,25,55,15,5,0,0,0,0,0,,,,,,,,,
2021,93,1.2,,,,2.5,22.5,42.5,30,2.5,,,,,,,,,,,,,
2021,95,1.0393898142,.7575328567,2.7512584676,7.3387113012,14.3769481853,20.6857896956,21.8592871854,16.9651764056,9.6702846306,4.0483553619,1.2447338246,.2810818791,.0208402064,,,,,,,,,
2021,97,.9,,,,,,,,,,,,,,,,,,,,,
2021,98,1.5,,,,,15,45,35,5,,,,,,,,,,,,,
2021,99,1.07,,,,,30,70,,,,,,,,,,,,,,,
2021,101,.4,,,,50,50,,,,,,,,,,,,,,,,
2021,102,1.2,,,,,,,,,,,,,,,,,,,,,
2021,103,1,,,,,,,,,,,,,,,,,,,,,
2021,105,,,,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,,,
2021,108,,,,,,,,,,,,,,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,
2021,111,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,
2021,115,1.15,.0001889724,.0081859765,.3498425191,4.9612716889,24.134742258,40.889376933,24.273177679,5.0186646014,.3559760999,.0085057544,.0000673429,.0000001745,,,,,,,,,
2021,117,1.2,,,,,,,,,,,,,,,,,,,,,
2021,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2021,121,.8428074097,1,2,3,18,35,30,8,2,.5,.5,0,0,,,,,,,,,
2021,127,.9,2,6,13,17,24,14,10,8,5,1,0,0,,,,,,,,,
2021,128,1,,,1,10,35,35,13,5,1,,,,,,,,,,,,
2022,1,,,,,,,,,,,,,,,,,,,,,,
2022,2,.8,0,0,0,10,60,30,0,0,0,0,0,0,,,,,,,,,
2022,4,1.4,,2.5,2.5,15,17.5,25,22.5,10,2.5,2.5,,,,,,,,,,,
2022,5,1.5,,,,5,15,30,30,15,5,,,,,,,,,,,,
2022,6,1.1,,,,5,25,50,20,,,,,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,
2022,8,1,,,,5,30,40,20,5,,,,,,,,,,,,,
2022,14,.6,0,1,10,32,38,16,3,0,0,0,0,0,,,,,,,,,
2022,15,1.6,,,,0,15,25,30,20,10,,,,,,,,,,,,
2022,16,1.1,,,,,,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,,,,,,
2022,22,1.3,,,,5,20,45,20,10,,,,,,,,,,,,,
2022,23,1.2,,,,5,30,35,25,5,,,,,,,,,,,,,
2022,24,.6857820052,1,6,8,24,24,18,10,6,2,1,,,,,,,,,,,
2022,26,1.3,,,5,10,15,30,25,8,5,2,,,,,,,,,,,
2022,29,1.2,0,1,1,5,25,40,21,5,1,.5,.5,0,,,,,,,,,
2022,30,1.2,,,,5,25,45,20,5,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,
2022,33,,,,,,,,,,,,,,,,,,,,,,
2022,37,1.3,,,,,10,65,25,,,,,,,,,,,,,,
2022,38,,,,,,,,,,,,,,,,,,,,,,
2022,39,1.2,,,,10,25,30,25,10,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,
2022,42,,,,,,,,,,,,,,,,,,,,,,
2022,45,1.11,,,,,,,,,,,,,,,,,,,,,
2022,47,1,,,,10,25,45,10,5,5,,,,,,,,,,,,
2022,48,,,,,,,,,,,,,,,,,,,,,,
2022,49,.86,,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,,,
2022,54,,,,,,40,40,20,,,,,,,,,,,,,,
2022,56,1,,,,10,40,40,10,,,,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,62,1.1,,,,,,,,,,,,,,,,,,,,,
2022,63,1.5,,,,,5,25,65,5,,,,,,,,,,,,,
2022,65,,,,,,,,,,,,,,,,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,
2022,73,1.1,,,,5,30,45,20,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,,,,,,
2022,85,1.1735586405,.0000000041,.0000201697,.0136786423,1.3409780114,20.3679216883,52.3950054212,23.9856014837,1.8738884783,.0228655485,.0000405425,.00000001,0,,,,,,,,,
2022,88,1.1,,,,,,,,,,,,,,,,,,,,,
2022,89,1.2,,2.5,5,10,25,30,15,10,2.5,,,,,,,,,,,,
2022,90,1.3,0,4,6,11,15,25,15,11,7,5,1,0,,,,,,,,,
2022,91,1.3,0,0,0,7.5,20,30,30,7.5,5,0,0,0,,,,,,,,,
2022,93,1.2,,,,7.5,17.5,40,30,5,,,,,,,,,,,,,
2022,95,1.0347715033,.7783540385,2.8105405216,7.4535129879,14.517460972,20.7672415822,21.8185284417,16.8356772091,9.5410070768,3.9711504302,1.2139392479,.2725436451,.020043847,,,,,,,,,
2022,97,1,,,,,,,,,,,,,,,,,,,,,
2022,98,.9,,,,15,35,30,15,5,,,,,,,,,,,,,
2022,99,1.1,,,,,20,75,5,,,,,,,,,,,,,,
2022,101,.6,,,2.5,35,45,12.5,5,,,,,,,,,,,,,,
2022,102,1.1,,,,,,,,,,,,,,,,,,,,,
2022,103,1,,,,,,,,,,,,,,,,,,,,,
2022,105,,,,,,,,,,,,,,,,,,,,,,
2022,107,,,,,,,,,,,,,,,,,,,,,,
2022,108,,,,,,,,,,,,,,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,
2022,111,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,
2022,115,1.2,.0001039367,.0049907454,.2414102595,3.8720239658,21.2601013812,40.5988935159,27.1627736167,6.3375356712,.5082821826,.0137607069,.0001236538,.0000003643,,,,,,,,,
2022,117,1,,,,,,,,,,,,,,,,,,,,,
2022,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2022,121,1.0649913046,.5,1,2,5,23,35,25,5.5,2,.5,.5,0,,,,,,,,,
2022,127,1.4,.5,2,6,11,18,22,18,11,6,3,2,.5,,,,,,,,,
2022,128,1.3,,,2,8,20,35,20,10,3,2,,,,,,,,,,,
2022Mar,1,,,,,,,,,,,,,,,,,,,,,,
2022Mar,2,.7,0,0,0,20,60,20,0,0,0,0,0,0,,,,,,,,,
2022Mar,4,1.3,2.5,2.5,2.5,10,20,22.5,22.5,10,5,2.5,,,,,,,,,,,
2022Mar,5,1.7,,,,,10,20,35,25,10,,,,,,,,,,,,
2022Mar,6,1,,,,5,35,45,15,,,,,,,,,,,,,,
2022Mar,7,,,,,,,,,,,,,,,,,,,,,,
2022Mar,8,1.1,,,,5,25,45,20,5,,,,,,,,,,,,,
2022Mar,14,.4,0,0,1,10,37,38,13,1,0,0,0,0,,,,,,,,,
2022Mar,15,,,,,,,,,,,,,,,,,,,,,,
2022Mar,16,1.1,,,,,,,,,,,,,,,,,,,,,
2022Mar,20,,,,,,,,,,,,,,,,,,,,,,
2022Mar,22,1.2,,,,10,20,40,20,10,,,,,,,,,,,,,
2022Mar,23,.9,,,,5,30,38,22,5,,,,,,,,,,,,,
2022Mar,24,.2829119061,2,12,22,22,18,16,4,3,1,,,,,,,,,,,,
2022Mar,26,1.3,,,5,10,20,30,22,7,5,1,,,,,,,,,,,
2022Mar,29,1.2,0,1,1,5,26,43,17,5,1,.5,.5,0,,,,,,,,,
2022Mar,30,1.2,,,,,,,,,,,,,,,,,,,,,
2022Mar,32,,,,,,,,,,,,,,,,,,,,,,
2022Mar,33,,,,,,,,,,,,,,,,,,,,,,
2022Mar,37,1.1,,,,,30,68,2,,,,,,,,,,,,,,
2022Mar,38,,,,,,,,,,,,,,,,,,,,,,
2022Mar,39,1.2,,,,10,15,35,30,10,,,,,,,,,,,,,
2022Mar,41,,,,,,,,,,,,,,,,,,,,,,
2022Mar,42,,,,,,,,,,,,,,,,,,,,,,
2022Mar,45,,,,,,,,,,,,,,,,,,,,,,
2022Mar,47,1.2,,,,,,,,,,,,,,,,,,,,,
2022Mar,48,,,,,,,,,,,,,,,,,,,,,,
2022Mar,49,.52,,,,,,,,,,,,,,,,,,,,,
2022Mar,52,,,,,,,,,,,,,,,,,,,,,,
2022Mar,54,,,,,10,50,30,10,,,,,,,,,,,,,,
2022Mar,56,.7,,,,30,40,30,,,,,,,,,,,,,,,
2022Mar,61,,,,,,,,,,,,,,,,,,,,,,
2022Mar,62,1,,,,,,,,,,,,,,,,,,,,,
2022Mar,63,1.5,,,,,5,25,65,5,,,,,,,,,,,,,
2022Mar,65,,,,,,,,,,,,,,,,,,,,,,
2022Mar,68,,,,,,,,,,,,,,,,,,,,,,
2022Mar,73,1,,,,5,35,45,15,,,,,,,,,,,,,,
2022Mar,80,,,,,,,,,,,,,,,,,,,,,,
2022Mar,85,1.0463822952,0,0,.0000174341,.2034017932,25.5622053959,68.4326053716,5.7943537334,.0074161825,.0000000893,0,0,0,,,,,,,,,
2022Mar,88,1.1,,,,,,,,,,,,,,,,,,,,,
2022Mar,89,1.1,,2.5,5,10,25,35,15,5,2.5,,,,,,,,,,,,
2022Mar,90,1.1,1,2,7,12,20,25,15,10,5,3,0,0,,,,,,,,,
2022Mar,91,1.3,0,0,0,5,17.5,40,32.5,5,0,0,0,0,,,,,,,,,
2022Mar,93,1.1,,,,10,25,37.5,25,2.5,,,,,,,,,,,,,
2022Mar,95,1.1685443558,.3462381736,1.6075261362,5.2803927972,12.2715525087,20.1770598784,23.4715272031,19.3174548898,11.2482136775,4.6338535251,1.3505981123,.2785063283,.0170767698,,,,,,,,,
2022Mar,97,.5,,,,,,,,,,,,,,,,,,,,,
2022Mar,98,.8,,,,20,40,25,15,,,,,,,,,,,,,,
2022Mar,99,1.05,,,,,,,,,,,,,,,,,,,,,
2022Mar,101,.5,,,,,,,,,,,,,,,,,,,,,
2022Mar,102,1.1,,,,,,,,,,,,,,,,,,,,,
2022Mar,103,,,,,,,,,,,,,,,,,,,,,,
2022Mar,105,,,,,,,,,,,,,,,,,,,,,,
2022Mar,107,,,,,,,,,,,,,,,,,,,,,,
2022Mar,108,,,,,,,,,,,,,,,,,,,,,,
2022Mar,110,,,,,,,,,,,,,,,,,,,,,,
2022Mar,111,,,,,,,,,,,,,,,,,,,,,,
2022Mar,112,,,,,,,,,,,,,,,,,,,,,,
2022Mar,115,1.1,.0002948867,.0118115313,.4595105304,5.9350858592,26.3359846698,40.7388479896,22.0798926856,4.1637374702,.2689491426,.0058431255,.0000420103,.0000000988,,,,,,,,,
2022Mar,117,1.1,,,,,,,,,,,,,,,,,,,,,
2022Mar,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2022Mar,121,.3690378331,.5,2,10,31,23,15,10,6,2,.5,0,0,,,,,,,,,
2022Mar,127,1,0,2,5,10,17,30,17,11,5,2,1,0,,,,,,,,,
2022Mar,128,1.3,,,4,10,18,30,18,12,6,2,,,,,,,,,,,
2023,1,,,,,,,,,,,,,,,,,,,,,,
2023,2,1,0,0,0,0,50,50,0,0,0,0,0,0,,,,,,,,,
2023,4,,,,,,,,,,,,,,,,,,,,,,
2023,5,1.6,,,,5,10,25,35,20,5,,,,,,,,,,,,
2023,6,1.5,,,,,10,40,40,5,5,,,,,,,,,,,,
2023,7,,,,,,,,,,,,,,,,,,,,,,
2023,8,1.2,,,,7,30,35,20,5,3,,,,,,,,,,,,
2023,14,1,0,1,5,17,29,28,15,4,1,0,0,0,,,,,,,,,
2023,15,2,,,,,10,15,25,25,15,10,,,,,,,,,,,
2023,16,1.1,,,,,,,,,,,,,,,,,,,,,
2023,20,,,,,,,,,,,,,,,,,,,,,,
2023,22,1.4,,,,5,15,40,30,10,,,,,,,,,,,,,
2023,23,1.3,,,,5,25,35,30,5,,,,,,,,,,,,,
2023,24,1.2,1,2,5,14,18,20,24,10,3,2,1,,,,,,,,,,
2023,26,1.5,,,5,10,15,25,20,15,5,5,,,,,,,,,,,
2023,29,1.3,0,1,1,5,7,47,30,7,1,.5,.5,0,,,,,,,,,
2023,30,,,,,,,,,,,,,,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,33,,,,,,,,,,,,,,,,,,,,,,
2023,37,1.6,,,,,,28,57,15,,,,,,,,,,,,,
2023,38,,,,,,,,,,,,,,,,,,,,,,
2023,39,1.3,,,,10,15,35,30,10,,,,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,42,,,,,,,,,,,,,,,,,,,,,,
2023,45,1.51,,,,,,,,,,,,,,,,,,,,,
2023,47,,,,,,,,,,,,,,,,,,,,,,
2023,48,,,,,,,,,,,,,,,,,,,,,,
2023,49,1.46,,,,,,,,,,,,,,,,,,,,,
2023,52,,,,,,,,,,,,,,,,,,,,,,
2023,54,,,,,,30,40,30,,,,,,,,,,,,,,
2023,56,1.2,,,,,20,60,20,,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,62,1.4,,,,,,,,,,,,,,,,,,,,,
2023,63,1.6,,,,,5,15,75,5,,,,,,,,,,,,,
2023,65,,,,,,,,,,,,,,,,,,,,,,
2023,68,,,,,,,,,,,,,,,,,,,,,,
2023,73,1,,,,10,45,25,20,,,,,,,,,,,,,,
2023,80,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.4267318452,.000000983,.0003326858,.0342652974,1.0909715977,10.9641142473,35.5418275442,37.7217879674,13.1189411155,1.4747269768,.0524517635,.0005778806,.0000019408,,,,,,,,,
2023,88,1.6,,,,,,,,,,,,,,,,,,,,,
2023,89,1.3,,2.5,5,7.5,22.5,30,15,10,5,2.5,,,,,,,,,,,
2023,90,1.5,0,2,5,6,12,25,17,15,10,8,0,0,,,,,,,,,
2023,91,1.4,0,0,0,5,12.5,35,30,12.5,5,0,0,0,,,,,,,,,
2023,93,,,,,,,,,,,,,,,,,,,,,,
2023,95,1.0837427999,.937812468,3.0352990638,7.4470418258,13.8504191836,19.5271499599,20.8694798472,16.9075705221,10.3835918702,4.834046585,1.7059679677,.4563811861,.0452395206,,,,,,,,,
2023,97,,,,,,,,,,,,,,,,,,,,,,
2023,98,1.3,,,,5,25,35,25,10,,,,,,,,,,,,,
2023,99,1.25,,,,,5,80,15,,,,,,,,,,,,,,
2023,101,.9,,,5,10,35,35,12.5,2.5,,,,,,,,,,,,,
2023,102,1.2,,,,,,,,,,,,,,,,,,,,,
2023,103,1.2,,,,,,,,,,,,,,,,,,,,,
2023,105,,,,,,,,,,,,,,,,,,,,,,
2023,107,,,,,,,,,,,,,,,,,,,,,,
2023,108,,,,,,,,,,,,,,,,,,,,,,
2023,110,,,,,,,,,,,,,,,,,,,,,,
2023,111,,,,,,,,,,,,,,,,,,,,,,
2023,112,,,,,,,,,,,,,,,,,,,,,,
2023,115,,,,,,,,,,,,,,,,,,,,,,
2023,117,1.2,,,,,,,,,,,,,,,,,,,,,
2023,119,,,,5,5,10,60,10,5,5,,,,,,,,,,,,
2023,121,1.1317637565,.5,1,2,5,23,35,25,5.5,2,.5,.5,0,,,,,,,,,
2023,127,1.6,5.5407383568,3.2049151374,5.5763395688,8.0579193385,10.4813830916,12.9354022877,12.2726225167,12.2728806689,10.4818240463,8.0584278463,5.5768087842,5.5407383568,,,,,,,,,
2023,128,2,,,1,2,4,14,20,30,20,7,2,,,,,,,,,,
2023Mar,1,,,,,,,,,,,,,,,,,,,,,,
2023Mar,2,.9,0,0,0,0,60,40,0,0,0,0,0,0,,,,,,,,,
2023Mar,4,,,,,,,,,,,,,,,,,,,,,,
2023Mar,5,1.6,,,,5,10,25,35,20,5,,,,,,,,,,,,
2023Mar,6,1.4,,,,,10,45,35,10,,,,,,,,,,,,,
2023Mar,7,,,,,,,,,,,,,,,,,,,,,,
2023Mar,8,1.2,,,,7,30,35,20,5,3,,,,,,,,,,,,
2023Mar,14,.8,0,1,4,16,28,30,15,5,1,0,0,0,,,,,,,,,
2023Mar,15,,,,,,,,,,,,,,,,,,,,,,
2023Mar,16,1.1,,,,,,,,,,,,,,,,,,,,,
2023Mar,20,,,,,,,,,,,,,,,,,,,,,,
2023Mar,22,1.4,,,,5,15,40,30,10,,,,,,,,,,,,,
2023Mar,23,1.2,,,,5,28,35,27,5,,,,,,,,,,,,,
2023Mar,24,1.3180289433,1,2,4,12,16,20,22,14,4,3,2,,,,,,,,,,
2023Mar,26,1.5,,,5,10,15,27,23,12,5,3,,,,,,,,,,,
2023Mar,29,1.3,0,1,1,5,7,50,27,7,1,.5,.5,0,,,,,,,,,
2023Mar,30,,,,,,,,,,,,,,,,,,,,,,
2023Mar,32,,,,,,,,,,,,,,,,,,,,,,
2023Mar,33,,,,,,,,,,,,,,,,,,,,,,
2023Mar,37,1.6,,,,,,28,57,15,,,,,,,,,,,,,
2023Mar,38,,,,,,,,,,,,,,,,,,,,,,
2023Mar,39,1.5,,,,10,20,35,25,10,,,,,,,,,,,,,
2023Mar,41,,,,,,,,,,,,,,,,,,,,,,
2023Mar,42,,,,,,,,,,,,,,,,,,,,,,
2023Mar,45,,,,,,,,,,,,,,,,,,,,,,
2023Mar,47,,,,,,,,,,,,,,,,,,,,,,
2023Mar,48,,,,,,,,,,,,,,,,,,,,,,
2023Mar,49,1.2,,,,,,,,,,,,,,,,,,,,,
2023Mar,52,,,,,,,,,,,,,,,,,,,,,,
2023Mar,54,,,,,,40,40,20,,,,,,,,,,,,,,
2023Mar,56,1.1,,,,,30,50,20,,,,,,,,,,,,,,
2023Mar,61,,,,,,,,,,,,,,,,,,,,,,
2023Mar,62,1.4,,,,,,,,,,,,,,,,,,,,,
2023Mar,63,1.6,,,,,5,20,70,5,,,,,,,,,,,,,
2023Mar,65,,,,,,,,,,,,,,,,,,,,,,
2023Mar,68,,,,,,,,,,,,,,,,,,,,,,
2023Mar,73,.9,,,,15,45,30,10,,,,,,,,,,,,,,
2023Mar,80,,,,,,,,,,,,,,,,,,,,,,
2023Mar,85,1.3300538598,.0000000046,.0000132431,.0068380176,.6497960887,11.9163543637,44.8252676778,36.1743767541,6.2109399784,.214997571,.0014146046,.000001696,.0000000004,,,,,,,,,
2023Mar,88,1.3,,,,,,,,,,,,,,,,,,,,,
2023Mar,89,1.3,,,2.5,10,15,20,30,10,10,2.5,,,,,,,,,,,
2023Mar,90,1.4,0,1,3,10,12,25,20,15,6,5,3,0,,,,,,,,,
2023Mar,91,1.4,0,0,0,7.5,15,30,30,12.5,5,0,0,0,,,,,,,,,
2023Mar,93,,,,,,,,,,,,,,,,,,,,,,
2023Mar,95,1.2465317119,1.7978929176,3.9818807851,7.4133471504,11.6022461292,15.2641091691,16.8811685081,15.6940560405,12.2650562847,8.0575970383,4.4498277068,2.0657725378,.5270457324,,,,,,,,,
2023Mar,97,,,,,,,,,,,,,,,,,,,,,,
2023Mar,98,1.2,,,,5,30,35,25,5,,,,,,,,,,,,,
2023Mar,99,1.22,,,,,,,,,,,,,,,,,,,,,
2023Mar,101,.7,,,,,,,,,,,,,,,,,,,,,
2023Mar,102,,,,,,,,,,,,,,,,,,,,,,
2023Mar,103,,,,,,,,,,,,,,,,,,,,,,
2023Mar,105,,,,,,,,,,,,,,,,,,,,,,
2023Mar,107,,,,,,,,,,,,,,,,,,,,,,
2023Mar,108,,,,,,,,,,,,,,,,,,,,,,
2023Mar,110,,,,,,,,,,,,,,,,,,,,,,
2023Mar,111,,,,,,,,,,,,,,,,,,,,,,
2023Mar,112,,,,,,,,,,,,,,,,,,,,,,
2023Mar,115,,,,,,,,,,,,,,,,,,,,,,
2023Mar,117,1.2,,,,,,,,,,,,,,,,,,,,,
2023Mar,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2023Mar,121,1.3185571166,.5,1,2,5,23,35,25,5.5,2,.5,.5,0,,,,,,,,,
2023Mar,127,1.5,.5,1,5,10,15,18,22,16,7,4,1,.5,,,,,,,,,
2023Mar,128,1.6,,,2,7,15,20,20,20,10,5,1,,,,,,,,,,
2025,1,,,,,,,,,,,,,,,,,,,,,,
2025,2,1,0,0,0,0,50,50,0,0,0,0,0,0,,,,,,,,,
2025,4,1.6,5,2.5,2.5,7.5,15,20,22.5,15,2.5,2.5,2.5,2.5,,,,,,,,,
2025,5,1.7,,,1,2,7,25,30,25,7,2,1,,,,,,,,,,
2025,6,1.5,,,,,10,40,40,5,5,,,,,,,,,,,,
2025,7,,,,,,,,,,,,,,,,,,,,,,
2025,8,1.2,,,,10,25,35,25,5,,,,,,,,,,,,,
