INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2021,15,4.4,,,,,,,,,5,5,30,60,,,,,,,,,
2021,16,4.6,0,0,0,1,2,3,4,7,9,11,15,20,14,10,4,,,,,,
2021,20,4.5,,,,,,,,,5,15,25,35,15,5,,,,,,,
2021,22,4.4,,,,,,,,,,,45,55,,,,,,,,,
2021,23,4.5,,,,,,,,,,10,30,50,10,,,,,,,,
2021,24,4.6,,,,,,,,5,8,12,20,35,20,,,,,,,,
2021,26,5.4,,,,,,,5,5,5,5,5,40,25,10,,,,,,,
2021,29,4,0,.5,.5,.5,.5,1,1,2,7,10,50,20,5,2,0,,,,,,
2021,30,4.61,,,,,,,,,,,25,75,,,,,,,,,
2021,32,5.3,.0013345749,.0034750595,.0132679104,.042957183,.1251501501,.3262353354,.7617334397,1.5931307105,2.9845555287,5.0083053199,9.5281336278,47.1538953212,28.3060038701,4.0435919207,.1082300481,,,,,,
2021,37,4.7,,,,,,,,,,2,33,65,,,,,,,,,
2021,39,4.54,,,,,,,,5,10,10,15,45,15,,,,,,,,
2021,41,4.7,,,,,,,,,,,30,70,,,,,,,,,
2021,42,4,,,,,,,.5,1,1.5,4,40,50,2,1,,,,,,,
2021,45,4.54,,,,,,,,5,5,10,25,45,10,,,,,,,,
2021,47,4.4,,,,3,0,0,0,0,5,5,40,45,2,,,,,,,,
2021,48,4.3,,,,,,,,,,,,,,,,,,,,,
2021,49,5.17,,,,,,,,,,,,,,,,,,,,,
2021,52,4.8,,,,,,,,,,,,,,,,,,,,,
2021,54,4.5,,,,,,,,,,10,30,60,,,,,,,,,
2021,56,4,,,,,,,,,,20,40,40,,,,,,,,,
2021,61,4.8,,,,,,,,,2.5,5,20,65,7.5,,,,,,,,
2021,65,4,,,,,,,,,5,10,15,65,5,,,,,,,,
2021,73,4.5,,,,,,,,,,10,35,45,10,,,,,,,,
2021,80,4.2,0,0,0,0,0,0,0,0,.2100840336,5.0420168067,26.2605042017,68.487394958,0,0,0,,,,,,
2021,82,4.4,,,,,,,,,,,,,,,,,,,,,
2021,85,4.8340006868,.0000001478,.0000026074,.0000375259,.0004222206,.0037146755,.0255599573,.1375745995,.5793366037,1.9090038325,4.9229511725,9.9365735928,68.1636254454,14.2127257125,.1084515934,.0000203132,,,,,,
2021,88,4.9,,,,,,,,,,,,,,,,,,,,,
2021,89,4.7,,,,,,,,3,7,10,20,40,15,5,,,,,,,
2021,90,4.9,,,0,0,0,0,1,2,5,10,20,56,6,0,0,,,,,,
2021,91,5.5,0,0,0,0,0,0,0,0,0,0,7.5,65,27.5,0,0,,,,,,
2021,93,4.2,,,,,,,,,,15,40,42.5,2.5,,,,,,,,
2021,97,4.2,,,,,,,,,,,,,,,,,,,,,
2021,98,4.3,,,,,,,,,,25,35,40,,,,,,,,,
2021,99,4.75,,,,,,,,,,,15,85,,,,,,,,,
2021,101,4.6,,,,,,,,,,,20,70,10,,,,,,,,
2021,102,4.4,,,,,,,,,,,,,,,,,,,,,
2021,103,4.2,,,,,,,,,,,,,,,,,,,,,
2021,105,4.7,,,,,,,,,,,10,85,5,,,,,,,,
2021,107,4.6175626322,0,0,0,0,.0000000001,.0000000535,.0000140075,.0014889451,.0647707913,1.1631680656,8.7067243042,89.5482817694,.5155520563,.000000007,0,,,,,,
2021,109,5,0,0,0,0,0,0,0,0,0,0,5,90,5,0,0,,,,,,
2021,110,4.7,0,0,0,0,0,0,.0000000476,.0000251582,.0041798168,.2213132998,3.7999757114,95.5369192583,.4375867078,.0000000001,0,,,,,,
2021,112,4.9,,,,,,,,,5,10,20,35,20,10,,,,,,,
2021,114,4.5,,,,,,,,,,,,,,,,,,,,,
2021,115,5.1,.6274718849,.3623888053,.6999348931,1.0859293697,1.6139209496,2.2977342494,3.1336774817,4.0939812139,5.1235917878,6.1424324321,11.1,32.1789569953,20.1,9.3892500082,2.050729929,,,,,,
2021,116,5,,,,,,,,,,,,,,,,,,,,,
2021,117,4.2,,,,,,,,,,,,,,,,,,,,,
2021,118,4.6,,,,,,,,,,,,,,,,,,,,,
2021,119,,,,,,,,,,5,10,10,50,10,10,5,,,,,,
2021,121,5.6,0,0,0,0,.5,.5,1,1,5,8,13,33,30,7,1,,,,,,
2021,127,4.5,0,0,0,0,0,0,0,9,15,17,21,25,10,3,0,,,,,,
2021,128,4.2,,,,,,,,,4,15,31,48,2,,,,,,,,
2022,1,3.5,,,,,1,5,8,9,11,15,28,18,4,1,,,,,,,
2022,4,4,5,2.5,2.5,2.5,5,5,5,5,5,7.5,7.5,25,10,7.5,5,,,,,,
2022,6,4.1,,,,,,,,5,5,10,45,25,10,,,,,,,,
2022,7,4.3,,,,,,,,,,,,,,,,,,,,,
2022,14,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,,,,
2022,15,4.2,,,,,,,,5,5,5,35,50,,,,,,,,,
2022,16,4.4,0,0,0,1,4,6,7,9,10,11,14,16,10,8,4,,,,,,
2022,20,4.5,,,,,,,,,5,13,22,35,15,10,,,,,,,
2022,22,4.7,,,,,,,,,,,25,75,,,,,,,,,
2022,23,5,,,,,,,,5,10,15,20,35,15,,,,,,,,
2022,24,4.8,,,,,,1,2,4,6,10,15,32,30,,,,,,,,
2022,26,5,,,,,,5,5,5,5,10,20,35,15,,,,,,,,
2022,29,4.5,0,.5,.5,.5,.5,1,1,2,7,5,20,50,10,2,0,,,,,,
2022,30,4.28,,,,,,,,,,10,35,55,,,,,,,,,
2022,32,4.4,3.8302675502,1.5567055287,2.1593844611,2.6587502374,3.2101688822,3.7786344231,4.3439313036,4.8772172705,5.3481348046,6.7276131899,7.9908177978,25.2977578624,16.144885063,8.5463655294,3.5293660961,,,,,,
2022,37,4.5,,,,,,,,,,2,44,54,,,,,,,,,
2022,39,4.63,,,,,,,,,5,10,35,50,,,,,,,,,
2022,41,4.9,,,,,,,,,,,20,80,,,,,,,,,
2022,42,4.5,,,,,,,1,2,8,10,30,40,6,2,1,,,,,,
2022,45,4.55,,,,,,,,,5,10,35,35,10,5,,,,,,,
2022,47,4.1,,,,,3,0,0,0,2,5,45,40,5,,,,,,,,
2022,48,5.5,,,,,,,,,,,,,,,,,,,,,
2022,49,4.47,,,,,,,,,,,,,,,,,,,,,
2022,52,5.8,,,,,,,,,,,,,,,,,,,,,
2022,54,4.4,,,,,,,,,,10,40,50,,,,,,,,,
2022,56,4.1,,,,,,,,,10,20,30,40,,,,,,,,,
2022,61,4,,,,,2.5,5,7.5,10,15,17.5,22.5,20,,,,,,,,,
2022,65,4,,,,,,,,,5,12.5,25,55,2.5,,,,,,,,
2022,73,4.5,,,,,,,,,,10,35,45,10,,,,,,,,
2022,80,3.4,0,0,0,0,0,.4201680672,1.7857142857,9.5588235294,22.5840336134,31.8277310925,24.474789916,9.3487394958,0,0,0,,,,,,
2022,82,4,,,,,,,,,,,,,,,,,,,,,
2022,85,4.9582537981,.0000001705,.0000027649,.0000371642,.0003951338,.0033236954,.022122207,.1165293586,.4858550855,1.6036201483,4.1905520834,8.6708003586,66.9961448841,17.7053786411,.2051669617,.0000713429,,,,,,
2022,88,4.1,,,,,,,,,,,,,,,,,,,,,
2022,89,4.1,,,,,,,,3,7,15,25,35,10,5,,,,,,,
2022,90,4.2,,,0,0,0,0,1,2,7,15,30,40,5,0,0,,,,,,
2022,91,4.8,0,0,0,0,0,0,0,0,0,2.5,27.5,60,10,0,0,,,,,,
2022,93,4.1,,,,,,,,,5,20,35,40,,,,,,,,,
2022,97,3.5,,,,,,,,,,,,,,,,,,,,,
2022,98,3.9,,,,,,,,5,20,25,30,20,,,,,,,,,
2022,99,4.75,,,,,,,,,,,20,80,,,,,,,,,
2022,101,4.2,,,,,,,,,,10,30,50,10,,,,,,,,
2022,102,4.1,,,,,,,,,,,,,,,,,,,,,
2022,103,4.2,,,,,,,,,,,,,,,,,,,,,
2022,105,3.8,,,,,,,,,,15,80,5,,,,,,,,,
2022,107,4.2631280605,0,.0001730128,.0014101492,.010124578,.0578177874,.2626521528,.949276423,2.7299062947,6.2472645779,11.3777056309,16.4918177874,56.6908704929,5.1622433805,.0187377325,0,,,,,,
2022,109,5.8,0,0,0,0,0,1,1,1,2,5,10,15,60,5,0,,,,,,
2022,110,4.4,.3026720763,.3265128336,.6066409224,1.0593963934,1.7389259597,2.6828718585,3.8905892304,5.3030749176,6.7941846385,8.1817149213,9.2608088148,37.1477386029,18.670720645,3.7314761093,.3026720763,,,,,,
2022,112,4.4,,,,,,,,,5,15,25,30,15,10,,,,,,,
2022,114,5.2,,,,,,,,,,,,,,,,,,,,,
2022,115,5.3,.49489769,.2956780649,.5801420317,.9156797343,1.3844891929,2.0052676723,2.7822237653,4.7,6.7,10.7,18.7,31.9594011792,13.5,3.6,1.6822206694,,,,,,
2022,116,4.6,,,,,,,,,,,,,,,,,,,,,
2022,117,4.2,,,,,,,,,,,,,,,,,,,,,
2022,118,4.8,,,,,,,,,,,,,,,,,,,,,
2022,119,,,,,,,,,5,10,10,50,10,10,5,,,,,,,
2022,121,5.1,.5,.5,.5,.5,.5,.5,1,1.5,6.5,15,20,25,20,7,1,,,,,,
2022,127,4.8,1,2,3,4,7,8,9,9,10,10,13,15,8,1,0,,,,,,
2022,128,4,,1,1,1,2,2,3,5,6,9,25,38,6,1,,,,,,,
2022Q1,1,4.2,,,,,,1,2,3,10,15,28,33,5,2,1,,,,,,
2022Q1,4,6.4,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5,5,5,30,25,5,,,,,,
2022Q1,6,6,,,,,,,,,,5,10,30,50,5,,,,,,,
2022Q1,7,6.4075349546,,,,,,,,,,,,,,,,,,,,,
2022Q1,14,9.9,2,1,1,1,1,1,1,1,2,2,2,11,14,7,53,,,,,,
2022Q1,15,,,,,,,,,,,,,,,,,,,,,,
2022Q1,16,4.4,0,0,0,1,2,3,4,7,9,12,15,18,15,10,4,,,,,,
2022Q1,20,5.7,,,,,,,,,5,15,25,30,15,10,,,,,,,
2022Q1,22,6.3,,,,,,,,,,,,30,60,10,,,,,,,
2022Q1,23,6.5,,,,,,,,2,5,10,18,25,30,10,,,,,,,
2022Q1,24,8.2595803902,,,,,,,,,,,,5,25,70,,,,,,,
2022Q1,26,6,0,2,2,2,2,2,2,5,5,10,15,24,24,5,,,,,,,
2022Q1,29,6.3,0,.5,.5,.5,.5,.5,.5,1,1,2,6.5,10,70,6.5,0,,,,,,
2022Q1,30,6.02,,,,,,,,,,,,,,,,,,,,,
2022Q1,32,6.8,,,,,,,,,,,,,,,,,,,,,
2022Q1,37,6.5,,,,,,,,,,,3,38,59,,,,,,,,
2022Q1,39,6,,,,,,,,,,5,15,40,40,,,,,,,,
2022Q1,41,,,,,,,,,,,,,,,,,,,,,,
2022Q1,42,,,,,,,,,,,,,,,,,,,,,,
2022Q1,45,6.01,,,,,,,,,,,,,,,,,,,,,
2022Q1,47,4.8,,,,,,,,,,,,,,,,,,,,,
2022Q1,48,6.4,,,,,,,,,,,,,,,,,,,,,
2022Q1,49,6.87,,,,,,,,,,,,,,,,,,,,,
2022Q1,52,,,,,,,,,,,,,,,,,,,,,,
2022Q1,54,,,,,,,,,,,,,,,,,,,,,,
2022Q1,56,4,,,,,,,,,10,20,30,30,10,,,,,,,,
2022Q1,61,5.9,,,,,,,2.5,5,7.5,12.5,25,32.5,15,,,,,,,,
2022Q1,65,,,,,,,,,,,,,,,,,,,,,,
2022Q1,73,6.5,,,,,,,,,,,10,20,60,10,,,,,,,
2022Q1,80,,,,,,,,,,,,,,,,,,,,,,
2022Q1,82,5.4,,,,,,,,,,,,,,,,,,,,,
2022Q1,85,6.618609006,0,.0000000001,.0000000027,.0000000624,.0000011434,.0000165698,.0001899252,.0017221921,.0123562774,.0701570837,.3152823768,23.7628678491,65.2749413655,10.4940741932,.0683909586,,,,,,
2022Q1,88,6,,,,,,,,,,,,,,,,,,,,,
2022Q1,89,6.04,,,,,,,,3,5,7,10,30,40,5,,,,,,,
2022Q1,90,5.8,,,,,,,,,,,,,,,,,,,,,
2022Q1,91,7.2,0,0,0,0,0,0,0,0,0,0,0,15,60,25,0,,,,,,
2022Q1,93,,,,,,,,,,,,,,,,,,,,,,
2022Q1,97,5.1,,,,,,,,,,,,,,,,,,,,,
2022Q1,98,5.2,,,,,,,,,,,10,60,30,,,,,,,,
2022Q1,99,6.54,,,,,,,,,,,,,,,,,,,,,
2022Q1,101,5.8,,,,,,,,,,,,,,,,,,,,,
2022Q1,102,4.1,,,,,,,,,,,,,,,,,,,,,
2022Q1,103,,,,,,,,,,,,,,,,,,,,,,
2022Q1,105,4.8,,,,,,,,,,,,90,10,,,,,,,,
2022Q1,107,6.2537966557,0,.0926501617,.0000050129,.000045472,.0003461824,.0022120891,.0118649491,.0534222159,.2019277341,.6407835154,1.7072174611,37.2855564866,52.439122825,7.5648458947,0,,,,,,
2022Q1,109,7.4,0,0,0,0,0,0,0,0,0,0,5,20,70,5,0,,,,,,
2022Q1,110,,,,,,,,,,,,,,,,,,,,,,
2022Q1,112,6,,,,,,,,,5,10,15,20,30,20,,,,,,,
2022Q1,114,6.4,,,,,,,,,,,,,,,,,,,,,
2022Q1,115,7.5,.0238701006,.0200248327,.0467401326,.0891290857,.1628114706,.2848962627,.4775566196,.7668307108,1.1795348358,1.7380361876,9.5,24.3,31.535289028,21.9,7.9752807333,,,,,,
2022Q1,116,6.7,,,,,,,,,,,,,,,,,,,,,
2022Q1,117,5.6,,,,,,,,,,,,,,,,,,,,,
2022Q1,118,6.3,,,,,,,,,,,,,,,,,,,,,
2022Q1,119,,,,,,,,,5,5,80,5,5,,,,,,,,,
2022Q1,121,7.6,0,0,0,0,.5,.5,1,2,4,7,12,18,30,22,3,,,,,,
2022Q1,127,6.3,0,0,0,0,0,0,1,5,9.5,12.5,14,15.5,21,16.5,5,,,,,,
2022Q1,128,5,,,,,1,1,2,4,8,12,20,25,23,4,,,,,,,
2023,1,2.5,,1,3,4,5,6,8,15,21,16,15,5,1,,,,,,,,
2023,4,,,,,,,,,,,,,,,,,,,,,,
2023,6,1.6,,,,,5,50,25,10,5,5,,,,,,,,,,,
2023,7,1.5,,,,,,,,,,,,,,,,,,,,,
2023,14,4.9,0,0,0,0,0,1,2,3,5,7,10,49,21,2,0,,,,,,
2023,15,2,,,,5,5,10,25,30,15,5,5,,,,,,,,,,
2023,16,1.9,2,5,6,8,10,13,15,13,10,8,4,3,2,1,0,,,,,,
2023,20,2,,,,,5,15,20,30,20,10,,,,,,,,,,,
2023,22,2,,,,,,15,25,30,20,10,,,,,,,,,,,
2023,23,1.5,,1,2,12,15,20,21,17,10,2,,,,,,,,,,,
2023,24,1.5483523085,,1,3,6,18,22,20,14,8,6,2,,,,,,,,,,
2023,26,2.3,2,2,2,2,5,10,15,15,15,15,12,5,,,,,,,,,
2023,29,2,0,.5,.5,1,3,5,40,40,5,2,1,1,.5,.5,0,,,,,,
2023,30,,,,,,,,,,,,,,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,37,1.9,,,,,1,18,56,23,2,,,,,,,,,,,,
2023,39,2.3,,,,,5,15,20,25,15,15,5,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,42,,,,,,,,,,,,,,,,,,,,,,
2023,45,2.08,,,,5,10,15,15,20,15,10,10,,,,,,,,,,
2023,47,,,,,,,,,,,,,,,,,,,,,,
2023,48,,,,,,,,,,,,,,,,,,,,,,
2023,49,1.73,,,,,,,,,,,,,,,,,,,,,
2023,52,,,,,,,,,,,,,,,,,,,,,,
2023,54,2.2,,,,,,,30,40,30,,,,,,,,,,,,
2023,56,,,,,,,,,,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,65,2.2,,,,,5,10,20,30,20,10,5,,,,,,,,,,
2023,73,2,,,,,5,15,30,35,10,5,,,,,,,,,,,
2023,80,2.2,0,0,.1050420168,1.0504201681,4.0966386555,11.4495798319,24.5798319328,31.8277310924,19.1176470588,6.6176470588,1.0504201681,.1050420168,0,0,0,,,,,,
2023,82,,,,,,,,,,,,,,,,,,,,,,
2023,85,2.5100803343,.051556689,.1831214111,.6480121839,1.871244938,4.4097331505,8.4811324882,13.3129812461,17.0565351847,17.8364393543,15.2240002085,10.6059030711,10.2164446033,.1028475352,.0000479352,.0000000009,,,,,,
2023,88,1.7,,,,,,,,,,,,,,,,,,,,,
2023,89,2,,,,3,7,10,20,35,15,7,3,,,,,,,,,,
2023,90,2.2,,,0,2,5,6,12,25,17,15,10,8,0,0,,,,,,,
2023,91,2.2,0,0,0,0,2.5,10,22.5,37.5,22.5,5,0,0,0,0,0,,,,,,
2023,93,5.2,,,,,,,,,,2.5,25,40,32.5,,,,,,,,
2023,97,1.9,,,,,,,,,,,,,,,,,,,,,
2023,98,1.8,,,,,15,25,30,20,10,,,,,,,,,,,,
2023,99,2.3,,,,,,,10,70,20,,,,,,,,,,,,
2023,101,1.8,,,,,10,20,40,20,10,,,,,,,,,,,,
2023,102,2.1,,,,,,,,,,,,,,,,,,,,,
2023,103,2,,,,,,,,,,,,,,,,,,,,,
2023,105,2.2,,,,,,,,80,20,,,,,,,,,,,,
2023,107,1.4879697524,0,2.6425573687,4.5565751774,9.0049760311,14.2603585931,18.0967620988,18.403636947,14.9982117857,9.7948980669,5.1258703555,2.1493972837,.9656340471,.0011222035,.0000000415,0,,,,,,
2023,109,2,0,0,0,5,10,10,30,30,10,5,0,0,0,0,0,,,,,,
2023,110,,,,,,,,,,,,,,,,,,,,,,
2023,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2023,114,2.7,,,,,,,,,,,,,,,,,,,,,
2023,115,,,,,,,,,,,,,,,,,,,,,,
2023,116,2.1,,,,,,,,,,,,,,,,,,,,,
2023,117,2,,,,,,,,,,,,,,,,,,,,,
2023,118,2,,,,,,,,,,,,,,,,,,,,,
2023,119,,,,,5,5,80,5,5,,,,,,,,,,,,,
2023,121,2.1,2,3,4,5,9,12,18,18,14,8,4,1,1,.5,.5,,,,,,
2023,127,2.2,3,4,6,7,8,10,12.5,12.5,10.5,10.5,8,6,2,0,0,,,,,,
2023,128,1.5,,2,4,6,10,25,30,12,5,3,2,1,,,,,,,,,
2023Q1,1,2.5,,,1,3,5,7,11,16,30,15,8,3,1,,,,,,,,
2023Q1,4,,,,,,,,,,,,,,,,,,,,,,
2023Q1,6,1.7,,,,,5,25,50,10,5,5,,,,,,,,,,,
2023Q1,7,1.609544094,,,,,,,,,,,,,,,,,,,,,
2023Q1,14,4,14,2,3,3,3,3,3,4,4,4,5,16,14,5,17,,,,,,
2023Q1,15,,,,,,,,,,,,,,,,,,,,,,
2023Q1,16,1.8,2,5,6,8,10,13,15,13,10,8,4,3,2,1,0,,,,,,
2023Q1,20,2.7,,,,,,,10,15,30,20,15,10,,,,,,,,,
2023Q1,22,2.1,,,,,,,30,40,30,,,,,,,,,,,,
2023Q1,23,2,,,1,7,8,10,16,20,16,10,7,4,1,,,,,,,,
2023Q1,24,1.6748170968,,,1,5,15,25,20,15,8,6,3,2,,,,,,,,,
2023Q1,26,3.2,,,,5,5,5,5,10,20,20,15,10,5,,,,,,,,
2023Q1,29,2.18,0,.5,.5,1,1.5,8,26,37,15,7,1,1,1,.5,0,,,,,,
2023Q1,30,,,,,,,,,,,,,,,,,,,,,,
2023Q1,32,,,,,,,,,,,,,,,,,,,,,,
2023Q1,37,1.9,,,,,,6,46,36,10,2,,,,,,,,,,,
2023Q1,39,2.8,,,,,,5,15,20,25,15,10,10,,,,,,,,,
2023Q1,41,,,,,,,,,,,,,,,,,,,,,,
2023Q1,42,,,,,,,,,,,,,,,,,,,,,,
2023Q1,45,2.61,,,,,,,,,,,,,,,,,,,,,
2023Q1,47,,,,,,,,,,,,,,,,,,,,,,
2023Q1,48,,,,,,,,,,,,,,,,,,,,,,
2023Q1,49,2,,,,,,,,,,,,,,,,,,,,,
2023Q1,52,,,,,,,,,,,,,,,,,,,,,,
2023Q1,54,,,,,,,,,,,,,,,,,,,,,,
2023Q1,56,,,,,,,,,,,,,,,,,,,,,,
2023Q1,61,,,,,,,,,,,,,,,,,,,,,,
2023Q1,65,,,,,,,,,,,,,,,,,,,,,,
2023Q1,73,2.5,,,,,,,10,25,50,15,,,,,,,,,,,
2023Q1,80,,,,,,,,,,,,,,,,,,,,,,
2023Q1,82,,,,,,,,,,,,,,,,,,,,,,
2023Q1,85,2.8935950288,.0071354942,.036720949,.1740240164,.6599179649,2.0026485657,4.8640246187,9.455792988,14.7142533323,18.3288342591,18.2766662456,14.5889662838,16.6813507521,.2095715004,.0000930285,.0000000013,,,,,,
2023Q1,88,2.3,,,,,,,,,,,,,,,,,,,,,
2023Q1,89,2.02,,,,3,7,10,20,35,15,7,3,,,,,,,,,,
2023Q1,90,2.4,,,0,1,3,10,12,25,20,15,6,5,3,0,,,,,,,
2023Q1,91,2.7,0,0,0,0,0,2.5,5,22.5,40,22.5,7.5,0,0,0,0,,,,,,
2023Q1,93,,,,,,,,,,,,,,,,,,,,,,
2023Q1,97,,,,,,,,,,,,,,,,,,,,,,
2023Q1,98,2.5,,,,,5,15,15,25,25,10,5,,,,,,,,,,
2023Q1,99,2.53,,,,,,,,,,,,,,,,,,,,,
2023Q1,101,2.3,,,,,,,,,,,,,,,,,,,,,
2023Q1,102,2.3,,,,,,,,,,,,,,,,,,,,,
2023Q1,103,,,,,,,,,,,,,,,,,,,,,,
2023Q1,105,3.5,,,,,,,,,,20,80,,,,,,,,,,
2023Q1,107,1.640615633,0,3.3178826119,4.5071446616,8.0918634629,12.2186689968,15.5179909752,16.5763144439,14.8930151786,11.254271118,7.1529759505,3.8236849732,2.6309827192,.0151987262,.000006182,0,,,,,,
2023Q1,109,3.3,0,0,0,0,0,5,5,15,25,35,10,5,0,0,0,,,,,,
2023Q1,110,,,,,,,,,,,,,,,,,,,,,,
2023Q1,112,3.3,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2023Q1,114,3,,,,,,,,,,,,,,,,,,,,,
2023Q1,115,,,,,,,,,,,,,,,,,,,,,,
2023Q1,116,2.2,,,,,,,,,,,,,,,,,,,,,
2023Q1,117,2.1,,,,,,,,,,,,,,,,,,,,,
2023Q1,118,2.2,,,,,,,,,,,,,,,,,,,,,
2023Q1,119,,,,,,5,10,10,50,10,10,5,,,,,,,,,,
2023Q1,121,2.4,1,2,3,4,5,8,14,19,17,14,8,4,1,0,0,,,,,,
2023Q1,127,2.5,.5,1.5,2,3,7,11,14,16,17,13,9,3,2,1,0,,,,,,
2023Q1,128,1.5,1,2,4,7,12,20,25,12,8,4,3,1,1,,,,,,,,
2026,1,1.5,,1,4,12,15,18,23,9,7,5,3,2,1,,,,,,,,
2026,4,1.2,8,2.5,5,10,16.5,25,15,5,2.5,2.5,2.5,2.5,1,1,1,,,,,,
2026,6,1.3,,,,,15,50,30,5,,,,,,,,,,,,,
2026,7,,,,,,,,,,,,,,,,,,,,,,
2026,14,3.1,0,0,1,2,4,6,9,12,13,13,13,25,2,0,0,,,,,,
2026,15,1.5,,,,5,15,25,30,20,5,,,,,,,,,,,,
2026,16,1.4,3,5,7,12,15,17,15,10,8,5,3,0,0,0,0,,,,,,
2026,20,1.4,,2,5,8,15,25,22,14,7,2,,,,,,,,,,,
2026,22,1.7,,,,,10,20,40,20,10,,,,,,,,,,,,
2026,23,1,1,2,5,14,21,22,18,12,4,1,,,,,,,,,,,
2026,24,1.1,,,,16,28,22,20,14,,,,,,,,,,,,,
2026,26,1.7,1,2,2,5,5,18,23,17,12,8,5,2,,,,,,,,,
2026,29,1.4,0,.5,1,4,11,47,30,2,1,1,1,.5,.5,.5,0,,,,,,
2026,30,1.4,,,,,20,40,30,10,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,37,1.6,,,,,1,22,57,19,1,,,,,,,,,,,,
2026,39,1.4,,,,,15,35,35,15,,,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,42,,,,,,,,,,,,,,,,,,,,,,
2026,45,1.08,,5,10,10,15,20,15,10,10,5,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,48,,,,,,,,,,,,,,,,,,,,,,
2026,49,1.3,,,,,,,,,,,,,,,,,,,,,
2026,52,,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,,,,,,,,,,,,,,,,,
2026,56,1.25,,,,,30,40,30,,,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,65,1.6,,,,,,,,,,,,,,,,,,,,,
2026,73,1.3,,,,5,15,45,20,10,5,,,,,,,,,,,,
2026,80,1.2,.2100840336,.7352941176,4.5168067227,11.974789916,22.3739495798,26.4705882354,22.3739495798,8.718487395,2.1008403361,.4201680672,.1050420168,0,0,0,0,,,,,,
2026,82,,,,,,,,,,,,,,,,,,,,,,
2026,85,1.25,1.2607422566,2.6435272403,6.0228701875,10.9835559749,16.0334383589,18.7357156634,17.525900865,13.1236324477,7.8664603188,3.7742896125,1.4494130171,.5799797608,.0004742845,.000000012,0,,,,,,
2026,88,1.5,,,,,,,,,,,,,,,,,,,,,
2026,89,,,,,,,,,,,,,,,,,,,,,,
2026,90,1.6,0,3,5,7,15,15,20,17,10,6,2,0,0,0,0,,,,,,
2026,91,1.5,0,0,0,2.5,10,32.5,37.5,10,5,2.5,0,0,0,0,0,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,1.3,,,,5,25,25,25,15,5,,,,,,,,,,,,
2026,99,1.7,,,,,,10,80,10,,,,,,,,,,,,,
2026,101,.9,1,3,7,15,30,25,15,3,1,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,,,,,,,,,,,,,,,,,,,,,,
2026,105,2.5,,,,,,,,20,80,,,,,,,,,,,,
2026,107,1.4,,,,,,,,,,,,,,,,,,,,,
2026,109,1.9,0,0,0,0,5,20,50,20,5,0,0,0,0,0,0,,,,,,
2026,110,1.8,11.4632166316,4.5243130483,5.5565191257,6.5382139582,7.3709189958,7.9614171125,8.238826724,8.1685810305,7.7595070658,7.0620028511,6.1578323579,14.7396715788,3.8868494327,.5328794111,.039250676,,,,,,
2026,112,1.5,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2026,114,1.1,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,116,.8,,,,,,,,,,,,,,,,,,,,,
2026,117,1.1,,,,,,,,,,,,,,,,,,,,,
2026,118,,,,,,,,,,,,,,,,,,,,,,
2026,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2026,121,1.25,2,3,5,8,20,25,20,8,5,3,1,0,0,0,0,,,,,,
2026,127,1.5,1,2,4,8,12,18,20,17,10,5,2,1,0,0,0,,,,,,
2026,128,1.5,,2,4,6,10,25,30,12,5,3,2,1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,,,,,,,,,
