INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2026,20,,,,,,,,,,,,,,,,,,,,,,
2026,22,1.8,,,,,,15,50,20,15,,,,,,,,,,,,
2026,23,2.6,,,1,2,5,10,15,20,23,16,5,3,,,,,,,,,
2026,24,1.8,,1,1,3,12,14,24,25,12,4,3,1,,,,,,,,,
2026,26,1.8,,,3,5,10,15,25,22,12,6,2,,,,,,,,,,
2026,29,1.6,0,1,1,4,6,24,37,23,3,.5,.5,0,,,,,,,,,
2026,30,,,,,,,,,,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,37,2.1,,,,,,14,41,44,1,,,,,,,,,,,,
2026,38,,,,,,,,,,,,,,,,,,,,,,
2026,39,1.8,,,,5,15,20,25,20,10,5,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,45,,,,,,,,,,,,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,49,,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,25,40,35,,,,,,,,,,,,,,
2026,56,1.5,,,,,15,30,35,20,,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,63,2,,,,,,5,50,35,10,,,,,,,,,,,,
2026,65,,,,,,,,,,,,,,,,,,,,,,
2026,68,,,,,,,,,,,,,,,,,,,,,,
2026,73,1.6,,,,,,25,60,15,,,,,,,,,,,,,
2026,80,,,,,,,,,,,,,,,,,,,,,,
2026,82,,,,,,,,,,,,,,,,,,,,,,
2026,85,1.9,.0031671242,.0397389091,.3401320234,1.8919751381,6.8461087778,16.1281317821,24.7507462452,24.7507462453,16.1281317821,6.8461087778,1.8919751381,.3830380568,,,,,,,,,
2026,89,1.87,,,,5,10,15,20,25,20,5,,,,,,,,,,,
2026,90,1.5,0,3,5,7,15,15,20,17,10,6,2,0,,,,,,,,,
2026,91,1.5,0,0,0,2.5,20,22.5,30,22.5,2.5,0,0,0,,,,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,95,.9438221946,.7296445827,2.892047976,8.1100721288,16.0904812295,22.585954148,22.4301895663,15.7598666561,7.8342463873,2.7552880343,.685585903,.1206929339,.0059304541,,,,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,1.7,,,,5,5,30,30,25,5,,,,,,,,,,,,
2026,99,1.6,,,,,,30,70,,,,,,,,,,,,,,
2026,101,1.7,,,,5,10,20,30,30,5,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,1.9,,,,,,,,,,,,,,,,,,,,,
2026,104,1.6,,,,,,,,,,,,,,,,,,,,,
2026,105,,,,,,,,,,,,,,,,,,,,,,
2026,107,,,,,,,,,,,,,,,,,,,,,,
2026,109,2.1,0,0,0,0,5,5,35,45,10,0,0,0,,,,,,,,,
2026,110,,,,,,,,,,,,,,,,,,,,,,
2026,112,,,,,,,,,,,,,,,,,,,,,,
2026,114,2,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,116,1.8,.5,.5,1,2.5,12.5,20,25,20,10,5,2.5,.5,,,,,,,,,
2026,117,,,,,,,,,,,,,,,,,,,,,,
2026,118,2,,,,,,,,,,,,,,,,,,,,,
2026,119,1.2,,,5,5,10,60,10,5,5,,,,,,,,,,,,
2026,121,2,0,0,0,1,4,15,32,40,7,1,0,0,,,,,,,,,
2026,127,1.8,,,,5,10,15,22,16,14,10,6,2,,,,,,,,,
2026,128,2.2,,,,1,4,6,15,50,15,5,3,1,,,,,,,,,
2026,135,1.9,,,,,10,25,30,25,10,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,,,,,,
2022,1,4.4,,,,,,,1,2,5,9,30,45,8,,,,,,,,
2022,2,3.6,0,0,0,0,0,0,0,0,5,30,55,10,0,0,0,,,,,,
2022,4,4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5,7.5,10,15,40,5,,,,,,,,
2022,5,3.6,,,,,,,5,10,15,20,25,20,5,,,,,,,,
2022,6,3.7,,,,,,,,5,10,20,45,20,,,,,,,,,
2022,7,4.3183742565,,,,,,,,,,,,,,,,,,,,,
2022,8,3.9,,,,,,,,,10,20,35,25,10,,,,,,,,
2022,14,8.7,0,0,0,0,0,0,0,0,0,0,0,3,28,27,42,,,,,,
2022,15,4.3,,,,,,,,,5,15,20,60,,,,,,,,,
2022,16,4,0,0,0,1,4,6,7,9,10,11,14,16,10,8,4,,,,,,
2022,20,4,,,,,,,,3,10,17,28,32,10,,,,,,,,
2022,22,3.8,,,,,,,,,,25,50,25,,,,,,,,,
2022,23,3.5,,,,,,,2,8,15,20,25,20,10,,,,,,,,
2022,24,3.8,,,,,,2,3,8,12,17,28,24,5,1,,,,,,,
2022,26,4.6,,,,,,,5,5,5,10,25,35,15,,,,,,,,
2022,29,4.3,0,.5,.5,.5,1,1,1,2.5,7,9,22,44,10,1,0,,,,,,
2022,30,3.9,,,,,,,,,,,,,,,,,,,,,
2022,32,3.53,.015910859,.0438539908,.1658028194,.5071707443,1.3307971157,2.978411385,5.6920351483,9.2890172951,12.9448903193,15.4048772912,15.6549592007,33.2293788608,2.7213176305,.0215620631,.0000152768,,,,,,
2022,37,4.1,,,,,,,,,,3,37,56,4,,,,,,,,
2022,38,4.1,,,,,,,,,,,20,80,,,,,,,,,
2022,39,3.9,,,,,,,,,5,15,40,40,,,,,,,,,
2022,41,4.4,,,,,,,,,,,45,55,,,,,,,,,
2022,45,3.95,,,,,,,,,,20,60,20,,,,,,,,,
2022,47,4.3,,,,,,,,,5,10,55,20,5,5,,,,,,,
2022,49,4.4,,,,,,,,,,,,,,,,,,,,,
2022,54,4.3,,,,,,,,,,10,40,50,,,,,,,,,
2022,56,4.4,,,,,,,,,,20,30,50,,,,,,,,,
2022,61,4.1,,,,,,,,5,10,15,30,35,5,,,,,,,,
2022,63,3.8,,,,,,,,,10,20,55,15,,,,,,,,,
2022,65,3.9,,,,,,,,,5,15,50,30,,,,,,,,,
2022,68,4.2,,,,,,,,,,,,,,,,,,,,,
2022,73,4,,,,,,,,,,20,60,20,,,,,,,,,
2022,80,4,0,0,0,0,0,0,0,0,1.5400410678,13.1416837782,38.8090349076,46.5092402464,0,0,0,,,,,,
2022,82,3.8,,,,,,,,,,,,,,,,,,,,,
2022,85,3.7342807823,.0000180247,.0002348352,.0024646663,.0197072604,.1200829046,.5577373456,1.975009166,5.3331558215,10.9836128098,17.2545960681,20.6774474261,41.9446724807,1.1306811758,.0005800109,.0000000043,,,,,,
2022,89,4.1,,,,,,,2,5,8,12,30,35,5,3,,,,,,,
2022,90,4.6,0,0,0,0,0,0,1,2,4,10,25,45,9,4,0,,,,,,
2022,91,4.6,0,0,0,0,0,0,0,0,2.5,7.5,32.5,47.5,10,0,0,,,,,,
2022,93,4.7,,,,,,,,,7.5,10,20,45,17.5,,,,,,,,
2022,95,4.7088590805,.0000000894,.0000488921,.000437266,.0032370969,.019836652,.100619881,.4224759286,1.4683273333,4.2242201314,10.0594200883,19.829058426,47.3096208996,16.289994836,.2724810702,.0002214092,,,,,,
2022,97,3.6,,,,,,,,,,,,,,,,,,,,,
2022,98,3.2,,,,,,,5,10,30,35,15,5,,,,,,,,,
2022,99,4,,,,,,,,,,,50,50,,,,,,,,,
2022,101,3.8,,,,,,,,,10,15,55,20,,,,,,,,,
2022,102,4.2,,,,,,,,,,,,,,,,,,,,,
2022,103,4.1,,,,,,,,,,,,,,,,,,,,,
2022,104,4.1,,,,,,,,,,,,,,,,,,,,,
2022,105,4.3,,,,,,,,,,,,,,,,,,,,,
2022,107,3.360104323,0,.0000023415,.000092376,.0022985556,.0355684505,.3427926308,2.0605461095,7.7355344378,18.1563606977,26.6642380835,24.5102653999,20.4774815438,.0148193663,.0000000071,0,,,,,,
2022,109,4.6,0,0,0,0,0,0,0,5,5,5,10,70,5,0,0,,,,,,
2022,110,5.57,0,0,0,0,0,0,0,.0000000017,.000001171,.0002819524,.0236115414,75.4728118774,24.50323857,.0000548861,0,,,,,,
2022,112,4.2,,,,,,,,,5,15,25,30,15,10,,,,,,,
2022,114,5,,,,,,,,,,,,,,,,,,,,,
2022,115,4.2494965386,1,1.7,2.2,2.5240177065,3.2187088048,3.9744489427,4.7520185309,5.5015532347,6.1673489625,7.5,14.7,28.1999999999,12.9,5,.661903818,,,,,,
2022,116,3.8,.5,.5,.5,2,2,2,2.5,5,10,20,30,20,5,0,0,,,,,,
2022,117,3.5,,,,,,,,,,,,,,,,,,,,,
2022,118,4.33,,,,,,,,,,,,,,,,,,,,,
2022,119,4.2,,,,,,,,5,10,10,50,10,10,5,,,,,,,
2022,121,4.6,0,0,0,0,0,0,1,1,5,10,17,35,25,5,1,,,,,,
2022,127,4.5,0,0,0,1,2,2,7,10,12,16,20,25,5,0,0,,,,,,
2022,128,4,,1,1,1,1,1,3,5,8,10,20,45,4,,,,,,,,
2022,135,4.5,,,,,,,,,10,20,30,30,10,,,,,,,,
2022Q3,1,4.4,,,,,,,1,2,5,9,30,45,8,,,,,,,,
2022Q3,2,2.8,0,0,0,0,0,0,0,10,65,20,5,0,0,0,0,,,,,,
2022Q3,4,3.1,2.5,2.5,2.5,2.5,2.5,2.5,5,10,20,22.5,15,10,2.5,0,0,,,,,,
2022Q3,5,2.7,,,,,,,10,30,25,20,15,,,,,,,,,,
2022Q3,6,2.7,,,,,,,10,20,45,20,5,,,,,,,,,,
2022Q3,7,3.644668103,,,,,,,,,,,,,,,,,,,,,
2022Q3,8,3.1,,,,,,,,10,25,35,20,10,,,,,,,,,
2022Q3,14,10.3,1,0,0,0,1,1,1,1,1,1,2,10,13,8,60,,,,,,
2022Q3,15,,,,,,,,,,,,,,,,,,,,,,
2022Q3,16,2.9,0,0,2,3,5,7,9,13,16,14,11,8,6,4,2,,,,,,
2022Q3,20,3,,,,,,,5,15,25,30,20,5,,,,,,,,,
2022Q3,22,2.7,,,,,,,10,20,40,20,10,,,,,,,,,,
2022Q3,23,2.9,,,,,,3,8,15,20,19,16,14,5,,,,,,,,
2022Q3,24,2.8799361422,,,,1,2,5,8,15,22,24,16,6,1,,,,,,,,
2022Q3,26,3.8,2,2,2,2,2,2,5,8,10,20,20,25,,,,,,,,,
2022Q3,29,4.2,0,.5,.5,.5,1,1,1,2.5,7,10,32,32,11,1,0,,,,,,
2022Q3,30,,,,,,,,,,,,,,,,,,,,,,
2022Q3,32,,,,,,,,,,,,,,,,,,,,,,
2022Q3,37,3.3,,,,,,,,1,22,49,26,2,,,,,,,,,
2022Q3,38,3.126,,,,,,,,,40,60,,,,,,,,,,,
2022Q3,39,2.9,,,,,,,5,20,35,30,10,,,,,,,,,,
2022Q3,41,,,,,,,,,,,,,,,,,,,,,,
2022Q3,45,,,,,,,,,,,,,,,,,,,,,,
2022Q3,47,3.2,,,,,,,,,,,,,,,,,,,,,
2022Q3,49,3.5,,,,,,,,,,,,,,,,,,,,,
2022Q3,54,,,,,,,,,,,,,,,,,,,,,,
2022Q3,56,4.4,,,,,,,,,10,20,30,30,10,,,,,,,,
2022Q3,61,3.1,,,,,,,5,15,25,30,20,5,,,,,,,,,
2022Q3,63,2.9,,,,,,,,10,45,40,5,,,,,,,,,,
2022Q3,65,,,,,,,,,,,,,,,,,,,,,,
2022Q3,68,3.2,,,,,,,,,,,,,,,,,,,,,
2022Q3,73,3.1,,,,,,,,10,20,60,10,,,,,,,,,,
2022Q3,80,,,,,,,,,,,,,,,,,,,,,,
2022Q3,82,2.9,,,,,,,,,,,,,,,,,,,,,
2022Q3,85,2.7920186234,.0049706806,.0297191816,.1566977661,.6464119781,2.0866253694,5.2714129505,10.4233095915,16.1330751543,19.5472540707,18.5405319727,13.7664983379,13.2993079776,.094168688,.0000162809,.0000000001,,,,,,
2022Q3,89,3.4,,,,,,2,3,5,15,35,30,8,2,,,,,,,,
2022Q3,90,3.7,0,0,0,0,0,1,3,12,15,30,25,10,3,1,0,,,,,,
2022Q3,91,3.6,0,0,0,0,0,0,0,2.5,15,30,35,15,2.5,0,0,,,,,,
2022Q3,93,4,,,,,,,,,7.5,25,35,30,2.5,,,,,,,,
2022Q3,95,3.7462155698,.0016697434,.0459043028,.1422619345,.3945200518,.9790266426,2.1740273194,4.3199681161,7.6814134812,12.2221272956,17.4019340968,22.1714090287,24.9843098463,7.1343039251,.3443156611,.0028085546,,,,,,
2022Q3,97,2.3,,,,,,,,,,,,,,,,,,,,,
2022Q3,98,2.3,,,,,5,10,20,35,25,5,,,,,,,,,,,
2022Q3,99,3.5,,,,,,,,,,,,,,,,,,,,,
2022Q3,101,2.7,,,,,,,,,,,,,,,,,,,,,
2022Q3,102,.7,,,,,,,,,,,,,,,,,,,,,
2022Q3,103,,,,,,,,,,,,,,,,,,,,,,
2022Q3,104,3.7,,,,,,,,,,,,,,,,,,,,,
2022Q3,105,,,,,,,,,,,,,,,,,,,,,,
2022Q3,107,2.1964483408,0,.1213999868,.5352247366,2.0352685511,5.7473052288,12.0548096524,18.7837323495,21.7456881037,18.7046238985,11.9534731054,5.6749735658,2.641794692,.0017061188,.0000000106,0,,,,,,
2022Q3,109,4,0,0,0,0,0,0,0,5,5,10,40,35,5,0,0,,,,,,
2022Q3,110,.65,29.0176029643,5.6610608376,6.0303974601,6.2634671603,6.3431419009,6.2634671603,6.0303974601,5.6610608376,5.1816784094,4.6244898774,4.0241850873,10.3095531304,3.6834156173,.8884882546,.0175938424,,,,,,
2022Q3,112,5.1,,,,,,,,,5,10,25,35,15,10,,,,,,,
2022Q3,114,4.2,,,,,,,,,,,,,,,,,,,,,
2022Q3,115,3.3328244596,1,1.9834021025,3.0978214001,3.8457743562,4.6229286212,5.4991377731,6.4,9,13,19,12.6,9.7,5.5,3.9050431959,.845892551,,,,,,
2022Q3,116,2.9,.5,.5,.5,1,2.5,5,10,20,25,25,7.5,2.5,0,0,0,,,,,,
2022Q3,117,2.4,,,,,,,,,,,,,,,,,,,,,
2022Q3,118,3.32,,,,,,,,,,,,,,,,,,,,,
2022Q3,119,,,,,,,,,,,,,,,,,,,,,,
2022Q3,121,3.9,0,0,0,0,0,1,1,5,10,17,35,25,5,1,0,,,,,,
2022Q3,127,3.9,0,0,0,1,2,2,7,10,12,16,20,25,5,0,0,,,,,,
2022Q3,128,3.5,,1,1,1,1,1,3,5,8,17,40,20,2,,,,,,,,
2022Q3,135,3.7,,,,,,,,10,20,30,30,10,,,,,,,,,
2023,1,3,,,,,1,2,8,15,24,26,16,5,3,,,,,,,,
2023,2,2.3,0,0,0,0,0,0,20,50,25,5,0,0,0,0,0,,,,,,
2023,4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,10,20,20,10,5,10,5,2.5,2.5,,,,,,
2023,5,2,,,,,5,10,35,35,10,5,,,,,,,,,,,
2023,6,2.1,,,,,,10,25,45,10,5,5,,,,,,,,,,
2023,7,1.6142764755,,,,,,,,,,,,,,,,,,,,,
2023,8,2.9,,,,,,5,10,20,30,25,10,,,,,,,,,,
2023,14,7.4,0,0,0,0,0,0,0,0,0,0,0,3,28,27,42,,,,,,
2023,15,2.2,,,,,5,10,15,35,25,5,5,,,,,,,,,,
2023,16,2.9,1,1,2,5,6,7,9,13,15,14,10,8,4,3,2,,,,,,
2023,20,2,,,,,5,10,22,28,20,10,5,,,,,,,,,,
2023,22,2.6,,,,,,,10,20,40,20,10,,,,,,,,,,
2023,23,2.5,,,1,2,3,5,12,19,21,17,12,8,,,,,,,,,
2023,24,2.8,,,,1,2,5,8,16,24,22,16,5,1,,,,,,,,
2023,26,3,2,2,2,2,5,10,10,15,17,18,12,5,,,,,,,,,
2023,29,2.3,0,.5,.5,1,3,4.5,17,37,26,5,3,1.5,.5,.5,0,,,,,,
2023,30,3,,,,,,,,,,,,,,,,,,,,,
2023,32,3.11,2.0182215406,1.3818299264,2.3627707606,3.4874462439,4.857278139,6.3468425242,7.7932703982,8.9924745983,9.7507107458,9.9355285848,9.5135662721,25.4843943427,7.2559123309,.7860606659,.0336929266,,,,,,
2023,37,2.5,,,,,,,2,26,55,16,1,,,,,,,,,,
2023,38,2.5,,,,,,,,10,90,,,,,,,,,,,,
2023,39,2.6,,,,,5,5,15,20,25,20,10,,,,,,,,,,
2023,41,3,,,,,,,,,40,40,20,,,,,,,,,,
2023,45,2.72,,,,,,,10,20,40,20,10,,,,,,,,,,
2023,47,2.9,,,,,,,5,10,50,20,10,5,,,,,,,,,
2023,49,2.5,,,,,,,,,,,,,,,,,,,,,
2023,54,2.7,,,,,,,,25,50,25,,,,,,,,,,,
2023,56,2.5,,,,,,,20,30,30,20,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,2.2,,,,,,,20,50,25,5,,,,,,,,,,,
2023,65,2.7,,,,,,,10,20,40,20,10,,,,,,,,,,
2023,68,2.5,,,,,,,,,,,,,,,,,,,,,
2023,73,2.4,,,,,,5,15,35,40,5,,,,,,,,,,,
2023,80,2.7,0,0,0,0,1.0266940452,3.4907597536,12.6283367556,24.3326488706,33.7782340864,19.0965092402,4.9281314168,.7186858316,0,0,0,,,,,,
2023,82,2.2,,,,,,,,,,,,,,,,,,,,,
2023,85,2.7377678456,.0062078888,.0360192512,.1849239211,.7428136629,2.3348663572,5.7437752525,11.0594487098,16.6688520923,19.6669408814,18.1650294793,13.1340636588,12.1787764987,.0782701449,.0000122011,0,,,,,,
2023,89,2.8,,,,,2,5,8,15,35,20,10,3,2,,,,,,,,
2023,90,2.7,0,0,0,1,4,7,12,15,30,12,10,7,2,0,0,,,,,,
2023,91,2.5,0,0,0,0,0,2.5,17.5,25,35,17.5,2.5,0,0,0,0,,,,,,
2023,93,2.6,,,,,,,5,27.5,45,20,2.5,,,,,,,,,,
2023,95,2.6116627794,.0021338063,.1236498402,.4505456361,1.3588976887,3.392637646,7.0111771135,11.9935332646,16.9826748321,19.905256986,19.3122212387,15.509557655,3.9205037841,.0371933674,.0000171409,.0000000004,,,,,,
2023,97,2.1,,,,,,,,,,,,,,,,,,,,,
2023,98,2.2,,,,,5,10,20,35,25,5,,,,,,,,,,,
2023,99,3.3,,,,,,,,,10,80,10,,,,,,,,,,
2023,101,1.4,,,,5,15,30,30,15,5,,,,,,,,,,,,
2023,102,2.3,,,,,,,,,,,,,,,,,,,,,
2023,103,2.3,,,,,,,,,,,,,,,,,,,,,
2023,104,2.9,,,,,,,,,,,,,,,,,,,,,
2023,105,2.5,,,,,,,,,,,,,,,,,,,,,
2023,107,1.4904805836,0,.6433450404,2.3763222279,7.2132713497,15.2660661819,22.5331117861,23.1998317738,16.6618598928,8.3459729887,2.9148988164,.709556166,.135761057,.0000027193,0,0,,,,,,
2023,109,3.1,0,0,0,0,0,5,10,15,20,30,15,5,0,0,0,,,,,,
2023,110,4.61,.1819996304,.2167080239,.4243209356,.7789440782,1.3406364812,2.1632626005,3.2726636256,4.6418148951,6.1726112779,7.6956441773,8.9953110907,38.5546263637,20.868799315,4.339552646,.3531048589,,,,,,
2023,112,2.6,,,,,,5,15,25,30,15,10,,,,,,,,,,
2023,114,3,,,,,,,,,,,,,,,,,,,,,
2023,115,2.3448351353,1,3.1231517925,4.6042735707,5.3633563247,6.0494819841,8.1036153184,15,20.3,15,6.8110854737,5.5,4,3,1.8412484799,.303787056,,,,,,
2023,116,2.3,.5,.75,.75,2.5,5,10,20,22.5,20,10,5,2.5,.5,0,0,,,,,,
2023,117,2,,,,,,,,,,,,,,,,,,,,,
2023,118,2.7,,,,,,,,,,,,,,,,,,,,,
2023,119,2.2,,,,,,5,5,80,5,5,,,,,,,,,,,
2023,121,3.06,.5,.5,.5,.5,1,1.5,6.5,15,19,25,20,7,1,1,1,,,,,,
2023,127,3.4,1,2,3,4,5,7,8,9,10,20,20,10,1,0,0,,,,,,
2023,128,2.5,,1,1,1,2,3,12,25,35,10,5,3,2,,,,,,,,
2023,135,2.7,,,,,,,20,30,30,20,,,,,,,,,,,
2023Q3,1,3,,,,,1,2,8,15,24,26,16,5,3,,,,,,,,
2023Q3,2,1.8,0,0,0,0,0,15,60,15,10,0,0,0,0,0,0,,,,,,
2023Q3,4,2,2.5,2.5,2.5,2.5,5,5,15,20,15,10,5,5,5,2.5,2.5,,,,,,
2023Q3,5,1.7,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,,,
2023Q3,6,1.8,,,,,5,25,40,15,10,5,,,,,,,,,,,
2023Q3,7,1.4580503093,,,,,,,,,,,,,,,,,,,,,
2023Q3,8,2.6,,,,,,5,10,23,30,22,10,,,,,,,,,,
2023Q3,14,3.8,15,3,3,4,3,4,4,4,4,4,4,16,13,5,14,,,,,,
2023Q3,15,,,,,,,,,,,,,,,,,,,,,,
2023Q3,16,1.4,4,5,8,10,13,16,14,10,7,5,3,2,1,1,1,,,,,,
2023Q3,20,2,,,,,5,10,25,30,20,10,,,,,,,,,,,
2023Q3,22,2.3,,,,,,10,20,40,20,10,,,,,,,,,,,
2023Q3,23,1.8,,,,4,10,12,18,17,15,12,7,5,,,,,,,,,
2023Q3,24,2.1590768013,,,1,2,6,11,14,30,22,8,5,1,,,,,,,,,
2023Q3,26,2.5,2,2,2,2,5,10,15,15,15,15,12,5,,,,,,,,,
2023Q3,29,2.2,0,.5,.5,1,3,8,23,30,24,5,2.5,1.5,.5,.5,0,,,,,,
2023Q3,30,,,,,,,,,,,,,,,,,,,,,,
2023Q3,32,,,,,,,,,,,,,,,,,,,,,,
2023Q3,37,2,,,,,,1,44,52,3,,,,,,,,,,,,
2023Q3,38,2.292,,,,,,,20,70,10,,,,,,,,,,,,
2023Q3,39,2.2,,,,,,20,30,30,20,,,,,,,,,,,,
2023Q3,41,,,,,,,,,,,,,,,,,,,,,,
2023Q3,45,,,,,,,,,,,,,,,,,,,,,,
2023Q3,47,2.9,,,,,,,,,,,,,,,,,,,,,
2023Q3,49,2.2,,,,,,,,,,,,,,,,,,,,,
2023Q3,54,,,,,,,,,,,,,,,,,,,,,,
2023Q3,56,2.5,,,,,,5,15,30,30,15,5,,,,,,,,,,
2023Q3,61,,,,,,,,,,,,,,,,,,,,,,
2023Q3,63,1.7,,,,,,30,50,15,5,,,,,,,,,,,,
2023Q3,65,,,,,,,,,,,,,,,,,,,,,,
2023Q3,68,2.3,,,,,,,,,,,,,,,,,,,,,
2023Q3,73,2.1,,,,,,10,20,60,10,,,,,,,,,,,,
2023Q3,80,,,,,,,,,,,,,,,,,,,,,,
2023Q3,82,,,,,,,,,,,,,,,,,,,,,,
2023Q3,85,2.3731608072,.0351444767,.1510534581,.6052407956,1.9198106695,4.8213823743,9.5875887234,15.0974612347,18.8268124488,18.5925377056,14.5408214074,9.0056642451,6.7874846139,.0289943638,.0000034831,0,,,,,,
2023Q3,89,2.3,,,,3,5,8,12,37,20,8,5,2,,,,,,,,,
2023Q3,90,2.4,0,0,0,1,3,10,20,25,12,15,6,5,3,0,0,,,,,,
2023Q3,91,2.4,0,0,0,0,2.5,5,17.5,30,25,17.5,2.5,0,0,0,0,,,,,,
2023Q3,93,2,,,,,,15,25,40,20,,,,,,,,,,,,
2023Q3,95,2.4849878034,.0003792639,.0602936607,.2956649742,1.1291573995,3.3584235771,7.779341468,14.0338418877,19.7168123465,21.573629026,18.3838339801,12.2004360194,1.4662698963,.0019164547,.0000000459,0,,,,,,
2023Q3,97,2.1,,,,,,,,,,,,,,,,,,,,,
2023Q3,98,1.8,,,,5,5,20,35,25,5,5,,,,,,,,,,,
2023Q3,99,2.4,,,,,,,,,,,,,,,,,,,,,
2023Q3,101,1.3,,,,,,,,,,,,,,,,,,,,,
2023Q3,102,,,,,,,,,,,,,,,,,,,,,,
2023Q3,103,,,,,,,,,,,,,,,,,,,,,,
2023Q3,104,1.7,,,,,,,,,,,,,,,,,,,,,
2023Q3,105,,,,,,,,,,,,,,,,,,,,,,
2023Q3,107,1.3381742695,0,2.3909377296,4.8934825822,10.3112037211,16.6106010053,20.4588302127,19.2668699937,13.8730511988,7.6372859084,3.2141727702,1.0339556417,.3095421954,.0000670407,.0000000002,0,,,,,,
2023Q3,109,2.4,0,0,0,0,5,5,10,30,30,10,5,5,0,0,0,,,,,,
2023Q3,110,.5,29.2040387257,6.1415837311,6.5512959214,6.7861818187,6.8261401952,6.6677046503,6.3245399648,5.8254966866,5.210607998,4.5257989514,3.8172755777,8.974293233,2.6404561004,.4931395001,.0114469456,,,,,,
2023Q3,112,3.3,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2023Q3,114,2.7,,,,,,,,,,,,,,,,,,,,,
2023Q3,115,1.8574763537,1,3.730064278,5.3448247879,6.0334929773,8,11,18,14,10,7.2,6.2,5,3.5,.9,.0916179568,,,,,,
2023Q3,116,1.8,.5,.75,.75,2.5,5,10,20,22.5,20,10,5,2.5,.5,0,0,,,,,,
2023Q3,117,1.8,,,,,,,,,,,,,,,,,,,,,
2023Q3,118,2.54,,,,,,,,,,,,,,,,,,,,,
2023Q3,119,,,,,,,,,,,,,,,,,,,,,,
2023Q3,121,2.5,0,.5,.5,1,1.5,6.5,15,19,25,20,7,1,1,1,1,,,,,,
2023Q3,127,2.8,1,2,3,4,5,7,8,9,10,20,20,10,1,0,0,,,,,,
2023Q3,128,2,1,1,2,3,8,15,20,20,15,8,4,2,1,,,,,,,,
2023Q3,135,2.4,,,,,,10,20,40,20,10,,,,,,,,,,,
2024,1,2,,1,2,4,8,13,19,25,16,5,4,2,1,,,,,,,,
2024,2,1.7,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,,,,,,
2024,4,,,,,,,,,,,,,,,,,,,,,,
2024,5,1.9,,,,,5,15,35,30,10,5,,,,,,,,,,,
2024,6,1.5,,,,,15,30,40,10,5,,,,,,,,,,,,
2024,7,1.287048817,,,,,,,,,,,,,,,,,,,,,
2024,8,1.8,,,,7,12,17,25,20,10,7,2,,,,,,,,,,
2024,14,3.6,0,0,1,1,2,4,6,9,11,13,13,34,6,0,0,,,,,,
2024,15,2,,,,5,5,10,25,30,15,5,5,,,,,,,,,,
2024,16,1.8,2,3,4,5,10,13,20,16,14,7,4,2,0,0,0,,,,,,
2024,20,1.6,,,,5,13,23,30,15,10,4,,,,,,,,,,,
2024,22,1.8,,,,,10,15,40,25,10,,,,,,,,,,,,
2024,23,1.5,,,,5,15,19,21,17,12,6,3,2,,,,,,,,,
2024,24,1.4,,2,4,8,12,17,28,24,4,1,,,,,,,,,,,
2024,26,2,2,2,2,4,5,15,15,20,15,10,8,2,,,,,,,,,
2024,29,1.6,0,.5,1,4,6,25,33.4,23,5,1,.5,.5,.1,0,0,,,,,,
2024,30,,,,,,,,,,,,,,,,,,,,,,
2024,32,,,,,,,,,,,,,,,,,,,,,,
2024,37,1.7,,,,,2,21,53,23,1,,,,,,,,,,,,
2024,38,1.8,,,,,,10,60,30,,,,,,,,,,,,,
2024,39,1.6,,,,,10,25,30,25,10,,,,,,,,,,,,
2024,41,,,,,,,,,,,,,,,,,,,,,,
