Date,FCT_SOURCE,POINT,"]-inf,-1]","[-1,-0.6]","[-0.5,-0.1]","[0,0.4]","[0.5,0.9]","[1,1.4]","[1.5,1.9]","[2,2.4]","[2.5,2.9]","[3,3.4]","[3.5,3.9]","[4.0,4.4]","[4.5,4.9]","[5,+inf[","]-inf,-0.8]","[-0.7,-0.3]","[-0.2,0.2]","[0.3,0.7]","[0.8,1.2]","[1.3,1.7]","[1.8,2.2]","[2.3,2.7]","[2.8,3.2]","[3.3,3.7]","[3.8,4.2]","[4.3,4.7]","[4.8,+inf["
2004-07-01,37,1.7,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,38,1.8,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,39,1.9,0.0,,,,,15.0,40.0,30.0,15.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,42,1.9,0.0,,,,,5.0,60.0,35.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,48,1.7,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,49,1.8,0.0,,,,,5.0,40.0,40.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,52,,0.0,,,,5.0,10.0,50.0,30.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,54,1.9,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,56,1.5,1.0,,,2.0,3.0,10.0,55.00000000000001,22.0,4.0,2.0,,,,1.0,,,,,,,,,,,,,
2004-07-01,60,1.7,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,65,1.7,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,70,2.0,0.0,,,,,,40.0,60.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,71,1.7,0.0,,,5.0,12.0,23.0,25.0,17.0,11.0,6.0,,,,1.0,,,,,,,,,,,,,
2004-07-01,72,2.0,0.0,,,,,,75.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,76,1.4,0.0,,,2.0,20.0,40.0,25.0,10.0,3.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,84,1.6,0.0,,,0.0,5.0,20.0,45.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,85,1.8,0.0,,,,,5.0,50.0,40.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,88,1.5,0.0,,,5.0,10.0,30.0,35.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,89,1.9,0.0,,,,,10.0,30.0,40.0,20.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,90,1.6,0.0,,,0.0,0.0,15.0,50.0,30.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,91,1.8,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,92,1.9,1.7377650698262235,,,3.0402515496959746,8.545185509145481,15.596324768440367,21.069975307893003,21.069975307893003,15.596324768440367,8.545205509145479,,,,4.7989922095201,,,,,,,,,,,,,
2004-07-01,93,1.8,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,94,1.7,0.0,,,,10.0,25.0,30.0,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,95,1.8,0.0,,,0.0,6.0,25.0,42.0,21.0,6.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,96,2.2,0.0,,,,,5.0,35.0,47.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,97,1.4,0.0,,,,,45.0,35.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,98,1.7,0.0,,,,5.0,10.0,45.0,35.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,1,1.8,0.0,,,,5.0,20.0,30.0,23.0,15.0,7.000000000000001,,,,0.0,,,,,,,,,,,,,
2004-10-01,2,1.8,0.0,,,,2.0,8.0,40.0,40.0,8.0,2.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,4,2.2,0.0,,,,,,20.0,60.0,20.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,5,1.8,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,9,2.2,0.0,,,,,,30.0,70.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,10,2.03550593,0.332378,,,1.12799155,5.04082449,13.339048040000002,22.99090947,25.82020966,18.89610966,9.009445,,,,3.44308413,,,,,,,,,,,,,
2004-10-01,15,1.8,0.0,,,,,10.0,50.0,25.0,15.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,16,1.6,0.0,,,0.0,10.0,22.0,23.0,22.0,15.0,5.0,,,,3.0,,,,,,,,,,,,,
2004-10-01,17,1.8,0.0,,,5.0,15.0,20.0,30.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,18,1.5,0.0,,,10.0,20.0,20.0,25.0,15.0,5.0,2.5,,,,2.5,,,,,,,,,,,,,
2004-10-01,19,1.8,0.0,,,,,,90.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,20,1.9,0.0,,,,,20.0,50.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,22,2.1,0.0,,,0.0,0.0,20.0,25.0,45.0,10.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,23,2.1,0.0,,,2.0,5.0,15.0,30.0,30.0,15.0,3.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,24,1.9,0.0,,,,,10.0,45.0,35.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,26,1.8,0.0,,,,,20.0,35.0,30.0,15.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,28,1.8,0.0,,,,5.0,15.0,35.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,29,1.7,0.0,,,,,,95.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,31,1.9,0.0,,,,,,55.00000000000001,45.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,32,1.9,0.0,,,,5.0,15.0,35.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,33,1.9,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,35,1.9,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,37,1.8,0.0,,,,,,75.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,38,2.0,0.0,,,,,,5.0,90.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,39,2.1,0.0,,,,5.0,10.0,25.0,35.0,20.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,42,1.9,0.0,,,,,5.0,60.0,35.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,47,2.3,0.0,,,,,,10.0,70.0,20.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,50,1.7,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,52,1.6,0.0,,,,,15.0,70.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,54,1.8,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,56,2.0,0.0,,,,,5.0,40.0,50.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,59,1.5,0.0,,,,,25.0,60.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,60,1.6,0.0,,,,5.0,25.0,45.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,61,2.0,0.0,,,,,,40.0,40.0,20.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,76,1.4,0.0,,,1.0,4.0,40.0,35.0,15.0,4.0,1.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,84,1.7,0.0,,,0.0,5.0,20.0,45.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,85,1.9,0.0,,,,,5.0,50.0,40.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,89,2.0,0.0,,,,,10.0,30.0,40.0,20.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,90,1.4,0.0,,,0.0,0.0,30.0,40.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,91,2.2,0.0,,,,,,5.0,90.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,92,1.9,1.7377650698262235,,,3.0402515496959746,8.545185509145481,15.596324768440367,21.069975307893003,21.069975307893003,15.596324768440367,8.545205509145479,,,,4.7989922095201,,,,,,,,,,,,,
2004-10-01,93,1.8,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,94,1.7,0.0,,,,10.0,20.0,30.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,95,1.8,0.0,,,0.0,9.0,23.0,37.0,24.0,7.000000000000001,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,96,2.2,0.0,,,,,5.0,35.0,47.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,97,1.7,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,98,1.8,0.0,,,,5.0,10.0,30.0,45.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,2,,0.0,,,,2.0,7.000000000000001,22.0,41.0,20.0,6.0,,,,2.0,,,,,,,,,,,,,
2005-01-01,4,2.0,0.0,,,,,,25.0,55.00000000000001,20.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,5,1.8,0.0,,,,5.0,15.0,65.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,9,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,10,1.66313249,1.32940853,,,3.27796551,10.83817146,20.83975547,26.10786277,21.3139114,11.33714956,3.92738207,,,,1.02839323,,,,,,,,,,,,,
2005-01-01,15,1.8,0.0,,,,,5.0,50.0,35.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,16,1.8,0.0,,,0.0,10.0,22.0,23.0,22.0,15.0,5.0,,,,3.0,,,,,,,,,,,,,
2005-01-01,17,1.7,0.0,,,5.0,15.0,20.0,30.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,19,1.5,0.0,,,,,50.0,50.0,,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,20,1.8,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,22,1.9,0.0,,,0.0,0.0,20.0,40.0,30.0,10.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,23,1.5,0.0,,,2.0,10.0,20.0,30.0,25.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,24,1.6,0.0,,,,5.0,30.0,45.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,26,1.7,0.0,,,,,25.0,45.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,28,1.5,0.0,,,,5.0,25.0,40.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,29,1.8,0.0,,,,,15.0,70.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,30,1.8,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,31,1.6,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,32,1.7,0.0,,,,10.0,15.0,30.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,33,1.9,0.0,,,,,,40.0,60.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,35,1.9,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,36,2.2,0.0,,,,,5.0,25.0,50.0,20.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,38,1.7,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,39,1.6,0.0,,,,15.0,25.0,30.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,47,1.7,0.0,,,,,10.0,65.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,49,1.5,0.0,,,5.0,15.0,30.0,30.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,50,1.7,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,52,1.9,0.0,,,,,,70.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,54,1.7,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,56,1.7,1.0,,,5.0,8.0,10.0,41.0,22.0,8.0,3.0,,,,2.0,,,,,,,,,,,,,
2005-01-01,59,1.7,0.0,,,,,5.0,60.0,35.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,60,1.5,0.0,,,,5.0,30.0,40.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,61,2.1,0.0,,,,,,40.0,40.0,20.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,63,1.5,0.0,,,,,30.0,70.0,,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,68,1.8,1.0,,,3.0,8.0,16.0,40.0,20.0,8.0,3.0,,,,1.0,,,,,,,,,,,,,
2005-01-01,70,1.7,0.0,,,,,15.0,65.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,72,1.9,0.0,,,,,,70.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,76,1.0,5.0,,,10.0,20.0,35.0,15.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,84,1.6,0.0,,,0.0,2.0,23.0,45.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,85,1.5,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,88,1.6,0.0,,,,10.0,25.0,40.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,89,1.6,0.0,,,,10.0,30.0,40.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,90,1.5,0.0,,,0.0,0.0,25.0,45.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,91,1.9,0.0,,,,,,40.0,45.0,15.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,92,1.8,0.5619053,,,1.58112255,8.10400535,18.41203936,26.94225025,24.49621845,13.8381799,4.85426311,,,,1.21001573,,,,,,,,,,,,,
2005-01-01,93,1.9,0.0,,,,,,70.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,94,1.7,0.0,,,,10.0,20.0,30.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,95,1.8,0.0,,,1.0,10.0,22.0,35.0,23.0,8.0,1.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,96,2.1,0.0,,,,,10.0,37.0,46.0,7.000000000000001,,,,,0.0,,,,,,,,,,,,,
2005-01-01,97,1.6,0.0,,,,,20.0,60.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,98,1.6,0.0,,,,10.0,25.0,40.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,1,1.7,0.0,,,0.0,15.0,20.0,30.0,20.0,15.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,2,1.8,0.0,,,,2.0,16.0,37.0,27.0,16.0,2.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,3,2.0,0.0,,,0.0,10.0,20.0,20.0,20.0,20.0,10.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,4,2.0,0.0,,,,,,45.0,50.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,5,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,9,1.7,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,14,1.8,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,15,1.8,0.0,,,,,15.0,50.0,30.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,16,1.8,0.0,,,0.0,10.0,22.0,23.0,22.0,15.0,5.0,,,,3.0,,,,,,,,,,,,,
2005-04-01,17,1.7,0.0,,,,5.0,20.0,35.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,19,1.7,0.0,,,,,,100.0,,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,20,1.8,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,22,1.7,0.0,,,0.0,0.0,5.0,60.0,35.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,23,1.6,0.0,,,2.0,10.0,20.0,30.0,25.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,24,1.8,0.0,,,,5.0,15.0,40.0,35.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,26,2.1,0.0,,,,5.0,15.0,25.0,30.0,20.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,28,1.4,2.0,,,5.0,20.0,30.0,20.0,15.0,5.0,2.0,,,,1.0,,,,,,,,,,,,,
2005-04-01,30,1.7,0.0,,,,,,70.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,31,1.8,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,32,1.8,0.0,,,,15.0,20.0,30.0,20.0,15.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,33,2.4,0.0,,,,,,,60.0,40.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,35,1.9,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,36,1.9,0.0,,,,,10.0,40.0,35.0,15.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,38,1.8,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,39,2.1,0.0,,,,,10.0,25.0,40.0,25.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,42,1.9,0.0,,,,,5.0,60.0,35.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,47,1.9,0.0,,,,,10.0,35.0,35.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,50,1.9,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,52,1.9,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,54,1.8,0.0,,,,,30.0,40.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,56,1.6,0.0,,,,,30.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,59,1.5,0.0,,,,,35.0,45.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,60,1.6,0.0,,,,5.0,25.0,45.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,63,1.6,0.0,,,,,40.0,40.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,70,1.6,0.0,,,,,30.0,70.0,,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,76,1.4,0.0,,,1.0,17.5,40.0,30.0,7.5,4.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,84,1.8,0.0,,,0.0,2.0,23.0,45.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,85,1.4,0.0,,,,5.0,50.0,40.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,88,1.5,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,89,1.7,0.0,,,,,15.0,40.0,35.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,90,1.5,0.0,,,0.0,5.0,30.0,50.0,15.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,91,,0.0,,,,,,40.0,40.0,20.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,92,1.9,1.7380759498261924,,,5.499828959450018,8.54331429914567,15.602514758439751,21.073744607892625,21.073744607892625,15.59911486844009,8.569733479143027,,,,2.299928469770007,,,,,,,,,,,,,
2005-04-01,93,1.7,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,95,1.8,0.0,,,0.0,11.0,22.0,35.0,23.0,9.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,96,2.0,0.0,,,,,5.0,35.0,48.0,10.0,2.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,97,1.8,0.0,,,,,25.0,45.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,98,1.7,0.0,,,,,10.0,45.0,25.0,20.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,1,1.8,0.0,,,,15.0,22.0,23.0,20.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,5,1.7,0.0,,,,,5.0,55.00000000000001,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,9,1.7,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,16,1.8,0.0,,,0.0,10.0,21.0,24.0,22.0,15.0,5.0,,,,3.0,,,,,,,,,,,,,
2005-07-01,17,1.9,0.0,,,5.0,5.0,15.0,25.0,35.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,19,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,20,1.7,0.0,,,,,,75.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,23,1.4,0.0,,,3.0,15.0,28.000000000000004,23.0,18.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,24,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,26,1.8,0.0,,,,2.5,20.0,32.5,30.0,15.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,28,1.3,0.0,,,5.0,10.0,30.0,30.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,30,1.8,0.0,,,,,20.0,70.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,31,1.2,0.0,,,,15.0,75.0,10.0,,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,32,1.4,0.0,,,5.0,10.0,35.0,25.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,33,2.5,0.0,,,,,,10.0,40.0,40.0,10.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,35,2.2,0.0,,,,,,30.0,70.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,38,1.8,0.0,,,,,,55.00000000000001,45.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,39,1.7,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,42,1.7,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,47,1.9,0.0,,,0.0,0.0,15.0,50.0,25.0,10.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,50,1.6,0.0,,,,,50.0,50.0,,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,52,1.5,0.0,,,,,20.0,70.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,54,1.6,0.0,,,,,30.0,40.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,59,1.6,0.0,,,,,20.0,50.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,60,1.4,0.0,,,,10.0,45.0,30.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,63,1.6,0.0,,,,,20.0,50.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,70,1.5,0.0,,,,,25.0,60.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2005-07-01,72,1.8,0.0,,,2.0,8.0,15.0,30.0,30.0,15.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,84,1.7,0.0,,,0.0,0.0,10.0,45.0,40.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,85,1.6,0.0,,,,,10.0,60.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,89,1.8,0.0,,,,,15.0,40.0,35.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-07-01,90,1.9,0.0,,,0.0,0.0,20.0,40.0,40.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,92,1.97,2.27455669,,,6.9986359700000005,8.08511421,13.85589949,18.58817716,19.52149526,16.04867211,10.32828702,,,,4.29916209,,,,,,,,,,,,,
2005-07-01,94,1.8,0.0,,,2.5,5.0,15.0,40.0,30.0,5.0,2.5,,,,0.0,,,,,,,,,,,,,
2005-07-01,95,1.9,0.0,,,0.0,5.0,17.0,41.0,32.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,96,2.0,0.0,,,,,15.0,37.0,35.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2005-07-01,97,1.6,0.0,,,,10.0,15.0,50.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-10-01,3,2.0,0.0,,,0.0,10.0,20.0,20.0,20.0,20.0,10.0,,,,0.0,,,,,,,,,,,,,
2005-10-01,4,1.7,0.0,,,,,20.0,60.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-10-01,5,2.0,0.0,,,,,15.0,20.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2005-10-01,9,1.9,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-10-01,15,1.8,0.0,,,,,15.0,50.0,30.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-10-01,16,1.7,0.0,,,0.0,10.0,21.0,24.0,22.0,15.0,5.0,,,,3.0,,,,,,,,,,,,,
2005-10-01,19,1.5,0.0,,,,,50.0,50.0,,,,,,,0.0,,,,,,,,,,,,,
2005-10-01,20,1.6,0.0,,,,,30.0,50.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-10-01,22,1.8,0.0,,,0.0,5.0,25.0,40.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-10-01,24,1.5,0.0,,,,10.0,35.0,40.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
