Date,FCT_SOURCE,POINT,"]-inf,-1]","[-1,-0.6]","[-0.5,-0.1]","[0,0.4]","[0.5,0.9]","[1,1.4]","[1.5,1.9]","[2,2.4]","[2.5,2.9]","[3,3.4]","[3.5,3.9]","[4.0,4.4]","[4.5,4.9]","[5,+inf[","]-inf,-0.8]","[-0.7,-0.3]","[-0.2,0.2]","[0.3,0.7]","[0.8,1.2]","[1.3,1.7]","[1.8,2.2]","[2.3,2.7]","[2.8,3.2]","[3.3,3.7]","[3.8,4.2]","[4.3,4.7]","[4.8,+inf["
2006-01-01,26,2.0,0.0,,,,5.263157891052631,15.789473683157896,26.315789475263156,31.578947376315792,15.789473683157896,5.263157891052631,,,,0.0,,,,,,,,,,,,,
2006-01-01,33,2.5,0.0,,,,,,20.0,30.0,30.0,20.0,,,,0.0,,,,,,,,,,,,,
2006-01-01,36,1.8,0.0,,,5.0,5.0,15.0,35.0,20.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-01-01,37,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-01-01,39,1.9,0.0,,,,5.0,20.0,30.0,25.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-01-01,42,1.6,0.0,,,,,25.0,70.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2006-01-01,52,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-01-01,54,1.8,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-01-01,56,2.0,0.0,,,,,,35.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2006-01-01,59,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-01-01,60,2.1,0.0,,,,,15.0,30.0,35.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-01-01,63,1.7,0.0,,,,,5.0,85.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2006-01-01,68,1.8,1.0,,,3.0,10.0,17.0,40.0,19.0,6.0,3.0,,,,1.0,,,,,,,,,,,,,
2006-01-01,70,1.9,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2006-01-01,84,1.9,0.0,,,0.0,3.0,10.0,35.0,32.0,15.0,4.0,,,,1.0,,,,,,,,,,,,,
2006-01-01,88,1.8,0.0,,,,10.0,15.0,35.0,25.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-01-01,89,1.8,0.0,,,,5.0,5.0,40.0,25.0,10.0,10.0,,,,5.0,,,,,,,,,,,,,
2006-01-01,90,1.8,0.0,,,0.0,10.0,20.0,40.0,20.0,10.0,0.0,,,,0.0,,,,,,,,,,,,,
2006-01-01,91,1.8,6.680700000000001,,,6.800000000000001,10.4954,14.2813,15.8255,15.1,12.887799999999999,8.8447,,,,9.0846,,,,,,,,,,,,,
2006-01-01,93,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-01-01,94,2.2,0.0,,,1.0,5.0,14.000000000000002,25.0,35.0,14.000000000000002,5.0,,,,1.0,,,,,,,,,,,,,
2006-01-01,95,1.8,0.0,,,7.000000000000001,10.0,19.0,25.0,21.0,15.0,3.0,,,,0.0,,,,,,,,,,,,,
2006-01-01,97,1.8,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2006-01-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-01-01,100,2.1,0.0,,,2.0,3.0,12.5,22.5,25.0,20.0,10.0,,,,5.0,,,,,,,,,,,,,
2006-04-01,1,2.1,0.0,,,,5.0,15.0,20.0,20.0,20.0,15.0,,,,5.0,,,,,,,,,,,,,
2006-04-01,2,1.5,1.0,,,5.0,10.0,17.0,25.0,23.0,14.000000000000002,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,3,1.9,0.0,,,,,,40.0,40.0,20.0,,,,,0.0,,,,,,,,,,,,,
2006-04-01,4,2.1,0.0,,,,,,40.0,60.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,5,1.8,0.0,,,,,15.0,60.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2006-04-01,9,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,10,2.0,0.3830425125159631,,,1.2618211658404705,5.478477723380191,14.062191992091003,23.510951597759806,25.613374506161108,18.183167330480703,8.409571965144101,,,,3.097401206626651,,,,,,,,,,,,,
2006-04-01,11,2.0,0.0,,,,,10.0,40.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,15,1.6,0.0,,,,5.0,25.0,45.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-04-01,16,2.0,5.0,,,7.000000000000001,9.0,11.0,16.0,18.0,13.0,12.0,,,,9.0,,,,,,,,,,,,,
2006-04-01,20,2.0,0.0,,,,,,40.0,60.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,22,1.8,0.0,,,0.0,10.0,15.0,40.0,20.0,15.0,0.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,23,2.0,1.0,,,3.0,7.000000000000001,15.0,25.0,25.0,15.0,7.000000000000001,,,,2.0,,,,,,,,,,,,,
2006-04-01,24,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,26,2.0,0.0,,,,5.0,15.0,27.500000000000004,32.5,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,28,1.9,0.0,,,,5.0,15.0,30.0,20.0,15.0,10.0,,,,5.0,,,,,,,,,,,,,
2006-04-01,33,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-04-01,36,1.8,0.0,,,5.0,5.0,15.0,35.0,20.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,37,2.1,0.0,,,,,,30.0,70.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,39,2.0,0.0,,,,5.0,15.0,30.0,30.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,42,1.7,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,47,2.0,1.0,,,2.0,5.0,10.0,24.0,32.0,20.0,5.0,,,,1.0,,,,,,,,,,,,,
2006-04-01,54,1.8,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-04-01,56,2.0,0.0,,,,,,35.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2006-04-01,59,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,60,2.1,0.0,,,,,15.0,30.0,35.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,63,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,68,1.8,1.0,,,3.0,10.0,17.0,40.0,19.0,6.0,3.0,,,,1.0,,,,,,,,,,,,,
2006-04-01,70,1.9,0.0,,,,,,45.0,55.00000000000001,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,72,2.0,0.0,,,0.0,2.5,15.0,30.0,35.0,15.0,2.5,,,,0.0,,,,,,,,,,,,,
2006-04-01,88,1.8,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,89,1.8,0.0,,,,5.0,5.0,40.0,25.0,10.0,10.0,,,,5.0,,,,,,,,,,,,,
2006-04-01,90,1.8,0.0,,,0.0,0.0,15.0,30.0,30.0,20.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,92,1.8,6.680700000000001,,,5.4865,10.4954,14.2813,16.377,15.8255,12.887799999999999,8.84469999999999,,,,9.1211,,,,,,,,,,,,,
2006-04-01,93,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-04-01,94,1.9,1.0,,,2.0,5.0,10.0,39.0,28.999999999999996,8.0,4.0,,,,2.0,,,,,,,,,,,,,
2006-04-01,95,1.8,0.0,,,7.000000000000001,10.0,19.0,25.0,21.0,15.0,3.0,,,,0.0,,,,,,,,,,,,,
2006-04-01,97,1.8,0.0,,,,,15.0,55.00000000000001,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2006-04-01,100,2.0,1.0,,,2.0,5.0,10.0,25.0,35.0,15.0,5.0,,,,2.0,,,,,,,,,,,,,
2006-07-01,4,2.1,0.0,,,,,,40.0,60.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,5,1.8,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,9,2.0,0.0,,,,5.0,10.0,35.0,35.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-07-01,10,2.0,0.3830425125159631,,,1.2618211658404705,5.478477723380191,14.062191992091003,23.510951597759806,25.613374506161108,18.183167330480703,8.409571965144101,,,,3.097401206626651,,,,,,,,,,,,,
2006-07-01,11,2.0,0.0,,,,,10.0,40.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,15,1.6,0.0,,,,5.0,25.0,45.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,16,2.0,5.0,,,7.000000000000001,9.0,11.0,16.0,18.0,13.0,12.0,,,,9.0,,,,,,,,,,,,,
2006-07-01,20,2.0,0.0,,,,,15.0,35.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,22,1.9,0.0,,,0.0,0.0,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,23,2.0,1.0,,,3.0,7.000000000000001,15.0,25.0,25.0,15.0,7.000000000000001,,,,2.0,,,,,,,,,,,,,
2006-07-01,24,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-07-01,26,2.0,0.0,,,,2.5,20.0,30.0,27.500000000000004,17.5,2.5,,,,0.0,,,,,,,,,,,,,
2006-07-01,28,1.9,2.0,,,3.0,10.0,20.0,25.0,20.0,15.0,3.0,,,,2.0,,,,,,,,,,,,,
2006-07-01,30,1.9,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,33,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,35,2.2,0.0,,,,,10.0,30.0,40.0,20.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,39,1.9,0.0,,,,5.0,10.0,35.0,35.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-07-01,42,1.7,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,54,1.8,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,56,2.0,0.0,,,,,,35.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,60,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-07-01,63,2.0,0.0,,,,,5.0,50.0,40.0,5.0,,,,,0.0,,,,,,,,,,,,,
2006-07-01,65,1.9,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,70,1.8,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,84,1.9,0.0,,,0.0,3.0,10.0,35.0,32.0,15.0,4.0,,,,1.0,,,,,,,,,,,,,
2006-07-01,89,2.0,0.0,,,,5.0,5.0,25.0,40.0,10.0,10.0,,,,5.0,,,,,,,,,,,,,
2006-07-01,93,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,94,1.9,0.0,,,2.0,4.0,15.0,56.00000000000001,16.0,3.0,2.0,,,,2.0,,,,,,,,,,,,,
2006-07-01,95,1.9,0.0,,,5.0,9.0,18.0,25.0,22.0,16.0,4.0,,,,1.0,,,,,,,,,,,,,
2006-07-01,97,1.9,0.0,,,,,15.0,55.00000000000001,30.0,,,,,,0.0,,,,,,,,,,,,,
2006-07-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,1,2.0,0.0,,,,5.0,15.0,20.0,20.0,20.0,15.0,,,,5.0,,,,,,,,,,,,,
2006-10-01,2,1.5,1.0,,,5.0,10.0,17.0,25.0,23.0,14.000000000000002,5.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,3,,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,5,1.6,0.0,,,,5.0,25.0,40.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,9,2.0,0.0,,,,,5.0,35.0,35.0,20.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,10,2.0,0.3830425125159631,,,1.2618211658404705,5.478477723380191,14.062191992091003,23.510951597759806,25.613374506161108,18.183167330480703,8.409571965144101,,,,3.097401206626651,,,,,,,,,,,,,
2006-10-01,11,2.0,0.0,,,,,10.0,40.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,15,1.6,0.0,,,,5.0,25.0,45.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,16,2.0,5.0,,,7.000000000000001,9.0,11.0,16.0,18.0,13.0,12.0,,,,9.0,,,,,,,,,,,,,
2006-10-01,19,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,20,2.0,0.0,,,,5.0,20.0,30.0,35.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,22,1.9,0.0,,,0.0,0.0,10.0,55.00000000000001,25.0,10.0,0.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,23,2.0,1.0,,,3.0,7.000000000000001,15.0,25.0,25.0,15.0,7.000000000000001,,,,2.0,,,,,,,,,,,,,
2006-10-01,24,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,26,1.8,0.0,,,,5.0,10.0,40.0,32.5,12.5,,,,,0.0,,,,,,,,,,,,,
2006-10-01,30,1.9,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,33,2.0,0.0,,,,,20.0,30.0,30.0,20.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,35,2.0,0.0,,,,,,30.0,60.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,36,2.0,0.0,,,5.0,5.0,15.0,20.0,35.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,39,1.9,0.0,,,,5.0,15.0,33.0,27.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,47,1.9,0.0,,,0.0,5.0,20.0,30.0,30.0,15.0,0.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,52,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,54,1.9,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,56,2.1,0.0,,,,,,35.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,58,1.9,0.0,,,,0.9000000000000001,15.700000000000003,44.800000000000004,33.800000000000004,4.700000000000001,0.10000000000000002,,,,0.0,,,,,,,,,,,,,
2006-10-01,59,2.0,0.0,,,,,,45.0,55.00000000000001,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,60,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,63,1.9,0.0,,,,,,70.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,68,1.8,1.0,,,3.0,10.0,17.0,40.0,19.0,6.0,3.0,,,,1.0,,,,,,,,,,,,,
2006-10-01,70,1.8,0.0,,,,,,65.0,35.0,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,72,2.0,0.0,,,0.0,2.5,15.0,30.0,40.0,10.0,2.5,,,,0.0,,,,,,,,,,,,,
2006-10-01,82,2.0,0.0,,,,,22.5,55.00000000000001,22.5,,,,,,0.0,,,,,,,,,,,,,
2006-10-01,84,,0.0,,,0.0,3.0,10.0,35.0,32.0,15.0,4.0,,,,1.0,,,,,,,,,,,,,
2006-10-01,88,1.9,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2006-10-01,89,2.0,0.0,,,,5.0,5.0,25.0,40.0,10.0,10.0,,,,5.0,,,,,,,,,,,,,
2006-10-01,93,2.0,0.0,,,,,,40.0,55.00000000000001,5.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,94,1.9,0.0,,,2.0,4.0,15.0,56.00000000000001,16.0,3.0,2.0,,,,2.0,,,,,,,,,,,,,
2006-10-01,95,1.9,0.0,,,5.0,9.0,18.0,25.0,22.0,16.0,4.0,,,,1.0,,,,,,,,,,,,,
2006-10-01,97,1.9,0.0,,,1.0,5.0,15.0,35.0,30.0,10.0,3.0,,,,1.0,,,,,,,,,,,,,
2006-10-01,98,2.1,0.0,,,,,10.0,35.0,35.0,20.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2006-10-01,100,2.0,0.5,,,1.5,3.0,10.0,35.0,35.0,10.0,3.0,,,,2.0,,,,,,,,,,,,,
2007-01-01,1,2.0,0.0,,,,5.0,15.0,20.0,20.0,20.0,15.0,,,,5.0,,,,,,,,,,,,,
2007-01-01,2,1.7,1.0,,,5.0,10.0,17.0,25.0,23.0,14.000000000000002,5.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,3,1.8,0.0,,,,,10.0,40.0,30.0,20.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,4,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,5,1.8,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,10,2.0,0.3830425125159631,,,1.2618211658404705,5.478477723380191,14.062191992091003,23.510951597759806,25.613374506161108,18.183167330480703,8.409571965144101,,,,3.097401206626651,,,,,,,,,,,,,
2007-01-01,11,2.0,0.0,,,,,10.0,40.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,15,1.6,0.0,,,,5.0,25.0,45.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,16,2.0,5.0,,,7.000000000000001,9.0,11.0,16.0,18.0,13.0,12.0,,,,9.0,,,,,,,,,,,,,
2007-01-01,19,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,20,2.0,0.0,,,,5.0,15.0,30.0,35.0,15.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,22,1.9,0.0,,,0.0,0.0,10.0,60.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,23,1.9,1.0,,,3.0,7.000000000000001,15.0,25.0,25.0,15.0,7.000000000000001,,,,2.0,,,,,,,,,,,,,
2007-01-01,24,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,26,1.9,0.0,,,,2.5,20.0,30.0,25.0,20.0,2.5,,,,0.0,,,,,,,,,,,,,
2007-01-01,28,1.9,1.0,,,3.0,5.0,23.0,30.0,20.0,10.0,5.0,,,,3.0,,,,,,,,,,,,,
2007-01-01,30,1.9,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,31,1.8,0.0,,,0.0,5.0,15.0,35.0,25.0,10.0,7.000000000000001,,,,3.0,,,,,,,,,,,,,
2007-01-01,33,2.0,0.0,,,,,20.0,30.0,30.0,20.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,35,2.0,0.0,,,,,,30.0,60.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,36,2.0,0.0,,,5.0,5.0,15.0,20.0,35.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,39,1.9,0.0,,,,5.0,15.0,40.0,25.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,42,1.7,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,47,1.9,1.0,,,3.0,7.000000000000001,22.0,34.0,22.0,7.000000000000001,3.0,,,,1.0,,,,,,,,,,,,,
2007-01-01,54,1.8,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,56,2.1,0.0,,,,,,35.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,58,2.1,0.0,,,0.0,0.0,8.7,32.2,41.4,16.0,1.7000000000000002,,,,0.0,,,,,,,,,,,,,
2007-01-01,59,2.0,0.0,,,,,5.0,45.0,45.0,5.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,60,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,63,1.9,0.0,,,,,10.0,75.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,67,2.0,0.0,,,,,10.0,25.0,30.0,25.0,10.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,68,1.9,1.0,,,3.0,10.0,15.0,40.0,21.0,6.0,3.0,,,,1.0,,,,,,,,,,,,,
2007-01-01,70,1.8,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,72,2.0,0.0,,,0.0,2.5,15.0,30.0,40.0,10.0,2.5,,,,0.0,,,,,,,,,,,,,
2007-01-01,82,1.8,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2007-01-01,84,2.0,0.0,,,0.0,3.0,10.0,32.0,35.0,15.0,4.0,,,,1.0,,,,,,,,,,,,,
2007-01-01,88,1.9,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,89,2.0,0.0,,,,5.0,5.0,25.0,40.0,10.0,10.0,,,,5.0,,,,,,,,,,,,,
2007-01-01,90,2.0,0.0,,,0.0,0.0,10.0,50.0,40.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,93,2.0,0.0,,,,,,40.0,55.00000000000001,5.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,94,1.9,0.0,,,2.0,4.0,15.0,56.00000000000001,16.0,3.0,2.0,,,,2.0,,,,,,,,,,,,,
2007-01-01,95,1.9,0.0,,,5.0,9.0,18.0,25.0,22.0,16.0,4.0,,,,1.0,,,,,,,,,,,,,
2007-01-01,97,1.9,1.0,,,1.0,3.0,20.0,50.0,20.0,4.0,1.0,,,,0.0,,,,,,,,,,,,,
2007-01-01,98,2.1,0.0,,,,,5.0,37.5,42.5,15.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,99,1.8,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-01-01,100,2.0,0.0,,,1.0,2.5,7.000000000000001,25.0,30.0,20.0,7.000000000000001,,,,7.5,,,,,,,,,,,,,
2007-04-01,1,2.0,0.0,,,,5.0,15.0,20.0,20.0,20.0,15.0,,,,5.0,,,,,,,,,,,,,
2007-04-01,2,1.7,1.0,,,5.0,10.0,17.0,25.0,23.0,14.000000000000002,5.0,,,,0.0,,,,,,,,,,,,,
2007-04-01,3,1.9,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2007-04-01,4,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,5,1.5,0.0,,,,,30.0,50.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2007-04-01,8,2.0,0.0,,,,,3.0,43.0,46.0,8.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,10,1.9,0.564919404176878,,,1.7100867994418103,6.846121993778411,16.1281185366202,24.7507532441548,24.7507532878106,16.1281185366202,6.846121993778411,,,,2.27500620361869,,,,,,,,,,,,,
2007-04-01,11,2.0,0.0,,,,,10.0,40.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2007-04-01,15,1.6,0.0,,,,5.0,25.0,45.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,16,2.1,5.0,,,7.000000000000001,9.0,11.0,16.0,18.0,13.0,12.0,,,,9.0,,,,,,,,,,,,,
2007-04-01,19,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2007-04-01,20,2.0,0.0,,,,5.0,10.0,35.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,22,1.9,0.0,,,0.0,0.0,10.0,60.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,23,1.9,1.0,,,3.0,7.000000000000001,15.0,25.0,25.0,15.0,7.000000000000001,,,,2.0,,,,,,,,,,,,,
2007-04-01,24,1.925,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2007-04-01,26,1.8,0.0,,,,5.0,20.0,30.0,25.0,17.5,2.5,,,,0.0,,,,,,,,,,,,,
2007-04-01,30,1.9,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2007-04-01,31,1.9,0.0,,,,3.0,5.0,45.0,40.0,5.0,2.0,,,,0.0,,,,,,,,,,,,,
2007-04-01,33,2.0,0.0,,,,,20.0,30.0,30.0,20.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,36,2.0,0.0,,,5.0,5.0,15.0,20.0,35.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2007-04-01,37,2.1,0.0,,,,,,45.0,55.00000000000001,,,,,,0.0,,,,,,,,,,,,,
2007-04-01,38,2.0,0.0,,,,,,20.0,50.0,30.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,39,2.0,0.0,,,,,,30.0,55.00000000000001,15.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,42,1.7,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2007-04-01,47,1.9,1.0,,,3.0,7.000000000000001,22.0,34.0,22.0,7.000000000000001,3.0,,,,1.0,,,,,,,,,,,,,
2007-04-01,48,2.0,0.0,,,0.0,5.0,10.0,40.0,40.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2007-04-01,54,1.9,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,56,2.1,0.0,,,,,,35.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,58,2.1,0.0,,,0.0,0.0,8.7,32.2,41.4,16.0,1.7000000000000002,,,,0.0,,,,,,,,,,,,,
2007-04-01,59,2.0,0.0,,,,,5.0,45.0,45.0,5.0,,,,,0.0,,,,,,,,,,,,,
2007-04-01,60,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
