Date,FCT_SOURCE,POINT,"]-inf,-1]","[-1,-0.6]","[-0.5,-0.1]","[0,0.4]","[0.5,0.9]","[1,1.4]","[1.5,1.9]","[2,2.4]","[2.5,2.9]","[3,3.4]","[3.5,3.9]","[4.0,4.4]","[4.5,4.9]","[5,+inf[","]-inf,-0.8]","[-0.7,-0.3]","[-0.2,0.2]","[0.3,0.7]","[0.8,1.2]","[1.3,1.7]","[1.8,2.2]","[2.3,2.7]","[2.8,3.2]","[3.3,3.7]","[3.8,4.2]","[4.3,4.7]","[4.8,+inf["
2014-10-01,20,1.4,0.0,,,5.0,15.0,35.0,30.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,23,1.5,0.0,,3.0,10.0,15.0,25.0,26.0,15.0,5.0,1.0,,,,0.0,,,,,,,,,,,,,
2014-10-01,24,1.5,0.0,,,7.000000000000001,15.0,23.0,27.0,17.0,8.0,3.0,,,,0.0,,,,,,,,,,,,,
2014-10-01,26,1.5,0.0,,2.5,5.0,17.5,25.0,25.0,17.5,5.0,2.5,,,,0.0,,,,,,,,,,,,,
2014-10-01,29,1.0,0.0,,,,20.0,50.0,30.0,,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,31,1.4,0.0,,,10.0,20.0,35.0,20.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2014-10-01,36,0.7,0.0,,,30.0,50.0,20.0,,,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,37,1.8,0.0,,,,4.0,38.0,43.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,38,1.8,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,39,1.4,0.0,,5.0,10.0,30.0,35.0,20.0,,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,52,1.2,0.0,0.0,1.0,7.000000000000001,15.0,24.0,22.0,16.0,10.0,4.0,1.0,,,0.0,,,,,,,,,,,,,
2014-10-01,54,1.4,0.0,,,,20.0,30.0,30.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,59,1.6,0.0,,,5.0,15.0,30.0,40.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,63,1.6,0.0,,,10.0,15.0,30.0,40.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,68,1.3,0.0,,,4.0,18.0,41.0,25.0,12.0,0.0,,,,,0.0,,,,,,,,,,,,,
2014-10-01,82,1.2,1.0,1.0,2.0,5.0,25.0,55.00000000000001,5.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
2014-10-01,85,1.6720012152,1.044404903,1.8712661168000002,4.0725659805,7.4689699313,11.5431517983,15.0337493279,16.5003957393,15.2618552062,11.8961036432,7.8141530751,4.3254474353,,,3.1679368430999997,,,,,,,,,,,,,
2014-10-01,88,1.5,0.0,,,6.0,13.0,24.0,25.0,19.0,9.0,4.0,,,,0.0,,,,,,,,,,,,,
2014-10-01,89,1.6,0.0,,2.5,7.5,15.0,17.5,22.5,15.0,12.5,5.0,2.5,,,0.0,,,,,,,,,,,,,
2014-10-01,90,1.3,0.0,0.0,10.0,10.0,20.0,30.0,20.0,10.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,
2014-10-01,91,1.2,0.0,0.0,0.0,5.0,37.5,45.0,10.0,2.5,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,
2014-10-01,92,1.3043257425,0.8466729378999999,2.2277885097,5.7479402394,11.4033591783,17.3972859745,18.3771180618,18.8302187401,14.4054678435,6.359445147199999,3.0963613468,1.0029312686,,,0.3054107522,,,,,,,,,,,,,
2014-10-01,93,1.8,0.0,,,,,2.5,75.0,17.5,5.0,,,,,0.0,,,,,,,,,,,,,
2014-10-01,94,1.8,0.5,1.0,2.0,4.0,9.0,13.5,24.0,20.0,14.000000000000002,8.0,4.0,,,0.0,,,,,,,,,,,,,
2014-10-01,95,1.525,0.0,0.0,0.0,3.0,17.0,21.0,38.0,13.0,8.0,0.0,0.0,,,0.0,,,,,,,,,,,,,
2014-10-01,96,1.23,0.0,,,7.000000000000001,22.0,35.0,25.0,8.0,3.0,,,,,0.0,,,,,,,,,,,,,
2014-10-01,98,1.5,0.0,,,5.0,10.0,30.0,40.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2014-10-01,102,1.3,0.0,,,,20.0,45.0,25.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,107,1.3043257425,0.8466729378999999,2.2277885097,5.7479402394,11.4033591783,17.3972859745,18.3771180618,18.8302187401,14.4054678435,6.359445147199999,3.0963613468,1.0029312686,,,0.3054107522,,,,,,,,,,,,,
2014-10-01,108,1.17808,0.0,,,10.16,24.01,35.12,23.5,7.21,,,,,,0.0,,,,,,,,,,,,,
2014-10-01,112,1.4,0.0,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2014-10-01,114,1.3,0.0,,1.0,4.0,10.0,65.0,10.0,8.0,2.0,,,,,0.0,,,,,,,,,,,,,
2014-10-01,115,1.6,0.0814162327,0.3065092587,1.6209260321999999,5.46408288,12.8266494242,20.9748947168,23.8982535008,18.9730194307,10.4946544865,4.0434753967,1.0847573115,,,0.23136132920000002,,,,,,,,,,,,,
2015-01-01,1,1.0,0.0,,,20.0,30.0,40.0,10.0,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,2,1.0,0.0,,4.0,11.0,28.000000000000004,33.0,16.0,6.0,2.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,3,1.0,2.5,2.5,5.0,15.0,25.0,25.0,15.0,5.0,2.5,2.5,,,,0.0,,,,,,,,,,,,,
2015-01-01,4,1.6,0.0,,5.0,10.0,15.0,25.0,30.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,5,1.0,1.0,1.0,8.0,15.0,20.0,25.0,20.0,8.0,1.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-01-01,6,0.5,0.0,,,30.0,45.0,20.0,5.0,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,15,1.5,0.0,,5.0,5.0,5.0,25.0,35.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,16,1.1,1.0,1.0,2.0,7.000000000000001,15.0,18.0,16.0,14.000000000000002,11.0,9.0,4.0,,,2.0,,,,,,,,,,,,,
2015-01-01,20,1.0,0.0,5.0,10.0,15.0,20.0,25.0,15.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,22,1.2,0.0,,,10.0,20.0,45.0,20.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,23,1.5,0.0,,3.0,10.0,15.0,25.0,26.0,15.0,5.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-01-01,24,1.5,0.0,,,7.000000000000001,15.0,23.0,27.0,17.0,8.0,3.0,,,,0.0,,,,,,,,,,,,,
2015-01-01,29,0.4,0.0,,30.0,50.0,20.0,,,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,31,1.6,0.0,,,5.0,20.0,25.0,35.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,36,0.5,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-01-01,37,1.3,0.0,,1.0,6.0,25.0,36.0,25.0,6.0,1.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,39,1.2,0.0,,5.0,10.0,20.0,50.0,15.0,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,42,0.7,0.0,,,30.0,40.0,30.0,,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,48,0.6,0.0,,5.0,10.0,85.0,,,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,52,1.65,0.0,0.0,1.0,5.0,12.0,19.0,25.0,19.0,12.0,6.0,1.0,,,0.0,,,,,,,,,,,,,
2015-01-01,54,1.2,0.0,,5.0,10.0,45.0,35.0,5.0,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,68,1.3,0.0,,0.0,4.0,10.0,59.0,25.0,2.0,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,82,1.0,1.0,1.0,5.0,15.0,35.0,35.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
2015-01-01,85,1.2055567789,2.7347117682,3.8862413293000007,7.2095973141,11.2710068036,14.848862020200002,16.4857062282,15.424384311899999,12.1616572527,8.0808651587,4.5247598059,2.1349864426,,,1.2372215646,,,,,,,,,,,,,
2015-01-01,88,1.4,0.0,,6.0,13.0,23.0,25.0,20.0,9.0,4.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,89,1.2,0.0,2.5,5.0,12.5,20.0,25.0,15.0,10.0,7.5,2.5,,,,0.0,,,,,,,,,,,,,
2015-01-01,90,1.3,0.0,,,,40.0,50.0,10.0,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,92,1.2339813015,1.0192365892,2.5728557127999996,6.416748649899999,12.294848459699999,18.100227480499996,18.468259626499997,18.2637027207,13.4269807937,5.695365423299999,2.6708989042999995,0.8304679552,,,0.24040768419999994,,,,,,,,,,,,,
2015-01-01,93,1.8,0.0,,,,2.5,10.0,65.0,15.0,7.5,,,,,0.0,,,,,,,,,,,,,
2015-01-01,94,1.9,0.5,1.0,2.0,4.0,10.0,14.000000000000002,22.0,20.5,12.0,8.0,4.0,,,2.0,,,,,,,,,,,,,
2015-01-01,95,1.3575,0.0,0.0,1.9999999999999998,5.599999999999999,17.099999999999998,36.1,19.699999999999996,12.399999999999999,7.099999999999998,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-01-01,96,1.1,0.0,,5.0,12.0,20.0,30.0,25.0,8.0,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,98,1.3,0.0,,,5.0,20.0,35.0,25.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,102,1.1,0.0,,,,40.0,50.0,10.0,,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,103,1.3,0.0,,,7.5,20.0,35.0,30.0,7.5,,,,,,0.0,,,,,,,,,,,,,
2015-01-01,105,1.6,0.0,0.0,0.0,0.0,5.0,20.0,55.00000000000001,20.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-01-01,107,1.2339813015,1.0192365892,2.5728557127999996,6.416748649899999,12.294848459699999,18.100227480499996,18.468259626499997,18.2637027207,13.4269807937,5.695365423299999,2.6708989042999995,0.8304679552,,,0.24040768419999994,,,,,,,,,,,,,
2015-01-01,110,0.5,3.7735991804,5.8455391112,14.2340158655,21.4301952194,22.9424666556,17.465456689,9.4537401003,3.6376347254,0.9946926532,0.1932136226,0.026647749800000002,,,0.0027984276,,,,,,,,,,,,,
2015-01-01,112,1.5,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-01-01,114,1.7,0.0,,2.0,7.000000000000001,10.0,30.0,45.0,5.0,1.0,,,,,0.0,,,,,,,,,,,,,
2015-01-01,115,1.4,0.22045506019999997,0.6623442586,2.8745513427999994,8.0163151729,15.879078892099999,22.347255273399995,22.347255273399995,15.879078892099999,8.0163151729,2.8745513427999994,0.7319212841999999,,,0.15087803459999996,,,,,,,,,,,,,
2015-04-01,1,1.5,0.0,,,,10.0,40.0,40.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,2,1.0,0.0,,4.0,11.0,28.000000000000004,33.0,16.0,6.0,2.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,3,1.2,1.0,1.0,2.0,7.5,15.0,24.0,20.0,15.0,10.0,2.5,1.0,,,1.0,,,,,,,,,,,,,
2015-04-01,4,1.8,0.0,,,5.0,10.0,17.5,35.0,17.5,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-04-01,5,1.2,1.0,2.0,5.0,10.0,15.0,26.0,25.0,10.0,5.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-04-01,6,1.6,0.0,,,,10.0,25.0,45.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,8,1.4,1.0,3.0,5.0,10.0,16.0,25.0,22.0,11.0,6.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-04-01,15,1.7,0.0,,,5.0,10.0,15.0,35.0,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,16,1.1,1.0,1.0,2.0,7.000000000000001,15.0,18.0,16.0,14.000000000000002,11.0,9.0,4.0,,,2.0,,,,,,,,,,,,,
2015-04-01,20,1.6,0.0,,,5.0,15.0,25.0,30.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,23,1.4,0.0,,3.0,12.0,18.0,25.0,22.0,15.0,4.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-04-01,24,1.5,0.0,,,10.0,13.5,21.0,23.0,22.0,9.0,1.5,,,,0.0,,,,,,,,,,,,,
2015-04-01,26,1.5,0.0,,2.5,5.0,17.5,25.0,25.0,17.5,5.0,2.5,,,,0.0,,,,,,,,,,,,,
2015-04-01,31,1.7,0.0,,,5.0,20.0,25.0,35.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,36,0.7,0.0,,10.0,30.0,40.0,10.0,10.0,,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,37,1.5,0.0,,,4.0,15.0,35.0,37.0,8.0,1.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,38,1.6,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,39,1.4,0.0,,,5.0,20.0,40.0,30.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,42,0.8,0.0,,,25.0,40.0,35.0,,,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,52,1.5,0.0,1.0,2.0,6.0,15.0,23.0,24.0,17.0,8.0,3.0,1.0,,,0.0,,,,,,,,,,,,,
2015-04-01,54,1.5,0.0,,,,10.0,40.0,40.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,59,1.6,0.0,,,,,25.0,70.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,68,1.35,0.0,,0.0,2.0,10.0,56.99999999999999,28.000000000000004,3.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,82,,1.0,1.0,5.0,15.0,35.0,35.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
2015-04-01,85,1.6252631132,0.8898999012,1.7595449199999997,4.0283125282,7.6559459497999995,12.079322669,15.822140733500001,17.2057406333,15.533488784700001,11.6425916519,7.2444992617,3.7422585528,,,2.3962544139,,,,,,,,,,,,,
2015-04-01,88,1.5,0.0,,5.0,11.0,21.5,25.0,21.5,11.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,89,1.5,0.0,,2.5,10.0,15.0,20.0,30.0,10.0,7.5,5.0,,,,0.0,,,,,,,,,,,,,
2015-04-01,91,1.5,0.0,0.0,0.0,2.5,12.5,35.0,40.0,7.5,2.5,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-04-01,92,1.250200899,0.9951195000000002,2.5130441865,6.2832725719,12.0901218955,17.9051511459,18.401991139,18.3595801909,13.6530969518,5.8672551925,2.7891698922,0.8813811486,,,0.2608161852,,,,,,,,,,,,,
2015-04-01,93,1.8,0.0,,,,2.5,10.0,65.0,15.0,7.5,,,,,0.0,,,,,,,,,,,,,
2015-04-01,94,2.0,0.5,1.0,2.5,4.0,5.0,8.0,26.0,28.000000000000004,11.0,8.0,4.0,,,2.0,,,,,,,,,,,,,
2015-04-01,95,1.1055,0.0,0.7,5.0,10.3,21.5,36.0,16.1,6.3,4.1,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-04-01,96,1.4,0.0,,2.0,10.0,15.0,35.0,25.0,10.0,3.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,98,1.4,0.0,,,10.0,25.0,35.0,20.0,5.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-04-01,103,1.3,0.0,,,7.5,20.0,35.0,30.0,7.5,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,105,,0.0,,,,5.0,45.0,45.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2015-04-01,107,1.250200899,0.9951195000000002,2.5130441865,6.2832725719,12.0901218955,17.9051511459,18.401991139,18.3595801909,13.6530969518,5.8672551925,2.7891698922,0.8813811486,,,0.2608161852,,,,,,,,,,,,,
2015-04-01,108,1.47,0.0,,,2.04,14.59,28.62,32.19,18.23,4.33,,,,,0.0,,,,,,,,,,,,,
2015-04-01,110,1.4,0.2741607315,0.7583482834,3.0979824328,8.2298592804,15.7832801554,21.8563691165,21.8563691166,15.7832801554,8.2298592804,3.0979824328,0.8416575467,,,0.1908514681,,,,,,,,,,,,,
2015-04-01,112,1.5,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-04-01,114,1.5,0.0,,5.0,5.0,10.0,25.0,35.0,10.0,5.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-04-01,115,1.8,0.0748253816,0.2498735646,1.2345336362,4.0587038408,9.7530450114,17.1340340073,22.0095389449,20.6739690758,14.2000842989,7.1312867655000005,2.6180375826,,,0.8620678904,,,,,,,,,,,,,
2015-04-01,116,1.4,0.0,,,10.0,15.0,30.0,30.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,4,1.6,0.0,,,5.0,10.0,17.5,35.0,17.5,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,6,1.6,0.0,,,,10.0,25.0,45.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,15,1.7,0.0,,,5.0,10.0,15.0,35.0,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2015-07-01,16,0.9,1.0,1.0,2.0,10.0,18.0,16.0,14.000000000000002,12.0,11.0,9.0,4.0,,,2.0,,,,,,,,,,,,,
2015-07-01,20,1.7,0.0,,,5.0,15.0,25.0,30.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-07-01,22,1.7,0.0,,,,10.0,20.0,45.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,23,1.3,0.0,,3.0,12.0,18.0,25.0,22.0,15.0,4.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,24,1.6736401674,0.0,,,6.5,12.0,21.0,23.0,22.0,12.5,3.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,29,1.0,0.0,,,20.0,30.0,40.0,10.0,,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,31,1.7,0.0,,,5.0,20.0,25.0,35.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-07-01,37,1.7,0.0,,,,3.0,21.0,47.0,28.000000000000004,1.0,,,,,0.0,,,,,,,,,,,,,
2015-07-01,38,1.6,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,39,1.4,0.0,,,,20.0,55.00000000000001,25.0,,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,52,1.5,0.0,0.0,2.0,8.0,15.0,21.0,23.0,17.0,9.0,4.0,1.0,,,0.0,,,,,,,,,,,,,
2015-07-01,54,1.5,0.0,,,5.0,10.0,40.0,40.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,82,,1.0,1.0,5.0,15.0,35.0,35.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
2015-07-01,85,1.7137425938,0.7207885512007207,1.4904714156014904,3.526589794103527,6.926854234306927,11.294910595311295,15.28997822531529,17.183656142917183,16.032887916316035,12.419203089712418,7.986478144607986,4.263692872004264,,,2.864489018602865,,,,,,,,,,,,,
2015-07-01,88,1.6,0.0,,,5.0,11.0,21.5,25.0,21.5,11.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,89,1.5,0.0,,2.5,10.0,15.0,20.0,30.0,10.0,7.5,5.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,91,1.7,0.0,0.0,0.0,2.5,10.0,30.0,45.0,10.0,2.5,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-07-01,93,1.7,0.0,,,,,25.0,55.00000000000001,20.0,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,94,2.0,0.5,1.0,2.5,4.0,5.0,8.0,26.0,28.000000000000004,11.0,8.0,4.0,,,2.0,,,,,,,,,,,,,
2015-07-01,95,1.585,0.0,0.0,0.0,3.8,8.5,24.5,39.1,18.3,5.8,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-07-01,96,1.68,0.0,,,2.0,10.0,15.0,35.0,25.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,98,1.4,0.0,,,10.0,20.0,35.0,20.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-07-01,105,,0.0,,,20.0,55.00000000000001,25.0,,,,,,,,0.0,,,,,,,,,,,,,
2015-07-01,112,1.5,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,114,1.5,0.0,,5.0,5.0,10.0,25.0,35.0,10.0,5.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-07-01,115,1.8,0.10296320020010297,0.3150141261003151,1.4503076273014506,4.478481439604479,10.234308693510236,17.31113962681731,21.67635877222168,20.093894018320096,13.789579116613792,7.004995373407007,2.633697744202634,,,0.9092602617009093,,,,,,,,,,,,,
2015-10-01,1,1.5,0.0,,,,10.0,40.0,40.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,2,1.3,0.0,3.0,5.0,15.0,20.0,35.0,17.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,4,1.6,0.0,,,5.0,10.0,17.5,35.0,17.5,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,6,1.6,0.0,,,,10.0,25.0,45.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,8,1.4,1.0,3.0,5.0,10.0,17.0,25.0,21.0,11.0,6.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,15,1.8,0.0,,,5.0,5.0,15.0,35.0,25.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,16,0.9,1.0,1.0,2.0,10.0,18.0,16.0,14.000000000000002,12.0,11.0,9.0,4.0,,,2.0,,,,,,,,,,,,,
2015-10-01,20,1.5,0.0,,,5.0,20.0,32.0,33.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,22,1.5,0.0,,,5.0,15.0,25.0,35.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-10-01,23,1.5,0.0,,3.0,12.0,18.0,22.0,25.0,15.0,4.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,24,1.6736,0.0,,,6.5,12.0,21.0,23.0,22.0,12.5,3.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,29,1.0,0.0,,,20.0,30.0,40.0,10.0,,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,31,1.7,0.0,,,5.0,20.0,25.0,35.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-10-01,36,1.6,0.0,,,,10.0,30.0,40.0,10.0,10.0,,,,,0.0,,,,,,,,,,,,,
2015-10-01,37,1.8,0.0,,,,3.0,27.0,41.0,28.000000000000004,1.0,,,,,0.0,,,,,,,,,,,,,
2015-10-01,38,1.6,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,39,1.5,0.0,,,5.0,20.0,30.0,35.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,48,1.3,0.0,,,,,55.00000000000001,45.0,,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,52,1.4,0.0,0.0,2.0,7.000000000000001,17.0,25.0,23.0,15.0,7.000000000000001,3.0,1.0,,,0.0,,,,,,,,,,,,,
2015-10-01,54,1.3,0.0,,,5.0,20.0,50.0,20.0,5.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,73,1.4,1.0,5.0,7.000000000000001,15.0,20.0,20.0,30.0,2.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,85,1.8868,0.3,0.8,2.2,5.1,9.6,14.6,18.0,17.8,14.3,9.3,4.9,,,3.1,,,,,,,,,,,,,
2015-10-01,89,1.6,2.5,2.5,2.5,2.5,10.0,20.0,25.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,91,1.5,0.0,0.0,0.0,5.0,15.0,30.0,40.0,7.5,2.5,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-10-01,92,1.28981,0.9000000000000001,2.3,5.9,11.6,17.5,18.4,18.7,14.2,6.2,3.0,1.0,,,0.3,,,,,,,,,,,,,
2015-10-01,93,1.8,0.0,,,,,15.0,60.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2015-10-01,94,2.0,0.5,1.0,2.5,4.0,5.0,8.0,26.0,28.000000000000004,11.0,8.0,4.0,,,2.0,,,,,,,,,,,,,
2015-10-01,95,1.585,0.0,0.0,0.0,3.8,8.5,24.5,39.1,18.3,5.8,0.0,0.0,,,0.0,,,,,,,,,,,,,
2015-10-01,96,1.29,0.0,,2.0,10.0,15.0,35.0,25.0,10.0,3.0,,,,,0.0,,,,,,,,,,,,,
2015-10-01,105,1.5,0.0,,,,,20.0,70.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2015-10-01,107,1.28981,0.9000000000000001,2.3,5.9,11.6,17.5,18.4,18.7,14.2,6.2,3.0,1.0,,,0.3,,,,,,,,,,,,,
2015-10-01,112,1.5,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,114,1.3,0.0,3.0,8.0,9.0,16.0,40.0,13.0,5.0,5.0,1.0,,,,0.0,,,,,,,,,,,,,
2015-10-01,115,1.7,0.2,0.5,1.9,5.4,11.3,18.0,21.3,19.1,12.7,6.4,2.4,,,0.8,,,,,,,,,,,,,
2015-10-01,116,1.5,0.0,,,,10.0,35.0,40.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2016-01-01,1,0.8,0.0,,,20.0,60.0,20.0,,,,,,,,0.0,,,,,,,,,,,,,
2016-01-01,2,1.1,0.0,1.0,7.000000000000001,14.000000000000002,25.0,26.0,18.0,8.0,1.0,,,,,0.0,,,,,,,,,,,,,
2016-01-01,5,1.2,0.0,,5.0,5.0,25.0,30.0,25.0,5.0,5.0,,,,,0.0,,,,,,,,,,,,,
2016-01-01,6,1.7,0.0,,,,5.0,25.0,45.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2016-01-01,15,1.7,0.0,,,5.0,5.0,20.0,30.0,25.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2016-01-01,16,1.4,1.0,1.0,2.0,10.0,15.0,18.0,17.0,11.0,10.0,9.0,4.0,,,2.0,,,,,,,,,,,,,
2016-01-01,20,1.6,0.0,,,5.0,15.0,25.0,35.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2016-01-01,22,1.4,0.0,,,10.0,20.0,40.0,30.0,,,,,,,0.0,,,,,,,,,,,,,
2016-01-01,23,1.8,0.0,1.0,2.0,5.0,11.0,22.0,28.000000000000004,22.0,8.0,1.0,,,,0.0,,,,,,,,,,,,,
2016-01-01,24,1.91,0.0,,1.5,5.0,12.0,15.0,20.0,17.0,15.0,10.0,4.5,,,0.0,,,,,,,,,,,,,
2016-01-01,26,1.69,0.0,,,5.0,10.0,20.0,35.0,15.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
